"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","session","startTime","attn_word","button_pressed","view_history","animation_sequence","condition","time_sequence","stim_type","direction","correct","init_locations","moves","final_locations","sort_correct","finalLocations","responses"
"2881","sort_feedback","32","html-keyboard-response","10","294715","0.0-3.0-4.0","1","2020-1-6 21:11:2","OTTER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19978","setup5",NA,"animation","11","314699","0.0-3.0-5.0","1","2020-1-6 21:11:2","OTTER",NA,NA,"[{""cat"":24,""src"":2,""loc"":1},{""cat"":29,""src"":15,""loc"":7},{""cat"":3,""src"":2,""loc"":3},{""cat"":24,""src"":7,""loc"":8},{""cat"":29,""src"":0,""loc"":4},{""cat"":3,""src"":8,""loc"":2},{""cat"":24,""src"":14,""loc"":5},{""cat"":29,""src"":1,""loc"":0},{""cat"":3,""src"":0,""loc"":6}]","5","1115,1105,1106,1105,1109,1107,1104,1114,1107,10006",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2292","flanker_instructions","39","html-keyboard-response","12","316999","0.0-3.0-6.0","1","2020-1-6 21:11:2","OTTER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","flanker_test","39","image-keyboard-response","13","318578","0.0-3.0-7.0-0.0","1","2020-1-6 21:11:2","OTTER",NA,NA,NA,NA,NA,"incongruent","right","TRUE",NA,NA,NA,NA,NA,NA
"462","flanker_test","37","image-keyboard-response","14","320229","0.0-3.0-7.0-0.1","1","2020-1-6 21:11:2","OTTER",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
"521","flanker_test","37","image-keyboard-response","15","321394","0.0-3.0-7.0-0.2","1","2020-1-6 21:11:2","OTTER",NA,NA,NA,NA,NA,"incongruent","left","TRUE",NA,NA,NA,NA,NA,NA
"437","flanker_test","39","image-keyboard-response","16","322175","0.0-3.0-7.0-0.3","1","2020-1-6 21:11:2","OTTER",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"35556","sort_trial",NA,"free-sort","17","358041","0.0-3.0-8.0","1","2020-1-6 21:11:2","OTTER",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":24,""src"":2,""x"":37,""y"":4},{""cat"":29,""src"":15,""x"":13,""y"":76},{""cat"":3,""src"":2,""x"":65,""y"":327},{""cat"":24,""src"":7,""x"":57,""y"":505},{""cat"":29,""src"":0,""x"":8,""y"":148},{""cat"":3,""src"":8,""x"":38,""y"":241},{""cat"":24,""src"":14,""x"":49,""y"":197},{""cat"":29,""src"":1,""x"":65,""y"":419},{""cat"":3,""src"":0,""x"":75,""y"":372}]","[{""cat"":""24"",""src"":""2"",""x"":0,""y"":0},{""cat"":""3"",""src"":""0"",""x"":0,""y"":0},{""cat"":""24"",""src"":""7"",""x"":0,""y"":0},{""cat"":""24"",""src"":""14"",""x"":0,""y"":0},{""cat"":""29"",""src"":""15"",""x"":0,""y"":0},{""cat"":""3"",""src"":""2"",""x"":0,""y"":0},{""cat"":""29"",""src"":""0"",""x"":0,""y"":0},{""cat"":""3"",""src"":""8"",""x"":38,""y"":241},{""cat"":""29"",""src"":""1"",""x"":0,""y"":0},{""cat"":""3"",""src"":""8"",""x"":0,""y"":0}]","[{""cat"":24,""src"":2,""loc"":6},{""cat"":3,""src"":0,""loc"":7},{""cat"":24,""src"":7,""loc"":8},{""cat"":24,""src"":14,""loc"":5},{""cat"":29,""src"":15,""loc"":4},{""cat"":3,""src"":2,""loc"":0},{""cat"":29,""src"":0,""loc"":2},{""cat"":29,""src"":1,""loc"":1},{""cat"":3,""src"":8,""loc"":3}]","2","3,29,29,3,29,24,24,3,24,2,1,0,8,15,14,2,0,7,0,1,2,3,4,5,6,7,8,5,7,6,8,4,3,0,1,2",NA
"1841","sort_feedback","77","html-keyboard-response","18","359891","0.0-3.0-9.0","1","2020-1-6 21:11:2","OTTER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3547","finalInstructions",NA,"html-button-response","19","363441","0.0-4.0-0.0","1","2020-1-6 21:11:2","OTTER","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19959","setup4",NA,"animation","20","383402","0.0-4.0-1.0","1","2020-1-6 21:11:2","OTTER",NA,NA,"[{""cat"":19,""src"":2,""loc"":0},{""cat"":19,""src"":8,""loc"":7},{""cat"":19,""src"":0,""loc"":5},{""cat"":25,""src"":13,""loc"":3},{""cat"":25,""src"":17,""loc"":2},{""cat"":25,""src"":4,""loc"":8},{""cat"":15,""src"":18,""loc"":1},{""cat"":15,""src"":16,""loc"":6},{""cat"":15,""src"":4,""loc"":4}]","4","1107,1103,1104,1104,1106,1107,1109,1106,1109,10003",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1919","flanker_instructions","39","html-keyboard-response","21","385331","0.0-4.0-2.0","1","2020-1-6 21:11:2","OTTER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","flanker_test","39","image-keyboard-response","22","386840","0.0-4.0-3.0-0.0","1","2020-1-6 21:11:2","OTTER",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"453","flanker_test","37","image-keyboard-response","23","388439","0.0-4.0-3.0-0.1","1","2020-1-6 21:11:2","OTTER",NA,NA,NA,NA,NA,"incongruent","right","FALSE",NA,NA,NA,NA,NA,NA
"549","flanker_test","37","image-keyboard-response","24","389342","0.0-4.0-3.0-0.2","1","2020-1-6 21:11:2","OTTER",NA,NA,NA,NA,NA,"incongruent","left","TRUE",NA,NA,NA,NA,NA,NA
"583","flanker_test","37","image-keyboard-response","25","390866","0.0-4.0-3.0-0.3","1","2020-1-6 21:11:2","OTTER",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
"30419","sort_trial",NA,"free-sort","26","422255","0.0-4.0-4.0","1","2020-1-6 21:11:2","OTTER",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":19,""src"":2,""x"":25,""y"":255},{""cat"":19,""src"":8,""x"":69,""y"":83},{""cat"":19,""src"":0,""x"":46,""y"":181},{""cat"":25,""src"":13,""x"":1,""y"":425},{""cat"":25,""src"":17,""x"":23,""y"":492},{""cat"":25,""src"":4,""x"":52,""y"":120},{""cat"":15,""src"":18,""x"":47,""y"":314},{""cat"":15,""src"":16,""x"":57,""y"":378},{""cat"":15,""src"":4,""x"":59,""y"":12}]","[{""cat"":""19"",""src"":""8"",""x"":0,""y"":0},{""cat"":""15"",""src"":""4"",""x"":0,""y"":0},{""cat"":""19"",""src"":""2"",""x"":0,""y"":0},{""cat"":""25"",""src"":""17"",""x"":0,""y"":0},{""cat"":""25"",""src"":""13"",""x"":0,""y"":0},{""cat"":""25"",""src"":""4"",""x"":248,""y"":150},{""cat"":""19"",""src"":""0"",""x"":0,""y"":0},{""cat"":""15"",""src"":""16"",""x"":0,""y"":0},{""cat"":""25"",""src"":""4"",""x"":0,""y"":0},{""cat"":""15"",""src"":""18"",""x"":0,""y"":0}]","[{""cat"":19,""src"":8,""loc"":7},{""cat"":15,""src"":4,""loc"":8},{""cat"":19,""src"":2,""loc"":6},{""cat"":25,""src"":17,""loc"":2},{""cat"":25,""src"":13,""loc"":3},{""cat"":19,""src"":0,""loc"":4},{""cat"":15,""src"":16,""loc"":1},{""cat"":25,""src"":4,""loc"":5},{""cat"":15,""src"":18,""loc"":0}]","3","15,15,25,25,19,25,19,19,15,18,16,17,13,0,4,2,8,4,0,1,2,3,4,5,6,7,8,8,6,3,4,5,7,2,0,1",NA
"1934","sort_feedback","75","html-keyboard-response","27","424195","0.0-4.0-5.0","1","2020-1-6 21:11:2","OTTER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19969","setup1",NA,"animation","28","444177","0.0-4.0-6.0","1","2020-1-6 21:11:2","OTTER",NA,NA,"[{""cat"":29,""src"":5,""loc"":2},{""cat"":29,""src"":11,""loc"":1},{""cat"":29,""src"":10,""loc"":0},{""cat"":7,""src"":12,""loc"":5},{""cat"":7,""src"":16,""loc"":4},{""cat"":7,""src"":19,""loc"":3},{""cat"":4,""src"":13,""loc"":6},{""cat"":4,""src"":12,""loc"":7},{""cat"":4,""src"":10,""loc"":8}]","1","1113,1104,1104,1104,1105,1106,1103,1119,1109,10002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1722","flanker_instructions","39","html-keyboard-response","29","445907","0.0-4.0-7.0","1","2020-1-6 21:11:2","OTTER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","flanker_test","39","image-keyboard-response","30","447385","0.0-4.0-8.0-0.0","1","2020-1-6 21:11:2","OTTER",NA,NA,NA,NA,NA,"incongruent","left","FALSE",NA,NA,NA,NA,NA,NA
"466","flanker_test","37","image-keyboard-response","31","449000","0.0-4.0-8.0-0.1","1","2020-1-6 21:11:2","OTTER",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
"536","flanker_test","39","image-keyboard-response","32","450583","0.0-4.0-8.0-0.2","1","2020-1-6 21:11:2","OTTER",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"595","flanker_test","39","image-keyboard-response","33","451871","0.0-4.0-8.0-0.3","1","2020-1-6 21:11:2","OTTER",NA,NA,NA,NA,NA,"incongruent","right","TRUE",NA,NA,NA,NA,NA,NA
"30666","sort_trial",NA,"free-sort","34","483581","0.0-4.0-9.0","1","2020-1-6 21:11:2","OTTER",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":29,""src"":5,""x"":69,""y"":267},{""cat"":29,""src"":11,""x"":27,""y"":507},{""cat"":29,""src"":10,""x"":20,""y"":376},{""cat"":7,""src"":12,""x"":32,""y"":438},{""cat"":7,""src"":16,""x"":40,""y"":63},{""cat"":7,""src"":19,""x"":5,""y"":192},{""cat"":4,""src"":13,""x"":8,""y"":301},{""cat"":4,""src"":12,""x"":13,""y"":19},{""cat"":4,""src"":10,""x"":58,""y"":125}]","[{""cat"":""7"",""src"":""16"",""x"":0,""y"":0},{""cat"":""29"",""src"":""5"",""x"":0,""y"":0},{""cat"":""4"",""src"":""13"",""x"":0,""y"":0},{""cat"":""29"",""src"":""11"",""x"":0,""y"":0},{""cat"":""29"",""src"":""10"",""x"":267,""y"":99},{""cat"":""29"",""src"":""10"",""x"":0,""y"":0},{""cat"":""4"",""src"":""10"",""x"":0,""y"":0},{""cat"":""4"",""src"":""12"",""x"":0,""y"":0},{""cat"":""7"",""src"":""12"",""x"":0,""y"":0},{""cat"":""7"",""src"":""19"",""x"":0,""y"":0}]","[{""cat"":7,""src"":16,""loc"":4},{""cat"":29,""src"":5,""loc"":2},{""cat"":4,""src"":13,""loc"":6},{""cat"":29,""src"":11,""loc"":1},{""cat"":29,""src"":10,""loc"":0},{""cat"":4,""src"":10,""loc"":8},{""cat"":4,""src"":12,""loc"":7},{""cat"":7,""src"":12,""loc"":3},{""cat"":7,""src"":19,""loc"":5}]","7","29,29,29,7,7,7,4,4,4,10,11,5,12,16,19,13,12,10,0,1,2,3,4,5,6,7,8,4,3,1,7,0,8,2,6,5",NA
"2163","sort_feedback","75","html-keyboard-response","35","485755","0.0-4.0-10.0","1","2020-1-6 21:11:2","OTTER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19958","setup2",NA,"animation","36","505714","0.0-4.0-11.0","1","2020-1-6 21:11:2","OTTER",NA,NA,"[{""cat"":22,""src"":1,""loc"":5},{""cat"":25,""src"":15,""loc"":3},{""cat"":2,""src"":14,""loc"":4},{""cat"":22,""src"":18,""loc"":1},{""cat"":25,""src"":13,""loc"":0},{""cat"":2,""src"":15,""loc"":2},{""cat"":2,""src"":0,""loc"":6},{""cat"":22,""src"":14,""loc"":8},{""cat"":25,""src"":5,""loc"":7}]","2","1106,1104,1105,1112,1104,1103,1108,1102,1110,10004",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1618","flanker_instructions","39","html-keyboard-response","37","507343","0.0-4.0-12.0","1","2020-1-6 21:11:2","OTTER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","flanker_test","37","image-keyboard-response","38","508966","0.0-4.0-13.0-0.0","1","2020-1-6 21:11:2","OTTER",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
"534","flanker_test","37","image-keyboard-response","39","510055","0.0-4.0-13.0-0.1","1","2020-1-6 21:11:2","OTTER",NA,NA,NA,NA,NA,"incongruent","left","TRUE",NA,NA,NA,NA,NA,NA
"442","flanker_test","39","image-keyboard-response","40","510831","0.0-4.0-13.0-0.2","1","2020-1-6 21:11:2","OTTER",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"622","flanker_test","39","image-keyboard-response","41","512077","0.0-4.0-13.0-0.3","1","2020-1-6 21:11:2","OTTER",NA,NA,NA,NA,NA,"incongruent","right","TRUE",NA,NA,NA,NA,NA,NA
"26073","sort_trial",NA,"free-sort","42","538857","0.0-4.0-14.0","1","2020-1-6 21:11:2","OTTER",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":22,""src"":1,""x"":41,""y"":253},{""cat"":25,""src"":15,""x"":66,""y"":387},{""cat"":2,""src"":14,""x"":11,""y"":199},{""cat"":22,""src"":18,""x"":60,""y"":29},{""cat"":25,""src"":13,""x"":43,""y"":299},{""cat"":2,""src"":15,""x"":66,""y"":505},{""cat"":2,""src"":0,""x"":8,""y"":436},{""cat"":22,""src"":14,""x"":27,""y"":60},{""cat"":25,""src"":5,""x"":48,""y"":140}]","[{""cat"":""22"",""src"":""18"",""x"":0,""y"":0},{""cat"":""2"",""src"":""15"",""x"":0,""y"":0},{""cat"":""22"",""src"":""14"",""x"":0,""y"":0},{""cat"":""25"",""src"":""15"",""x"":0,""y"":0},{""cat"":""25"",""src"":""13"",""x"":0,""y"":0},{""cat"":""2"",""src"":""14"",""x"":0,""y"":0},{""cat"":""22"",""src"":""1"",""x"":0,""y"":0},{""cat"":""25"",""src"":""5"",""x"":0,""y"":0},{""cat"":""2"",""src"":""0"",""x"":0,""y"":0}]","[{""cat"":22,""src"":18,""loc"":1},{""cat"":2,""src"":15,""loc"":2},{""cat"":22,""src"":14,""loc"":6},{""cat"":25,""src"":15,""loc"":3},{""cat"":25,""src"":13,""loc"":0},{""cat"":2,""src"":14,""loc"":4},{""cat"":22,""src"":1,""loc"":5},{""cat"":25,""src"":5,""loc"":7},{""cat"":2,""src"":0,""loc"":8}]","7","25,22,2,25,2,22,22,25,2,13,18,15,15,14,1,14,5,0,0,1,2,3,4,5,6,7,8,4,0,1,3,5,6,2,7,8",NA
"3993","sort_feedback","75","html-keyboard-response","43","542854","0.0-4.0-15.0","1","2020-1-6 21:11:2","OTTER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19962","setup5",NA,"animation","44","562817","0.0-4.0-16.0","1","2020-1-6 21:11:2","OTTER",NA,NA,"[{""cat"":15,""src"":10,""loc"":5},{""cat"":28,""src"":19,""loc"":6},{""cat"":24,""src"":11,""loc"":1},{""cat"":24,""src"":15,""loc"":3},{""cat"":28,""src"":10,""loc"":2},{""cat"":15,""src"":7,""loc"":8},{""cat"":24,""src"":14,""loc"":7},{""cat"":28,""src"":4,""loc"":4},{""cat"":15,""src"":5,""loc"":0}]","5","1107,1103,1107,1107,1105,1104,1107,1104,1115,10003",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1768","flanker_instructions","39","html-keyboard-response","45","564590","0.0-4.0-17.0","1","2020-1-6 21:11:2","OTTER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"828","flanker_test","37","image-keyboard-response","46","566424","0.0-4.0-18.0-0.0","1","2020-1-6 21:11:2","OTTER",NA,NA,NA,NA,NA,"incongruent","left","TRUE",NA,NA,NA,NA,NA,NA
"518","flanker_test","39","image-keyboard-response","47","567282","0.0-4.0-18.0-0.1","1","2020-1-6 21:11:2","OTTER",NA,NA,NA,NA,NA,"incongruent","right","TRUE",NA,NA,NA,NA,NA,NA
"479","flanker_test","37","image-keyboard-response","48","568657","0.0-4.0-18.0-0.2","1","2020-1-6 21:11:2","OTTER",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
"483","flanker_test","39","image-keyboard-response","49","569747","0.0-4.0-18.0-0.3","1","2020-1-6 21:11:2","OTTER",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"33743","sort_trial",NA,"free-sort","50","604669","0.0-4.0-19.0","1","2020-1-6 21:11:2","OTTER",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":15,""src"":10,""x"":22,""y"":136},{""cat"":28,""src"":19,""x"":16,""y"":311},{""cat"":24,""src"":11,""x"":32,""y"":360},{""cat"":24,""src"":15,""x"":64,""y"":500},{""cat"":28,""src"":10,""x"":52,""y"":428},{""cat"":15,""src"":7,""x"":44,""y"":67},{""cat"":24,""src"":14,""x"":70,""y"":261},{""cat"":28,""src"":4,""x"":0,""y"":194},{""cat"":15,""src"":5,""x"":27,""y"":5}]","[{""cat"":""15"",""src"":""10"",""x"":0,""y"":0},{""cat"":""28"",""src"":""10"",""x"":0,""y"":0},{""cat"":""24"",""src"":""11"",""x"":0,""y"":0},{""cat"":""28"",""src"":""19"",""x"":0,""y"":0},{""cat"":""28"",""src"":""4"",""x"":0,""y"":0},{""cat"":""24"",""src"":""15"",""x"":742,""y"":257},{""cat"":""24"",""src"":""15"",""x"":0,""y"":0},{""cat"":""15"",""src"":""5"",""x"":249,""y"":147},{""cat"":""15"",""src"":""5"",""x"":0,""y"":0},{""cat"":""24"",""src"":""14"",""x"":0,""y"":0},{""cat"":""15"",""src"":""7"",""x"":0,""y"":0}]","[{""cat"":15,""src"":10,""loc"":5},{""cat"":28,""src"":10,""loc"":2},{""cat"":24,""src"":11,""loc"":1},{""cat"":28,""src"":19,""loc"":6},{""cat"":28,""src"":4,""loc"":4},{""cat"":24,""src"":15,""loc"":3},{""cat"":15,""src"":5,""loc"":0},{""cat"":24,""src"":14,""loc"":7},{""cat"":15,""src"":7,""loc"":8}]","9","15,24,28,24,28,15,28,24,15,5,11,10,15,4,10,19,14,7,0,1,2,3,4,5,6,7,8,6,2,1,5,4,0,3,7,8",NA
"30355","sort_feedback","74","html-keyboard-response","51","635031","0.0-4.0-20.0","1","2020-1-6 21:11:2","OTTER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19964","setup3",NA,"animation","52","655002","0.0-4.0-21.0","1","2020-1-6 21:11:2","OTTER",NA,NA,"[{""cat"":21,""src"":3,""loc"":4},{""cat"":26,""src"":16,""loc"":7},{""cat"":31,""src"":1,""loc"":2},{""cat"":26,""src"":12,""loc"":6},{""cat"":21,""src"":12,""loc"":5},{""cat"":31,""src"":9,""loc"":1},{""cat"":26,""src"":1,""loc"":8},{""cat"":21,""src"":7,""loc"":3},{""cat"":31,""src"":7,""loc"":0}]","3","1111,1109,1104,1107,1105,1106,1103,1107,1109,10002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1831","flanker_instructions","39","html-keyboard-response","53","656848","0.0-4.0-22.0","1","2020-1-6 21:11:2","OTTER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","flanker_test","39","image-keyboard-response","54","658527","0.0-4.0-23.0-0.0","1","2020-1-6 21:11:2","OTTER",NA,NA,NA,NA,NA,"incongruent","right","TRUE",NA,NA,NA,NA,NA,NA
"432","flanker_test","39","image-keyboard-response","55","659829","0.0-4.0-23.0-0.1","1","2020-1-6 21:11:2","OTTER",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"529","flanker_test","37","image-keyboard-response","56","661138","0.0-4.0-23.0-0.2","1","2020-1-6 21:11:2","OTTER",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
"348","flanker_test","39","image-keyboard-response","57","662126","0.0-4.0-23.0-0.3","1","2020-1-6 21:11:2","OTTER",NA,NA,NA,NA,NA,"incongruent","left","FALSE",NA,NA,NA,NA,NA,NA
"33367","sort_trial",NA,"free-sort","58","696261","0.0-4.0-24.0","1","2020-1-6 21:11:2","OTTER",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":21,""src"":3,""x"":21,""y"":491},{""cat"":26,""src"":16,""x"":14,""y"":200},{""cat"":31,""src"":1,""x"":5,""y"":16},{""cat"":26,""src"":12,""x"":80,""y"":434},{""cat"":21,""src"":12,""x"":20,""y"":87},{""cat"":31,""src"":9,""x"":66,""y"":319},{""cat"":26,""src"":1,""x"":8,""y"":123},{""cat"":21,""src"":7,""x"":75,""y"":368},{""cat"":31,""src"":7,""x"":43,""y"":252}]","[{""cat"":""26"",""src"":""16"",""x"":0,""y"":0},{""cat"":""26"",""src"":""12"",""x"":0,""y"":0},{""cat"":""21"",""src"":""3"",""x"":0,""y"":0},{""cat"":""26"",""src"":""1"",""x"":0,""y"":0},{""cat"":""31"",""src"":""9"",""x"":0,""y"":0},{""cat"":""31"",""src"":""1"",""x"":0,""y"":0},{""cat"":""21"",""src"":""12"",""x"":0,""y"":0},{""cat"":""21"",""src"":""7"",""x"":0,""y"":0},{""cat"":""31"",""src"":""7"",""x"":0,""y"":0}]","[{""cat"":26,""src"":16,""loc"":6},{""cat"":26,""src"":12,""loc"":7},{""cat"":21,""src"":3,""loc"":4},{""cat"":26,""src"":1,""loc"":8},{""cat"":31,""src"":9,""loc"":2},{""cat"":31,""src"":1,""loc"":1},{""cat"":21,""src"":12,""loc"":5},{""cat"":21,""src"":7,""loc"":3},{""cat"":31,""src"":7,""loc"":0}]","5","31,31,31,21,21,21,26,26,26,7,1,9,7,3,12,16,12,1,0,1,2,3,4,5,6,7,8,8,5,4,7,2,6,0,1,3",NA
"11965","sort_feedback","74","html-keyboard-response","59","708233","0.0-4.0-25.0","1","2020-1-6 21:11:2","OTTER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19967","setup2",NA,"animation","60","728203","0.0-4.0-26.0","1","2020-1-6 21:11:2","OTTER",NA,NA,"[{""cat"":15,""src"":10,""loc"":8},{""cat"":1,""src"":18,""loc"":7},{""cat"":16,""src"":3,""loc"":6},{""cat"":15,""src"":15,""loc"":2},{""cat"":1,""src"":2,""loc"":1},{""cat"":16,""src"":11,""loc"":0},{""cat"":16,""src"":0,""loc"":5},{""cat"":15,""src"":0,""loc"":3},{""cat"":1,""src"":15,""loc"":4}]","2","1109,1104,1107,1103,1108,1107,1107,1109,1108,10005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992","flanker_instructions","39","html-keyboard-response","61","730199","0.0-4.0-27.0","1","2020-1-6 21:11:2","OTTER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
