"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","session","startTime","attn_word","button_pressed","view_history","animation_sequence","condition","time_sequence","stim_type","direction","correct","init_locations","moves","final_locations","sort_correct","finalLocations","responses"
"6566","sort_feedback","32","html-keyboard-response","10","1505953","0.0-3.0-4.0","1","2020-1-7 7:28:37","FISH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19996","setup5",NA,"animation","11","1525952","0.0-3.0-5.0","1","2020-1-7 7:28:37","FISH",NA,NA,"[{""cat"":5,""src"":7,""loc"":4},{""cat"":20,""src"":19,""loc"":8},{""cat"":22,""src"":17,""loc"":1},{""cat"":22,""src"":9,""loc"":6},{""cat"":20,""src"":12,""loc"":5},{""cat"":5,""src"":3,""loc"":2},{""cat"":20,""src"":4,""loc"":0},{""cat"":5,""src"":10,""loc"":7},{""cat"":22,""src"":16,""loc"":3}]","5","1120,1106,1109,1103,1117,1103,1115,1104,1104,10015",NA,NA,NA,NA,NA,NA,NA,NA,NA
"14137","flanker_instructions","32","html-keyboard-response","12","1540093","0.0-3.0-6.0","1","2020-1-7 7:28:37","FISH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","flanker_test","37","image-keyboard-response","13","1541719","0.0-3.0-7.0-0.0","1","2020-1-7 7:28:37","FISH",NA,NA,NA,NA,NA,"incongruent","left","TRUE",NA,NA,NA,NA,NA,NA
"551","flanker_test","39","image-keyboard-response","14","1543310","0.0-3.0-7.0-0.1","1","2020-1-7 7:28:37","FISH",NA,NA,NA,NA,NA,"incongruent","right","TRUE",NA,NA,NA,NA,NA,NA
"452","flanker_test","39","image-keyboard-response","15","1544291","0.0-3.0-7.0-0.2","1","2020-1-7 7:28:37","FISH",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"427","flanker_test","37","image-keyboard-response","16","1545639","0.0-3.0-7.0-0.3","1","2020-1-7 7:28:37","FISH",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
"46121","sort_trial",NA,"free-sort","17","1592656","0.0-3.0-8.0","1","2020-1-7 7:28:37","FISH",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":5,""src"":7,""x"":61,""y"":124},{""cat"":20,""src"":19,""x"":24,""y"":431},{""cat"":22,""src"":17,""x"":60,""y"":264},{""cat"":22,""src"":9,""x"":34,""y"":484},{""cat"":20,""src"":12,""x"":71,""y"":22},{""cat"":5,""src"":3,""x"":79,""y"":63},{""cat"":20,""src"":4,""x"":58,""y"":202},{""cat"":5,""src"":10,""x"":26,""y"":368},{""cat"":22,""src"":16,""x"":21,""y"":308}]","[{""cat"":""22"",""src"":""17"",""x"":0,""y"":0},{""cat"":""20"",""src"":""12"",""x"":629,""y"":162},{""cat"":""20"",""src"":""12"",""x"":0,""y"":0},{""cat"":""20"",""src"":""19"",""x"":0,""y"":0},{""cat"":""22"",""src"":""9"",""x"":0,""y"":0},{""cat"":""5"",""src"":""3"",""x"":0,""y"":0},{""cat"":""20"",""src"":""4"",""x"":0,""y"":0},{""cat"":""22"",""src"":""16"",""x"":0,""y"":0},{""cat"":""5"",""src"":""7"",""x"":61,""y"":124},{""cat"":""5"",""src"":""7"",""x"":63,""y"":127},{""cat"":""5"",""src"":""7"",""x"":722,""y"":229},{""cat"":""5"",""src"":""10"",""x"":0,""y"":0},{""cat"":""5"",""src"":""7"",""x"":0,""y"":0}]","[{""cat"":22,""src"":17,""loc"":1},{""cat"":20,""src"":12,""loc"":5},{""cat"":20,""src"":19,""loc"":8},{""cat"":22,""src"":9,""loc"":6},{""cat"":5,""src"":3,""loc"":0},{""cat"":20,""src"":4,""loc"":2},{""cat"":22,""src"":16,""loc"":4},{""cat"":5,""src"":10,""loc"":7},{""cat"":5,""src"":7,""loc"":3}]","5","5,22,20,5,22,20,22,5,20,3,17,4,7,16,12,9,10,19,0,1,2,3,4,5,6,7,8,4,0,5,8,6,1,3,7,2",NA
"3124","sort_feedback","32","html-keyboard-response","18","1595785","0.0-3.0-9.0","1","2020-1-7 7:28:37","FISH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10213","finalInstructions",NA,"html-button-response","19","1606002","0.0-4.0-0.0","1","2020-1-7 7:28:37","FISH","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19986","setup2",NA,"animation","20","1625991","0.0-4.0-1.0","1","2020-1-7 7:28:37","FISH",NA,NA,"[{""cat"":24,""src"":4,""loc"":6},{""cat"":4,""src"":8,""loc"":8},{""cat"":17,""src"":19,""loc"":7},{""cat"":4,""src"":4,""loc"":0},{""cat"":17,""src"":16,""loc"":1},{""cat"":24,""src"":15,""loc"":2},{""cat"":17,""src"":12,""loc"":4},{""cat"":4,""src"":13,""loc"":3},{""cat"":24,""src"":7,""loc"":5}]","2","1105,1116,1104,1116,1108,1104,1116,1103,1107,10006",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1884","flanker_instructions","32","html-keyboard-response","21","1627880","0.0-4.0-2.0","1","2020-1-7 7:28:37","FISH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","flanker_test","39","image-keyboard-response","22","1629457","0.0-4.0-3.0-0.0","1","2020-1-7 7:28:37","FISH",NA,NA,NA,NA,NA,"incongruent","right","TRUE",NA,NA,NA,NA,NA,NA
"398","flanker_test","39","image-keyboard-response","23","1630915","0.0-4.0-3.0-0.1","1","2020-1-7 7:28:37","FISH",NA,NA,NA,NA,NA,"incongruent","left","FALSE",NA,NA,NA,NA,NA,NA
"424","flanker_test","37","image-keyboard-response","24","1632170","0.0-4.0-3.0-0.2","1","2020-1-7 7:28:37","FISH",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
"456","flanker_test","39","image-keyboard-response","25","1632935","0.0-4.0-3.0-0.3","1","2020-1-7 7:28:37","FISH",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"43274","sort_trial",NA,"free-sort","26","1677320","0.0-4.0-4.0","1","2020-1-7 7:28:37","FISH",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":24,""src"":4,""x"":19,""y"":501},{""cat"":4,""src"":8,""x"":28,""y"":12},{""cat"":17,""src"":19,""x"":51,""y"":240},{""cat"":4,""src"":4,""x"":40,""y"":131},{""cat"":17,""src"":16,""x"":8,""y"":422},{""cat"":24,""src"":15,""x"":25,""y"":209},{""cat"":17,""src"":12,""x"":44,""y"":329},{""cat"":4,""src"":13,""x"":83,""y"":61},{""cat"":24,""src"":7,""x"":69,""y"":366}]","[{""cat"":""17"",""src"":""16"",""x"":0,""y"":0},{""cat"":""4"",""src"":""4"",""x"":0,""y"":0},{""cat"":""24"",""src"":""15"",""x"":0,""y"":0},{""cat"":""24"",""src"":""7"",""x"":0,""y"":0},{""cat"":""17"",""src"":""12"",""x"":0,""y"":0},{""cat"":""4"",""src"":""13"",""x"":0,""y"":0},{""cat"":""4"",""src"":""8"",""x"":0,""y"":0},{""cat"":""24"",""src"":""4"",""x"":0,""y"":0},{""cat"":""17"",""src"":""19"",""x"":0,""y"":0}]","[{""cat"":17,""src"":16,""loc"":1},{""cat"":4,""src"":4,""loc"":0},{""cat"":24,""src"":15,""loc"":2},{""cat"":24,""src"":7,""loc"":5},{""cat"":17,""src"":12,""loc"":4},{""cat"":4,""src"":13,""loc"":3},{""cat"":4,""src"":8,""loc"":7},{""cat"":24,""src"":4,""loc"":6},{""cat"":17,""src"":19,""loc"":8}]","7","4,17,24,4,17,24,24,4,17,4,16,15,13,12,7,4,8,19,0,1,2,3,4,5,6,7,8,1,0,2,5,4,3,7,6,8",NA
"3053","sort_feedback","32","html-keyboard-response","27","1680378","0.0-4.0-5.0","1","2020-1-7 7:28:37","FISH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19999","setup1",NA,"animation","28","1700382","0.0-4.0-6.0","1","2020-1-7 7:28:37","FISH",NA,NA,"[{""cat"":3,""src"":11,""loc"":4},{""cat"":3,""src"":9,""loc"":5},{""cat"":3,""src"":18,""loc"":3},{""cat"":32,""src"":17,""loc"":7},{""cat"":32,""src"":6,""loc"":6},{""cat"":32,""src"":4,""loc"":8},{""cat"":11,""src"":1,""loc"":0},{""cat"":11,""src"":17,""loc"":1},{""cat"":11,""src"":3,""loc"":2}]","1","1107,1114,1104,1115,1110,1107,1104,1108,1106,10023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8820","flanker_instructions","32","html-keyboard-response","29","1709207","0.0-4.0-7.0","1","2020-1-7 7:28:37","FISH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","flanker_test","37","image-keyboard-response","30","1710723","0.0-4.0-8.0-0.0","1","2020-1-7 7:28:37","FISH",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
"418","flanker_test","39","image-keyboard-response","31","1712216","0.0-4.0-8.0-0.1","1","2020-1-7 7:28:37","FISH",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"412","flanker_test","37","image-keyboard-response","32","1713528","0.0-4.0-8.0-0.2","1","2020-1-7 7:28:37","FISH",NA,NA,NA,NA,NA,"incongruent","left","TRUE",NA,NA,NA,NA,NA,NA
"476","flanker_test","39","image-keyboard-response","33","1715083","0.0-4.0-8.0-0.3","1","2020-1-7 7:28:37","FISH",NA,NA,NA,NA,NA,"incongruent","right","TRUE",NA,NA,NA,NA,NA,NA
"32730","sort_trial",NA,"free-sort","34","1748293","0.0-4.0-9.0","1","2020-1-7 7:28:37","FISH",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":3,""src"":11,""x"":82,""y"":387},{""cat"":3,""src"":9,""x"":16,""y"":502},{""cat"":3,""src"":18,""x"":21,""y"":188},{""cat"":32,""src"":17,""x"":39,""y"":310},{""cat"":32,""src"":6,""x"":35,""y"":440},{""cat"":32,""src"":4,""x"":70,""y"":79},{""cat"":11,""src"":1,""x"":69,""y"":121},{""cat"":11,""src"":17,""x"":57,""y"":1},{""cat"":11,""src"":3,""x"":8,""y"":244}]","[{""cat"":""11"",""src"":""17"",""x"":0,""y"":0},{""cat"":""11"",""src"":""1"",""x"":0,""y"":0},{""cat"":""11"",""src"":""3"",""x"":0,""y"":0},{""cat"":""32"",""src"":""4"",""x"":0,""y"":0},{""cat"":""32"",""src"":""17"",""x"":0,""y"":0},{""cat"":""32"",""src"":""6"",""x"":0,""y"":0},{""cat"":""3"",""src"":""9"",""x"":0,""y"":0},{""cat"":""3"",""src"":""11"",""x"":0,""y"":0},{""cat"":""3"",""src"":""18"",""x"":0,""y"":0}]","[{""cat"":11,""src"":17,""loc"":1},{""cat"":11,""src"":1,""loc"":0},{""cat"":11,""src"":3,""loc"":2},{""cat"":32,""src"":4,""loc"":6},{""cat"":32,""src"":17,""loc"":8},{""cat"":32,""src"":6,""loc"":7},{""cat"":3,""src"":9,""loc"":5},{""cat"":3,""src"":11,""loc"":4},{""cat"":3,""src"":18,""loc"":3}]","6","11,11,11,3,3,3,32,32,32,1,17,3,18,11,9,4,6,17,0,1,2,3,4,5,6,7,8,1,0,2,8,7,6,3,5,4",NA
"4946","sort_feedback","32","html-keyboard-response","35","1753244","0.0-4.0-10.0","1","2020-1-7 7:28:37","FISH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19998","setup3",NA,"animation","36","1773244","0.0-4.0-11.0","1","2020-1-7 7:28:37","FISH",NA,NA,"[{""cat"":7,""src"":0,""loc"":0},{""cat"":29,""src"":12,""loc"":6},{""cat"":25,""src"":17,""loc"":3},{""cat"":7,""src"":7,""loc"":2},{""cat"":25,""src"":2,""loc"":5},{""cat"":29,""src"":16,""loc"":7},{""cat"":25,""src"":11,""loc"":4},{""cat"":29,""src"":8,""loc"":8},{""cat"":7,""src"":18,""loc"":1}]","3","1109,1111,1112,1103,1116,1107,1114,1107,1113,10006",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1838","flanker_instructions","32","html-keyboard-response","37","1775086","0.0-4.0-12.0","1","2020-1-7 7:28:37","FISH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","flanker_test","39","image-keyboard-response","38","1776597","0.0-4.0-13.0-0.0","1","2020-1-7 7:28:37","FISH",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"321","flanker_test","37","image-keyboard-response","39","1777826","0.0-4.0-13.0-0.1","1","2020-1-7 7:28:37","FISH",NA,NA,NA,NA,NA,"incongruent","right","FALSE",NA,NA,NA,NA,NA,NA
"521","flanker_test","37","image-keyboard-response","40","1779232","0.0-4.0-13.0-0.2","1","2020-1-7 7:28:37","FISH",NA,NA,NA,NA,NA,"incongruent","left","TRUE",NA,NA,NA,NA,NA,NA
"457","flanker_test","37","image-keyboard-response","41","1780188","0.0-4.0-13.0-0.3","1","2020-1-7 7:28:37","FISH",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
"30554","sort_trial",NA,"free-sort","42","1811141","0.0-4.0-14.0","1","2020-1-7 7:28:37","FISH",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":7,""src"":0,""x"":83,""y"":147},{""cat"":29,""src"":12,""x"":54,""y"":504},{""cat"":25,""src"":17,""x"":82,""y"":371},{""cat"":7,""src"":7,""x"":68,""y"":82},{""cat"":25,""src"":2,""x"":23,""y"":442},{""cat"":29,""src"":16,""x"":30,""y"":194},{""cat"":25,""src"":11,""x"":66,""y"":254},{""cat"":29,""src"":8,""x"":68,""y"":327},{""cat"":7,""src"":18,""x"":23,""y"":10}]","[{""cat"":""7"",""src"":""18"",""x"":0,""y"":0},{""cat"":""7"",""src"":""0"",""x"":0,""y"":0},{""cat"":""7"",""src"":""7"",""x"":0,""y"":0},{""cat"":""29"",""src"":""16"",""x"":0,""y"":0},{""cat"":""29"",""src"":""12"",""x"":0,""y"":0},{""cat"":""29"",""src"":""8"",""x"":0,""y"":0},{""cat"":""25"",""src"":""2"",""x"":0,""y"":0},{""cat"":""25"",""src"":""17"",""x"":0,""y"":0},{""cat"":""25"",""src"":""11"",""x"":0,""y"":0}]","[{""cat"":7,""src"":18,""loc"":1},{""cat"":7,""src"":0,""loc"":0},{""cat"":7,""src"":7,""loc"":2},{""cat"":29,""src"":16,""loc"":7},{""cat"":29,""src"":12,""loc"":6},{""cat"":29,""src"":8,""loc"":8},{""cat"":25,""src"":2,""loc"":4},{""cat"":25,""src"":17,""loc"":5},{""cat"":25,""src"":11,""loc"":3}]","6","7,7,7,25,25,25,29,29,29,0,18,7,11,2,17,12,16,8,0,1,2,3,4,5,6,7,8,1,0,2,8,6,7,4,3,5",NA
"2018","sort_feedback","32","html-keyboard-response","43","1813164","0.0-4.0-15.0","1","2020-1-7 7:28:37","FISH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19982","setup4",NA,"animation","44","1833148","0.0-4.0-16.0","1","2020-1-7 7:28:37","FISH",NA,NA,"[{""cat"":14,""src"":10,""loc"":1},{""cat"":14,""src"":17,""loc"":3},{""cat"":14,""src"":4,""loc"":7},{""cat"":20,""src"":5,""loc"":5},{""cat"":20,""src"":2,""loc"":0},{""cat"":20,""src"":12,""loc"":6},{""cat"":22,""src"":11,""loc"":4},{""cat"":22,""src"":9,""loc"":8},{""cat"":22,""src"":12,""loc"":2}]","4","1107,1117,1103,1104,1115,1101,1106,1117,1103,10009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3470","flanker_instructions","32","html-keyboard-response","45","1836623","0.0-4.0-17.0","1","2020-1-7 7:28:37","FISH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","flanker_test","37","image-keyboard-response","46","1838184","0.0-4.0-18.0-0.0","1","2020-1-7 7:28:37","FISH",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
"484","flanker_test","39","image-keyboard-response","47","1839069","0.0-4.0-18.0-0.1","1","2020-1-7 7:28:37","FISH",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"507","flanker_test","39","image-keyboard-response","48","1840226","0.0-4.0-18.0-0.2","1","2020-1-7 7:28:37","FISH",NA,NA,NA,NA,NA,"incongruent","right","TRUE",NA,NA,NA,NA,NA,NA
"579","flanker_test","37","image-keyboard-response","49","1841834","0.0-4.0-18.0-0.3","1","2020-1-7 7:28:37","FISH",NA,NA,NA,NA,NA,"incongruent","left","TRUE",NA,NA,NA,NA,NA,NA
"42024","sort_trial",NA,"free-sort","50","1884959","0.0-4.0-19.0","1","2020-1-7 7:28:37","FISH",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":14,""src"":10,""x"":21,""y"":328},{""cat"":14,""src"":17,""x"":23,""y"":442},{""cat"":14,""src"":4,""x"":51,""y"":14},{""cat"":20,""src"":5,""x"":67,""y"":260},{""cat"":20,""src"":2,""x"":77,""y"":383},{""cat"":20,""src"":12,""x"":80,""y"":202},{""cat"":22,""src"":11,""x"":2,""y"":485},{""cat"":22,""src"":9,""x"":45,""y"":136},{""cat"":22,""src"":12,""x"":1,""y"":60}]","[{""cat"":""20"",""src"":""2"",""x"":0,""y"":0},{""cat"":""20"",""src"":""5"",""x"":0,""y"":0},{""cat"":""20"",""src"":""12"",""x"":0,""y"":0},{""cat"":""14"",""src"":""4"",""x"":0,""y"":0},{""cat"":""22"",""src"":""12"",""x"":0,""y"":0},{""cat"":""22"",""src"":""9"",""x"":0,""y"":0},{""cat"":""14"",""src"":""10"",""x"":0,""y"":0},{""cat"":""14"",""src"":""17"",""x"":0,""y"":0},{""cat"":""22"",""src"":""11"",""x"":0,""y"":0}]","[{""cat"":20,""src"":2,""loc"":0},{""cat"":20,""src"":5,""loc"":5},{""cat"":20,""src"":12,""loc"":6},{""cat"":14,""src"":4,""loc"":7},{""cat"":22,""src"":12,""loc"":2},{""cat"":22,""src"":9,""loc"":3},{""cat"":14,""src"":10,""loc"":1},{""cat"":14,""src"":17,""loc"":4},{""cat"":22,""src"":11,""loc"":8}]","6","20,14,22,22,14,20,20,14,22,2,10,12,9,17,5,12,4,11,0,1,2,3,4,5,6,7,8,0,6,4,5,7,1,2,3,8",NA
"3260","sort_feedback","32","html-keyboard-response","51","1888224","0.0-4.0-20.0","1","2020-1-7 7:28:37","FISH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19998","setup5",NA,"animation","52","1908225","0.0-4.0-21.0","1","2020-1-7 7:28:37","FISH",NA,NA,"[{""cat"":4,""src"":5,""loc"":8},{""cat"":17,""src"":12,""loc"":2},{""cat"":32,""src"":3,""loc"":5},{""cat"":17,""src"":2,""loc"":6},{""cat"":32,""src"":18,""loc"":1},{""cat"":4,""src"":9,""loc"":3},{""cat"":32,""src"":9,""loc"":7},{""cat"":17,""src"":9,""loc"":4},{""cat"":4,""src"":0,""loc"":0}]","5","1106,1105,1113,1117,1104,1115,1116,1104,1113,10005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1610","flanker_instructions","32","html-keyboard-response","53","1909840","0.0-4.0-22.0","1","2020-1-7 7:28:37","FISH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","flanker_test","39","image-keyboard-response","54","1911356","0.0-4.0-23.0-0.0","1","2020-1-7 7:28:37","FISH",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"518","flanker_test","37","image-keyboard-response","55","1912198","0.0-4.0-23.0-0.1","1","2020-1-7 7:28:37","FISH",NA,NA,NA,NA,NA,"incongruent","left","TRUE",NA,NA,NA,NA,NA,NA
"462","flanker_test","39","image-keyboard-response","56","1913329","0.0-4.0-23.0-0.2","1","2020-1-7 7:28:37","FISH",NA,NA,NA,NA,NA,"incongruent","right","TRUE",NA,NA,NA,NA,NA,NA
"381","flanker_test","37","image-keyboard-response","57","1914750","0.0-4.0-23.0-0.3","1","2020-1-7 7:28:37","FISH",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
"41899","sort_trial",NA,"free-sort","58","1957759","0.0-4.0-24.0","1","2020-1-7 7:28:37","FISH",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":4,""src"":5,""x"":9,""y"":145},{""cat"":17,""src"":12,""x"":37,""y"":250},{""cat"":32,""src"":3,""x"":46,""y"":72},{""cat"":17,""src"":2,""x"":54,""y"":13},{""cat"":32,""src"":18,""x"":19,""y"":484},{""cat"":4,""src"":9,""x"":0,""y"":315},{""cat"":32,""src"":9,""x"":39,""y"":191},{""cat"":17,""src"":9,""x"":34,""y"":364},{""cat"":4,""src"":0,""x"":1,""y"":435}]","[{""cat"":""32"",""src"":""3"",""x"":0,""y"":0},{""cat"":""32"",""src"":""9"",""x"":0,""y"":0},{""cat"":""4"",""src"":""0"",""x"":0,""y"":0},{""cat"":""4"",""src"":""5"",""x"":0,""y"":0},{""cat"":""17"",""src"":""2"",""x"":0,""y"":0},{""cat"":""4"",""src"":""9"",""x"":0,""y"":0},{""cat"":""17"",""src"":""9"",""x"":0,""y"":0},{""cat"":""32"",""src"":""18"",""x"":0,""y"":0},{""cat"":""17"",""src"":""12"",""x"":0,""y"":0}]","[{""cat"":32,""src"":3,""loc"":5},{""cat"":32,""src"":9,""loc"":7},{""cat"":4,""src"":0,""loc"":0},{""cat"":4,""src"":5,""loc"":8},{""cat"":17,""src"":2,""loc"":2},{""cat"":4,""src"":9,""loc"":6},{""cat"":17,""src"":9,""loc"":3},{""cat"":32,""src"":18,""loc"":1},{""cat"":17,""src"":12,""loc"":4}]","5","4,32,17,17,17,32,4,32,4,0,18,2,9,12,3,9,9,5,0,1,2,3,4,5,6,7,8,2,7,4,6,8,0,5,1,3",NA
"2039","sort_feedback","32","html-keyboard-response","59","1959802","0.0-4.0-25.0","1","2020-1-7 7:28:37","FISH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19989","setup3",NA,"animation","60","1979793","0.0-4.0-26.0","1","2020-1-7 7:28:37","FISH",NA,NA,"[{""cat"":20,""src"":6,""loc"":4},{""cat"":6,""src"":9,""loc"":0},{""cat"":32,""src"":4,""loc"":8},{""cat"":6,""src"":15,""loc"":1},{""cat"":32,""src"":15,""loc"":7},{""cat"":20,""src"":7,""loc"":5},{""cat"":20,""src"":18,""loc"":3},{""cat"":6,""src"":3,""loc"":2},{""cat"":32,""src"":0,""loc"":6}]","3","1119,1103,1111,1118,1103,1112,1103,1112,1103,10004",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","flanker_instructions","32","html-keyboard-response","61","1981811","0.0-4.0-27.0","1","2020-1-7 7:28:37","FISH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
