"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","session","startTime","attn_word","button_pressed","view_history","animation_sequence","condition","time_sequence","stim_type","direction","correct","init_locations","moves","final_locations","sort_correct","finalLocations","responses"
"5430","sort_feedback","32","html-keyboard-response","10","500913","0.0-3.0-4.0","1","2020-1-6 9:5:43","SHEEP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19956","setup5",NA,"animation","11","520872","0.0-3.0-5.0","1","2020-1-6 9:5:43","SHEEP",NA,NA,"[{""cat"":32,""src"":13,""loc"":1},{""cat"":13,""src"":5,""loc"":7},{""cat"":7,""src"":10,""loc"":4},{""cat"":7,""src"":9,""loc"":0},{""cat"":32,""src"":12,""loc"":6},{""cat"":13,""src"":17,""loc"":5},{""cat"":32,""src"":11,""loc"":3},{""cat"":13,""src"":10,""loc"":2},{""cat"":7,""src"":15,""loc"":8}]","5","1106,1103,1103,1103,1104,1104,1105,1104,1105,10018",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16252","flanker_instructions","37","html-keyboard-response","12","537128","0.0-3.0-6.0","1","2020-1-6 9:5:43","SHEEP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"flanker_test",NA,"image-keyboard-response","13","539036","0.0-3.0-7.0-0.0","1","2020-1-6 9:5:43","SHEEP",NA,NA,NA,NA,NA,"congruent","left","FALSE",NA,NA,NA,NA,NA,NA
"715","flanker_test","39","image-keyboard-response","14","540593","0.0-3.0-7.0-0.1","1","2020-1-6 9:5:43","SHEEP",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
NA,"flanker_test",NA,"image-keyboard-response","15","542430","0.0-3.0-7.0-0.2","1","2020-1-6 9:5:43","SHEEP",NA,NA,NA,NA,NA,"incongruent","left","FALSE",NA,NA,NA,NA,NA,NA
"762","flanker_test","39","image-keyboard-response","16","544355","0.0-3.0-7.0-0.3","1","2020-1-6 9:5:43","SHEEP",NA,NA,NA,NA,NA,"incongruent","right","TRUE",NA,NA,NA,NA,NA,NA
"54341","sort_trial",NA,"free-sort","17","599681","0.0-3.0-8.0","1","2020-1-6 9:5:43","SHEEP",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":32,""src"":13,""x"":13,""y"":146},{""cat"":13,""src"":5,""x"":77,""y"":12},{""cat"":7,""src"":10,""x"":7,""y"":426},{""cat"":7,""src"":9,""x"":75,""y"":376},{""cat"":32,""src"":12,""x"":23,""y"":62},{""cat"":13,""src"":17,""x"":27,""y"":252},{""cat"":32,""src"":11,""x"":82,""y"":483},{""cat"":13,""src"":10,""x"":18,""y"":199},{""cat"":7,""src"":15,""x"":18,""y"":299}]","[{""cat"":""32"",""src"":""11"",""x"":0,""y"":0},{""cat"":""7"",""src"":""10"",""x"":0,""y"":0},{""cat"":""13"",""src"":""5"",""x"":0,""y"":0},{""cat"":""13"",""src"":""10"",""x"":0,""y"":0},{""cat"":""13"",""src"":""17"",""x"":0,""y"":0},{""cat"":""32"",""src"":""13"",""x"":0,""y"":0},{""cat"":""7"",""src"":""15"",""x"":0,""y"":0},{""cat"":""32"",""src"":""12"",""x"":0,""y"":0},{""cat"":""7"",""src"":""9"",""x"":0,""y"":0}]","[{""cat"":32,""src"":11,""loc"":3},{""cat"":7,""src"":10,""loc"":4},{""cat"":13,""src"":5,""loc"":7},{""cat"":13,""src"":10,""loc"":2},{""cat"":13,""src"":17,""loc"":5},{""cat"":32,""src"":13,""loc"":8},{""cat"":7,""src"":15,""loc"":1},{""cat"":32,""src"":12,""loc"":0},{""cat"":7,""src"":9,""loc"":6}]","5","32,7,13,32,7,13,7,13,32,12,15,10,11,10,17,9,5,13,0,1,2,3,4,5,6,7,8,7,6,3,0,1,4,8,2,5",NA
"3893","sort_feedback","32","html-keyboard-response","18","603580","0.0-3.0-9.0","1","2020-1-6 9:5:43","SHEEP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5349","finalInstructions",NA,"html-button-response","19","608934","0.0-4.0-0.0","1","2020-1-6 9:5:43","SHEEP","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19945","setup1",NA,"animation","20","628882","0.0-4.0-1.0","1","2020-1-6 9:5:43","SHEEP",NA,NA,"[{""cat"":15,""src"":16,""loc"":2},{""cat"":15,""src"":5,""loc"":0},{""cat"":15,""src"":10,""loc"":1},{""cat"":5,""src"":2,""loc"":3},{""cat"":5,""src"":15,""loc"":4},{""cat"":5,""src"":12,""loc"":5},{""cat"":3,""src"":11,""loc"":7},{""cat"":3,""src"":8,""loc"":8},{""cat"":3,""src"":4,""loc"":6}]","1","1106,1104,1102,1104,1111,1105,1103,1104,1105,10001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7814","flanker_instructions","37","html-keyboard-response","21","636700","0.0-4.0-2.0","1","2020-1-6 9:5:43","SHEEP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"flanker_test",NA,"image-keyboard-response","22","638608","0.0-4.0-3.0-0.0","1","2020-1-6 9:5:43","SHEEP",NA,NA,NA,NA,NA,"congruent","left","FALSE",NA,NA,NA,NA,NA,NA
NA,"flanker_test",NA,"image-keyboard-response","23","640433","0.0-4.0-3.0-0.1","1","2020-1-6 9:5:43","SHEEP",NA,NA,NA,NA,NA,"incongruent","left","FALSE",NA,NA,NA,NA,NA,NA
"704","flanker_test","39","image-keyboard-response","24","642246","0.0-4.0-3.0-0.2","1","2020-1-6 9:5:43","SHEEP",NA,NA,NA,NA,NA,"incongruent","right","TRUE",NA,NA,NA,NA,NA,NA
"611","flanker_test","39","image-keyboard-response","25","643795","0.0-4.0-3.0-0.3","1","2020-1-6 9:5:43","SHEEP",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"36519","sort_trial",NA,"free-sort","26","681446","0.0-4.0-4.0","1","2020-1-6 9:5:43","SHEEP",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":15,""src"":16,""x"":64,""y"":370},{""cat"":15,""src"":5,""x"":21,""y"":61},{""cat"":15,""src"":10,""x"":65,""y"":124},{""cat"":5,""src"":2,""x"":56,""y"":501},{""cat"":5,""src"":15,""x"":31,""y"":423},{""cat"":5,""src"":12,""x"":61,""y"":201},{""cat"":3,""src"":11,""x"":74,""y"":312},{""cat"":3,""src"":8,""x"":62,""y"":9},{""cat"":3,""src"":4,""x"":42,""y"":247}]","[{""cat"":""5"",""src"":""12"",""x"":0,""y"":0},{""cat"":""5"",""src"":""15"",""x"":0,""y"":0},{""cat"":""5"",""src"":""2"",""x"":0,""y"":0},{""cat"":""3"",""src"":""4"",""x"":0,""y"":0},{""cat"":""3"",""src"":""8"",""x"":0,""y"":0},{""cat"":""3"",""src"":""11"",""x"":0,""y"":0},{""cat"":""15"",""src"":""16"",""x"":0,""y"":0},{""cat"":""15"",""src"":""10"",""x"":0,""y"":0},{""cat"":""15"",""src"":""5"",""x"":0,""y"":0}]","[{""cat"":5,""src"":12,""loc"":5},{""cat"":5,""src"":15,""loc"":4},{""cat"":5,""src"":2,""loc"":3},{""cat"":3,""src"":4,""loc"":6},{""cat"":3,""src"":8,""loc"":7},{""cat"":3,""src"":11,""loc"":8},{""cat"":15,""src"":16,""loc"":0},{""cat"":15,""src"":10,""loc"":2},{""cat"":15,""src"":5,""loc"":1}]","4","15,15,15,5,5,5,3,3,3,16,5,10,2,15,12,4,8,11,0,1,2,3,4,5,6,7,8,6,8,7,2,1,0,3,4,5",NA
"6731","sort_feedback","32","html-keyboard-response","27","688181","0.0-4.0-5.0","1","2020-1-6 9:5:43","SHEEP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19936","setup4",NA,"animation","28","708121","0.0-4.0-6.0","1","2020-1-6 9:5:43","SHEEP",NA,NA,"[{""cat"":10,""src"":8,""loc"":7},{""cat"":10,""src"":17,""loc"":5},{""cat"":10,""src"":10,""loc"":1},{""cat"":0,""src"":9,""loc"":8},{""cat"":0,""src"":6,""loc"":4},{""cat"":0,""src"":11,""loc"":0},{""cat"":11,""src"":16,""loc"":3},{""cat"":11,""src"":2,""loc"":2},{""cat"":11,""src"":15,""loc"":6}]","4","1104,1103,1104,1104,1104,1103,1104,1104,1104,10002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2813","flanker_instructions","39","html-keyboard-response","29","710939","0.0-4.0-7.0","1","2020-1-6 9:5:43","SHEEP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","flanker_test","37","image-keyboard-response","30","712666","0.0-4.0-8.0-0.0","1","2020-1-6 9:5:43","SHEEP",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
"894","flanker_test","37","image-keyboard-response","31","714211","0.0-4.0-8.0-0.1","1","2020-1-6 9:5:43","SHEEP",NA,NA,NA,NA,NA,"incongruent","left","TRUE",NA,NA,NA,NA,NA,NA
"736","flanker_test","39","image-keyboard-response","32","715912","0.0-4.0-8.0-0.2","1","2020-1-6 9:5:43","SHEEP",NA,NA,NA,NA,NA,"incongruent","right","TRUE",NA,NA,NA,NA,NA,NA
"583","flanker_test","39","image-keyboard-response","33","717123","0.0-4.0-8.0-0.3","1","2020-1-6 9:5:43","SHEEP",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"37521","sort_trial",NA,"free-sort","34","755425","0.0-4.0-9.0","1","2020-1-6 9:5:43","SHEEP",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":10,""src"":8,""x"":63,""y"":21},{""cat"":10,""src"":17,""x"":61,""y"":377},{""cat"":10,""src"":10,""x"":39,""y"":483},{""cat"":0,""src"":9,""x"":4,""y"":63},{""cat"":0,""src"":6,""x"":19,""y"":260},{""cat"":0,""src"":11,""x"":56,""y"":310},{""cat"":11,""src"":16,""x"":45,""y"":180},{""cat"":11,""src"":2,""x"":34,""y"":148},{""cat"":11,""src"":15,""x"":46,""y"":434}]","[{""cat"":""11"",""src"":""16"",""x"":0,""y"":0},{""cat"":""11"",""src"":""2"",""x"":0,""y"":0},{""cat"":""0"",""src"":""9"",""x"":0,""y"":0},{""cat"":""10"",""src"":""17"",""x"":0,""y"":0},{""cat"":""10"",""src"":""10"",""x"":0,""y"":0},{""cat"":""11"",""src"":""15"",""x"":0,""y"":0},{""cat"":""0"",""src"":""6"",""x"":0,""y"":0},{""cat"":""10"",""src"":""8"",""x"":0,""y"":0},{""cat"":""0"",""src"":""11"",""x"":0,""y"":0}]","[{""cat"":11,""src"":16,""loc"":3},{""cat"":11,""src"":2,""loc"":2},{""cat"":0,""src"":9,""loc"":8},{""cat"":10,""src"":17,""loc"":6},{""cat"":10,""src"":10,""loc"":5},{""cat"":11,""src"":15,""loc"":7},{""cat"":0,""src"":6,""loc"":4},{""cat"":10,""src"":8,""loc"":1},{""cat"":0,""src"":11,""loc"":0}]","5","0,10,11,11,0,10,10,11,0,11,8,2,16,6,10,17,15,9,0,1,2,3,4,5,6,7,8,8,7,1,0,6,4,3,5,2",NA
"3086","sort_feedback","32","html-keyboard-response","35","758515","0.0-4.0-10.0","1","2020-1-6 9:5:43","SHEEP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19938","setup5",NA,"animation","36","778456","0.0-4.0-11.0","1","2020-1-6 9:5:43","SHEEP",NA,NA,"[{""cat"":5,""src"":8,""loc"":4},{""cat"":30,""src"":16,""loc"":6},{""cat"":3,""src"":7,""loc"":0},{""cat"":5,""src"":12,""loc"":2},{""cat"":3,""src"":19,""loc"":7},{""cat"":30,""src"":9,""loc"":3},{""cat"":5,""src"":3,""loc"":8},{""cat"":3,""src"":14,""loc"":5},{""cat"":30,""src"":4,""loc"":1}]","5","1107,1104,1103,1104,1105,1103,1102,1104,1104,10002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2339","flanker_instructions","37","html-keyboard-response","37","780798","0.0-4.0-12.0","1","2020-1-6 9:5:43","SHEEP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"flanker_test",NA,"image-keyboard-response","38","782704","0.0-4.0-13.0-0.0","1","2020-1-6 9:5:43","SHEEP",NA,NA,NA,NA,NA,"incongruent","right","FALSE",NA,NA,NA,NA,NA,NA
"579","flanker_test","39","image-keyboard-response","39","784028","0.0-4.0-13.0-0.1","1","2020-1-6 9:5:43","SHEEP",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"706","flanker_test","37","image-keyboard-response","40","785840","0.0-4.0-13.0-0.2","1","2020-1-6 9:5:43","SHEEP",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
"848","flanker_test","37","image-keyboard-response","41","787002","0.0-4.0-13.0-0.3","1","2020-1-6 9:5:43","SHEEP",NA,NA,NA,NA,NA,"incongruent","left","TRUE",NA,NA,NA,NA,NA,NA
"42721","sort_trial",NA,"free-sort","42","830262","0.0-4.0-14.0","1","2020-1-6 9:5:43","SHEEP",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":5,""src"":8,""x"":38,""y"":209},{""cat"":30,""src"":16,""x"":46,""y"":429},{""cat"":3,""src"":7,""x"":20,""y"":302},{""cat"":5,""src"":12,""x"":75,""y"":129},{""cat"":3,""src"":19,""x"":15,""y"":508},{""cat"":30,""src"":9,""x"":32,""y"":87},{""cat"":5,""src"":3,""x"":62,""y"":21},{""cat"":3,""src"":14,""x"":38,""y"":261},{""cat"":30,""src"":4,""x"":20,""y"":361}]","[{""cat"":""30"",""src"":""16"",""x"":0,""y"":0},{""cat"":""5"",""src"":""12"",""x"":0,""y"":0},{""cat"":""3"",""src"":""7"",""x"":0,""y"":0},{""cat"":""3"",""src"":""14"",""x"":0,""y"":0},{""cat"":""3"",""src"":""19"",""x"":0,""y"":0},{""cat"":""30"",""src"":""4"",""x"":744,""y"":253},{""cat"":""30"",""src"":""4"",""x"":0,""y"":0},{""cat"":""30"",""src"":""9"",""x"":0,""y"":0},{""cat"":""5"",""src"":""3"",""x"":0,""y"":0},{""cat"":""5"",""src"":""8"",""x"":0,""y"":0}]","[{""cat"":30,""src"":16,""loc"":6},{""cat"":5,""src"":12,""loc"":4},{""cat"":3,""src"":7,""loc"":2},{""cat"":3,""src"":14,""loc"":5},{""cat"":3,""src"":19,""loc"":7},{""cat"":30,""src"":4,""loc"":3},{""cat"":30,""src"":9,""loc"":1},{""cat"":5,""src"":3,""loc"":8},{""cat"":5,""src"":8,""loc"":0}]","4","5,30,3,30,5,3,30,3,5,8,9,7,4,12,14,16,19,3,0,1,2,3,4,5,6,7,8,8,6,2,5,1,3,0,4,7",NA
"3625","sort_feedback","32","html-keyboard-response","43","833891","0.0-4.0-15.0","1","2020-1-6 9:5:43","SHEEP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19941","setup2",NA,"animation","44","853834","0.0-4.0-16.0","1","2020-1-6 9:5:43","SHEEP",NA,NA,"[{""cat"":5,""src"":12,""loc"":5},{""cat"":16,""src"":5,""loc"":3},{""cat"":22,""src"":0,""loc"":4},{""cat"":5,""src"":11,""loc"":1},{""cat"":22,""src"":19,""loc"":2},{""cat"":16,""src"":2,""loc"":0},{""cat"":5,""src"":17,""loc"":7},{""cat"":16,""src"":13,""loc"":8},{""cat"":22,""src"":8,""loc"":6}]","2","1106,1103,1103,1103,1105,1103,1104,1105,1104,10004",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1740","flanker_instructions","37","html-keyboard-response","45","855578","0.0-4.0-17.0","1","2020-1-6 9:5:43","SHEEP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"flanker_test",NA,"image-keyboard-response","46","857484","0.0-4.0-18.0-0.0","1","2020-1-6 9:5:43","SHEEP",NA,NA,NA,NA,NA,"incongruent","right","FALSE",NA,NA,NA,NA,NA,NA
"680","flanker_test","37","image-keyboard-response","47","859282","0.0-4.0-18.0-0.1","1","2020-1-6 9:5:43","SHEEP",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
"826","flanker_test","37","image-keyboard-response","48","860451","0.0-4.0-18.0-0.2","1","2020-1-6 9:5:43","SHEEP",NA,NA,NA,NA,NA,"incongruent","left","TRUE",NA,NA,NA,NA,NA,NA
"625","flanker_test","39","image-keyboard-response","49","862277","0.0-4.0-18.0-0.3","1","2020-1-6 9:5:43","SHEEP",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"36510","sort_trial",NA,"free-sort","50","899697","0.0-4.0-19.0","1","2020-1-6 9:5:43","SHEEP",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":5,""src"":12,""x"":65,""y"":142},{""cat"":16,""src"":5,""x"":21,""y"":28},{""cat"":22,""src"":0,""x"":62,""y"":264},{""cat"":5,""src"":11,""x"":8,""y"":70},{""cat"":22,""src"":19,""x"":60,""y"":304},{""cat"":16,""src"":2,""x"":27,""y"":446},{""cat"":5,""src"":17,""x"":39,""y"":383},{""cat"":16,""src"":13,""x"":61,""y"":204},{""cat"":22,""src"":8,""x"":28,""y"":506}]","[{""cat"":""22"",""src"":""19"",""x"":0,""y"":0},{""cat"":""22"",""src"":""0"",""x"":0,""y"":0},{""cat"":""5"",""src"":""11"",""x"":0,""y"":0},{""cat"":""16"",""src"":""5"",""x"":0,""y"":0},{""cat"":""16"",""src"":""13"",""x"":61,""y"":204},{""cat"":""16"",""src"":""2"",""x"":0,""y"":0},{""cat"":""5"",""src"":""12"",""x"":0,""y"":0},{""cat"":""16"",""src"":""13"",""x"":61,""y"":204},{""cat"":""22"",""src"":""8"",""x"":0,""y"":0},{""cat"":""5"",""src"":""17"",""x"":0,""y"":0},{""cat"":""16"",""src"":""13"",""x"":0,""y"":0}]","[{""cat"":22,""src"":19,""loc"":2},{""cat"":22,""src"":0,""loc"":4},{""cat"":5,""src"":11,""loc"":1},{""cat"":16,""src"":5,""loc"":3},{""cat"":16,""src"":2,""loc"":7},{""cat"":5,""src"":12,""loc"":0},{""cat"":22,""src"":8,""loc"":6},{""cat"":5,""src"":17,""loc"":8},{""cat"":16,""src"":13,""loc"":5}]","5","5,5,22,16,22,16,22,16,5,12,11,19,5,0,13,8,2,17,0,1,2,3,4,5,6,7,8,5,2,0,3,1,8,6,4,7",NA
"3698","sort_feedback","32","html-keyboard-response","51","903400","0.0-4.0-20.0","1","2020-1-6 9:5:43","SHEEP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19935","setup3",NA,"animation","52","923339","0.0-4.0-21.0","1","2020-1-6 9:5:43","SHEEP",NA,NA,"[{""cat"":31,""src"":8,""loc"":4},{""cat"":15,""src"":0,""loc"":7},{""cat"":28,""src"":15,""loc"":2},{""cat"":31,""src"":1,""loc"":5},{""cat"":28,""src"":11,""loc"":1},{""cat"":15,""src"":12,""loc"":8},{""cat"":31,""src"":11,""loc"":3},{""cat"":28,""src"":7,""loc"":0},{""cat"":15,""src"":15,""loc"":6}]","3","1106,1104,1104,1104,1102,1104,1103,1103,1104,10001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1706","flanker_instructions","37","html-keyboard-response","53","925050","0.0-4.0-22.0","1","2020-1-6 9:5:43","SHEEP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","flanker_test","39","image-keyboard-response","54","926767","0.0-4.0-23.0-0.0","1","2020-1-6 9:5:43","SHEEP",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"668","flanker_test","37","image-keyboard-response","55","928586","0.0-4.0-23.0-0.1","1","2020-1-6 9:5:43","SHEEP",NA,NA,NA,NA,NA,"incongruent","left","TRUE",NA,NA,NA,NA,NA,NA
"834","flanker_test","39","image-keyboard-response","56","929871","0.0-4.0-23.0-0.2","1","2020-1-6 9:5:43","SHEEP",NA,NA,NA,NA,NA,"incongruent","right","TRUE",NA,NA,NA,NA,NA,NA
"675","flanker_test","37","image-keyboard-response","57","931307","0.0-4.0-23.0-0.3","1","2020-1-6 9:5:43","SHEEP",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
"36087","sort_trial",NA,"free-sort","58","967727","0.0-4.0-24.0","1","2020-1-6 9:5:43","SHEEP",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":31,""src"":8,""x"":32,""y"":144},{""cat"":15,""src"":0,""x"":66,""y"":323},{""cat"":28,""src"":15,""x"":40,""y"":259},{""cat"":31,""src"":1,""x"":61,""y"":428},{""cat"":28,""src"":11,""x"":56,""y"":497},{""cat"":15,""src"":12,""x"":80,""y"":384},{""cat"":31,""src"":11,""x"":18,""y"":88},{""cat"":28,""src"":7,""x"":36,""y"":196},{""cat"":15,""src"":15,""x"":34,""y"":24}]","[{""cat"":""31"",""src"":""1"",""x"":0,""y"":0},{""cat"":""31"",""src"":""8"",""x"":0,""y"":0},{""cat"":""31"",""src"":""11"",""x"":0,""y"":0},{""cat"":""15"",""src"":""12"",""x"":0,""y"":0},{""cat"":""28"",""src"":""15"",""x"":0,""y"":0},{""cat"":""28"",""src"":""11"",""x"":0,""y"":0},{""cat"":""28"",""src"":""7"",""x"":0,""y"":0},{""cat"":""15"",""src"":""15"",""x"":0,""y"":0},{""cat"":""15"",""src"":""0"",""x"":0,""y"":0}]","[{""cat"":31,""src"":1,""loc"":5},{""cat"":31,""src"":8,""loc"":4},{""cat"":31,""src"":11,""loc"":3},{""cat"":15,""src"":12,""loc"":8},{""cat"":28,""src"":15,""loc"":2},{""cat"":28,""src"":11,""loc"":1},{""cat"":28,""src"":7,""loc"":0},{""cat"":15,""src"":15,""loc"":6},{""cat"":15,""src"":0,""loc"":7}]","9","28,28,28,31,31,31,15,15,15,7,11,15,11,8,1,15,0,12,0,1,2,3,4,5,6,7,8,6,5,4,2,1,0,7,8,3",NA
"4048","sort_feedback","32","html-keyboard-response","59","971779","0.0-4.0-25.0","1","2020-1-6 9:5:43","SHEEP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19943","setup5",NA,"animation","60","991724","0.0-4.0-26.0","1","2020-1-6 9:5:43","SHEEP",NA,NA,"[{""cat"":6,""src"":3,""loc"":4},{""cat"":20,""src"":5,""loc"":7},{""cat"":19,""src"":1,""loc"":0},{""cat"":6,""src"":0,""loc"":8},{""cat"":20,""src"":7,""loc"":1},{""cat"":19,""src"":8,""loc"":3},{""cat"":6,""src"":6,""loc"":2},{""cat"":20,""src"":18,""loc"":5},{""cat"":19,""src"":14,""loc"":6}]","5","1109,1103,1102,1103,1103,1103,1107,1103,1105,10005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1855","flanker_instructions","37","html-keyboard-response","61","993584","0.0-4.0-27.0","1","2020-1-6 9:5:43","SHEEP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
