"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","session","startTime","attn_word","button_pressed","view_history","animation_sequence","condition","time_sequence","stim_type","direction","correct","init_locations","moves","final_locations","sort_correct","finalLocations","responses"
"5558","welcome","32","html-keyboard-response","0","5561","0.0-0.0","1","2020-1-6 19:44:43","LION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18929","consent",NA,"html-button-response","1","24493","0.0-1.0","1","2020-1-6 19:44:43","LION","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178525","instructions",NA,"instructions","2","203020","0.0-2.0","1","2020-1-6 19:44:43","LION",NA,"[{""page_index"":0,""viewing_time"":8072},{""page_index"":1,""viewing_time"":3892},{""page_index"":2,""viewing_time"":6656},{""page_index"":3,""viewing_time"":139057},{""page_index"":4,""viewing_time"":3015},{""page_index"":5,""viewing_time"":13297},{""page_index"":6,""viewing_time"":4536}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19937","setup5",NA,"animation","3","222959","0.0-3.0-0.0","1","2020-1-6 19:44:43","LION",NA,NA,"[{""cat"":15,""src"":9,""loc"":0},{""cat"":17,""src"":2,""loc"":6},{""cat"":23,""src"":10,""loc"":4},{""cat"":23,""src"":2,""loc"":8},{""cat"":17,""src"":18,""loc"":1},{""cat"":15,""src"":13,""loc"":3},{""cat"":17,""src"":1,""loc"":5},{""cat"":23,""src"":18,""loc"":2},{""cat"":15,""src"":11,""loc"":7}]","5","1108,1106,1101,1105,1101,1105,1102,1102,1101,10005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13095","flanker_instructions","39","html-keyboard-response","4","236056","0.0-3.0-1.0","1","2020-1-6 19:44:43","LION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","flanker_test","37","image-keyboard-response","5","237742","0.0-3.0-2.0-0.0","1","2020-1-6 19:44:43","LION",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
"565","flanker_test","37","image-keyboard-response","6","239264","0.0-3.0-2.0-0.1","1","2020-1-6 19:44:43","LION",NA,NA,NA,NA,NA,"incongruent","left","TRUE",NA,NA,NA,NA,NA,NA
"429","flanker_test","39","image-keyboard-response","7","240787","0.0-3.0-2.0-0.2","1","2020-1-6 19:44:43","LION",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"603","flanker_test","39","image-keyboard-response","8","241973","0.0-3.0-2.0-0.3","1","2020-1-6 19:44:43","LION",NA,NA,NA,NA,NA,"incongruent","right","TRUE",NA,NA,NA,NA,NA,NA
"22655","sort_trial",NA,"free-sort","9","265507","0.0-3.0-3.0","1","2020-1-6 19:44:43","LION",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":15,""src"":9,""x"":13,""y"":310},{""cat"":17,""src"":2,""x"":70,""y"":87},{""cat"":23,""src"":10,""x"":60,""y"":22},{""cat"":23,""src"":2,""x"":1,""y"":425},{""cat"":17,""src"":18,""x"":52,""y"":241},{""cat"":15,""src"":13,""x"":55,""y"":379},{""cat"":17,""src"":1,""x"":27,""y"":183},{""cat"":23,""src"":18,""x"":52,""y"":138},{""cat"":15,""src"":11,""x"":77,""y"":480}]","[{""cat"":""15"",""src"":""9"",""x"":0,""y"":0},{""cat"":""17"",""src"":""18"",""x"":0,""y"":0},{""cat"":""23"",""src"":""18"",""x"":0,""y"":0},{""cat"":""23"",""src"":""2"",""x"":0,""y"":0},{""cat"":""15"",""src"":""11"",""x"":0,""y"":0},{""cat"":""15"",""src"":""13"",""x"":0,""y"":0},{""cat"":""17"",""src"":""2"",""x"":0,""y"":0},{""cat"":""23"",""src"":""10"",""x"":0,""y"":0},{""cat"":""17"",""src"":""1"",""x"":0,""y"":0}]","[{""cat"":15,""src"":9,""loc"":0},{""cat"":17,""src"":18,""loc"":1},{""cat"":23,""src"":18,""loc"":2},{""cat"":23,""src"":2,""loc"":5},{""cat"":15,""src"":11,""loc"":4},{""cat"":15,""src"":13,""loc"":3},{""cat"":17,""src"":2,""loc"":6},{""cat"":23,""src"":10,""loc"":7},{""cat"":17,""src"":1,""loc"":8}]","5","15,17,23,15,15,23,17,23,17,9,18,18,13,11,2,2,10,1,0,1,2,3,4,5,6,7,8,0,1,2,5,4,3,6,7,8",NA
