"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","session","startTime","attn_word","button_pressed","view_history","animation_sequence","condition","time_sequence","stim_type","direction","correct","init_locations","moves","final_locations","sort_correct","finalLocations","responses"
"19914","setup5",NA,"animation","246","3223785","0.0-6.0-40.0","1","2020-1-6 21:40:52","MONKEY",NA,NA,"[{""cat"":33,""src"":10,""loc"":4},{""cat"":19,""src"":5,""loc"":6},{""cat"":1,""src"":15,""loc"":0},{""cat"":1,""src"":18,""loc"":7},{""cat"":19,""src"":3,""loc"":3},{""cat"":33,""src"":7,""loc"":1},{""cat"":1,""src"":5,""loc"":5},{""cat"":33,""src"":18,""loc"":8},{""cat"":19,""src"":15,""loc"":2}]","5","1101,1101,1101,1102,1101,1102,1101,1102,1102,10001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1147","flanker_instructions","39","html-keyboard-response","247","3224933","0.0-6.0-41.0","1","2020-1-6 21:40:52","MONKEY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","flanker_test","37","image-keyboard-response","248","3226508","0.0-6.0-42.0-0.0","1","2020-1-6 21:40:52","MONKEY",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
"464","flanker_test","39","image-keyboard-response","249","3228063","0.0-6.0-42.0-0.1","1","2020-1-6 21:40:52","MONKEY",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"784","flanker_test","39","image-keyboard-response","250","3229527","0.0-6.0-42.0-0.2","1","2020-1-6 21:40:52","MONKEY",NA,NA,NA,NA,NA,"incongruent","right","TRUE",NA,NA,NA,NA,NA,NA
"617","flanker_test","37","image-keyboard-response","251","3230768","0.0-6.0-42.0-0.3","1","2020-1-6 21:40:52","MONKEY",NA,NA,NA,NA,NA,"incongruent","left","TRUE",NA,NA,NA,NA,NA,NA
"19083","sort_trial",NA,"free-sort","252","3250256","0.0-6.0-43.0","1","2020-1-6 21:40:52","MONKEY",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":33,""src"":10,""x"":45,""y"":491},{""cat"":19,""src"":5,""x"":24,""y"":436},{""cat"":1,""src"":15,""x"":44,""y"":145},{""cat"":1,""src"":18,""x"":55,""y"":16},{""cat"":19,""src"":3,""x"":33,""y"":253},{""cat"":33,""src"":7,""x"":70,""y"":386},{""cat"":1,""src"":5,""x"":17,""y"":185},{""cat"":33,""src"":18,""x"":13,""y"":311},{""cat"":19,""src"":15,""x"":64,""y"":60}]","[{""cat"":""1"",""src"":""15"",""x"":0,""y"":0},{""cat"":""19"",""src"":""15"",""x"":0,""y"":0},{""cat"":""1"",""src"":""5"",""x"":0,""y"":0},{""cat"":""33"",""src"":""18"",""x"":645,""y"":98},{""cat"":""33"",""src"":""18"",""x"":0,""y"":0},{""cat"":""19"",""src"":""3"",""x"":0,""y"":0},{""cat"":""33"",""src"":""7"",""x"":0,""y"":0},{""cat"":""19"",""src"":""5"",""x"":0,""y"":0},{""cat"":""33"",""src"":""10"",""x"":0,""y"":0},{""cat"":""1"",""src"":""18"",""x"":0,""y"":0}]","[{""cat"":1,""src"":15,""loc"":2},{""cat"":19,""src"":15,""loc"":0},{""cat"":1,""src"":5,""loc"":1},{""cat"":33,""src"":18,""loc"":5},{""cat"":19,""src"":3,""loc"":8},{""cat"":33,""src"":7,""loc"":6},{""cat"":19,""src"":5,""loc"":7},{""cat"":33,""src"":10,""loc"":3},{""cat"":1,""src"":18,""loc"":4}]","0","19,1,1,33,1,33,33,19,19,15,5,15,10,18,18,7,5,3,0,1,2,3,4,5,6,7,8,1,2,0,7,8,3,5,6,4",NA
"1572","sort_feedback","32","html-keyboard-response","253","3251829","0.0-6.0-44.0","1","2020-1-6 21:40:52","MONKEY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19915","setup4",NA,"animation","254","3271745","0.0-6.0-45.0","1","2020-1-6 21:40:52","MONKEY",NA,NA,"[{""cat"":15,""src"":4,""loc"":3},{""cat"":15,""src"":10,""loc"":8},{""cat"":15,""src"":8,""loc"":2},{""cat"":20,""src"":15,""loc"":1},{""cat"":20,""src"":7,""loc"":6},{""cat"":20,""src"":9,""loc"":5},{""cat"":7,""src"":10,""loc"":4},{""cat"":7,""src"":4,""loc"":7},{""cat"":7,""src"":7,""loc"":0}]","4","1102,1101,1101,1102,1101,1101,1101,1103,1102,10001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1290","flanker_instructions","39","html-keyboard-response","255","3273035","0.0-6.0-46.0","1","2020-1-6 21:40:52","MONKEY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
