"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","session","startTime","attn_word","button_pressed","view_history","animation_sequence","condition","time_sequence","stim_type","direction","correct","init_locations","moves","final_locations","sort_correct","finalLocations","responses"
"9016","sort_feedback","13","html-keyboard-response","10","187435","0.0-3.0-4.0","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19914","setup5",NA,"animation","11","207350","0.0-3.0-5.0","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,"[{""cat"":20,""src"":11,""loc"":3},{""cat"":21,""src"":11,""loc"":1},{""cat"":1,""src"":2,""loc"":6},{""cat"":20,""src"":4,""loc"":2},{""cat"":1,""src"":13,""loc"":4},{""cat"":21,""src"":16,""loc"":8},{""cat"":1,""src"":6,""loc"":0},{""cat"":20,""src"":16,""loc"":7},{""cat"":21,""src"":3,""loc"":5}]","5","1103,1101,1101,1101,1102,1101,1102,1101,1101,10001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5476","flanker_instructions","13","html-keyboard-response","12","212826","0.0-3.0-6.0","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"flanker_test",NA,"image-keyboard-response","13","214729","0.0-3.0-7.0-0.0","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,NA,NA,NA,"congruent","right","FALSE",NA,NA,NA,NA,NA,NA
"748","flanker_test","39","image-keyboard-response","14","215898","0.0-3.0-7.0-0.1","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,NA,NA,NA,"incongruent","right","TRUE",NA,NA,NA,NA,NA,NA
"544","flanker_test","37","image-keyboard-response","15","217522","0.0-3.0-7.0-0.2","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
"699","flanker_test","37","image-keyboard-response","16","218594","0.0-3.0-7.0-0.3","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,NA,NA,NA,"incongruent","left","TRUE",NA,NA,NA,NA,NA,NA
"37620","sort_trial",NA,"free-sort","17","256726","0.0-3.0-8.0","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":20,""src"":11,""x"":4,""y"":123},{""cat"":21,""src"":11,""x"":42,""y"":260},{""cat"":1,""src"":2,""x"":32,""y"":304},{""cat"":20,""src"":4,""x"":71,""y"":201},{""cat"":1,""src"":13,""x"":81,""y"":373},{""cat"":21,""src"":16,""x"":3,""y"":490},{""cat"":1,""src"":6,""x"":52,""y"":428},{""cat"":20,""src"":16,""x"":74,""y"":76},{""cat"":21,""src"":3,""x"":38,""y"":22}]","[{""cat"":""1"",""src"":""13"",""x"":0,""y"":0},{""cat"":""1"",""src"":""2"",""x"":0,""y"":0},{""cat"":""20"",""src"":""4"",""x"":0,""y"":0},{""cat"":""20"",""src"":""16"",""x"":0,""y"":0},{""cat"":""20"",""src"":""11"",""x"":0,""y"":0},{""cat"":""21"",""src"":""3"",""x"":0,""y"":0},{""cat"":""1"",""src"":""6"",""x"":0,""y"":0},{""cat"":""21"",""src"":""11"",""x"":0,""y"":0},{""cat"":""21"",""src"":""16"",""x"":0,""y"":0}]","[{""cat"":1,""src"":13,""loc"":4},{""cat"":1,""src"":2,""loc"":7},{""cat"":20,""src"":4,""loc"":2},{""cat"":20,""src"":16,""loc"":6},{""cat"":20,""src"":11,""loc"":3},{""cat"":21,""src"":3,""loc"":5},{""cat"":1,""src"":6,""loc"":0},{""cat"":21,""src"":11,""loc"":1},{""cat"":21,""src"":16,""loc"":8}]","7","1,21,20,20,1,21,20,1,21,6,11,4,11,13,3,16,2,16,0,1,2,3,4,5,6,7,8,6,7,2,4,0,5,3,1,8",NA
"5787","sort_feedback","32","html-keyboard-response","18","262514","0.0-3.0-9.0","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6199","finalInstructions",NA,"html-button-response","19","268715","0.0-4.0-0.0","1","2020-1-6 11:45:1","ELEPHANT","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19913","setup3",NA,"animation","20","288629","0.0-4.0-1.0","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,"[{""cat"":31,""src"":16,""loc"":5},{""cat"":23,""src"":9,""loc"":7},{""cat"":2,""src"":4,""loc"":2},{""cat"":2,""src"":17,""loc"":0},{""cat"":31,""src"":0,""loc"":4},{""cat"":23,""src"":7,""loc"":8},{""cat"":23,""src"":17,""loc"":6},{""cat"":2,""src"":8,""loc"":1},{""cat"":31,""src"":3,""loc"":3}]","3","1103,1101,1101,1101,1102,1101,1101,1101,1102,10000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4478","flanker_instructions","13","html-keyboard-response","21","293107","0.0-4.0-2.0","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"flanker_test",NA,"image-keyboard-response","22","295010","0.0-4.0-3.0-0.0","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,NA,NA,NA,"congruent","right","FALSE",NA,NA,NA,NA,NA,NA
"848","flanker_test","39","image-keyboard-response","23","297011","0.0-4.0-3.0-0.1","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,NA,NA,NA,"incongruent","right","TRUE",NA,NA,NA,NA,NA,NA
"544","flanker_test","37","image-keyboard-response","24","298075","0.0-4.0-3.0-0.2","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,NA,NA,NA,"incongruent","left","TRUE",NA,NA,NA,NA,NA,NA
"474","flanker_test","37","image-keyboard-response","25","299290","0.0-4.0-3.0-0.3","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
"26951","sort_trial",NA,"free-sort","26","327405","0.0-4.0-4.0","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":31,""src"":16,""x"":56,""y"":446},{""cat"":23,""src"":9,""x"":58,""y"":11},{""cat"":2,""src"":4,""x"":69,""y"":62},{""cat"":2,""src"":17,""x"":68,""y"":195},{""cat"":31,""src"":0,""x"":73,""y"":304},{""cat"":23,""src"":7,""x"":32,""y"":505},{""cat"":23,""src"":17,""x"":45,""y"":257},{""cat"":2,""src"":8,""x"":34,""y"":385},{""cat"":31,""src"":3,""x"":19,""y"":142}]","[{""cat"":""31"",""src"":""0"",""x"":0,""y"":0},{""cat"":""31"",""src"":""16"",""x"":0,""y"":0},{""cat"":""31"",""src"":""3"",""x"":0,""y"":0},{""cat"":""23"",""src"":""7"",""x"":0,""y"":0},{""cat"":""2"",""src"":""4"",""x"":0,""y"":0},{""cat"":""2"",""src"":""17"",""x"":0,""y"":0},{""cat"":""2"",""src"":""8"",""x"":0,""y"":0},{""cat"":""23"",""src"":""9"",""x"":0,""y"":0},{""cat"":""23"",""src"":""17"",""x"":0,""y"":0}]","[{""cat"":31,""src"":0,""loc"":4},{""cat"":31,""src"":16,""loc"":5},{""cat"":31,""src"":3,""loc"":3},{""cat"":23,""src"":7,""loc"":8},{""cat"":2,""src"":4,""loc"":2},{""cat"":2,""src"":17,""loc"":0},{""cat"":2,""src"":8,""loc"":1},{""cat"":23,""src"":9,""loc"":6},{""cat"":23,""src"":17,""loc"":7}]","7","2,2,2,31,31,31,23,23,23,17,8,4,3,0,16,9,17,7,0,1,2,3,4,5,6,7,8,5,6,4,2,0,1,7,8,3",NA
"3445","sort_feedback","32","html-keyboard-response","27","330851","0.0-4.0-5.0","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19915","setup2",NA,"animation","28","350768","0.0-4.0-6.0","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,"[{""cat"":0,""src"":11,""loc"":2},{""cat"":21,""src"":5,""loc"":0},{""cat"":22,""src"":9,""loc"":1},{""cat"":21,""src"":17,""loc"":6},{""cat"":22,""src"":11,""loc"":8},{""cat"":0,""src"":7,""loc"":7},{""cat"":0,""src"":4,""loc"":3},{""cat"":22,""src"":6,""loc"":5},{""cat"":21,""src"":9,""loc"":4}]","2","1102,1102,1101,1101,1101,1101,1103,1101,1101,10002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2529","flanker_instructions","16","html-keyboard-response","29","353298","0.0-4.0-7.0","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","flanker_test","37","image-keyboard-response","30","354970","0.0-4.0-8.0-0.0","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,NA,NA,NA,"incongruent","left","TRUE",NA,NA,NA,NA,NA,NA
"529","flanker_test","39","image-keyboard-response","31","356291","0.0-4.0-8.0-0.1","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"644","flanker_test","39","image-keyboard-response","32","357882","0.0-4.0-8.0-0.2","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,NA,NA,NA,"incongruent","right","TRUE",NA,NA,NA,NA,NA,NA
"567","flanker_test","37","image-keyboard-response","33","359410","0.0-4.0-8.0-0.3","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
"36875","sort_trial",NA,"free-sort","34","397190","0.0-4.0-9.0","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":0,""src"":11,""x"":18,""y"":199},{""cat"":21,""src"":5,""x"":6,""y"":76},{""cat"":22,""src"":9,""x"":69,""y"":485},{""cat"":21,""src"":17,""x"":18,""y"":429},{""cat"":22,""src"":11,""x"":33,""y"":252},{""cat"":0,""src"":7,""x"":6,""y"":130},{""cat"":0,""src"":4,""x"":40,""y"":25},{""cat"":22,""src"":6,""x"":83,""y"":309},{""cat"":21,""src"":9,""x"":63,""y"":384}]","[{""cat"":""22"",""src"":""9"",""x"":0,""y"":0},{""cat"":""21"",""src"":""9"",""x"":0,""y"":0},{""cat"":""21"",""src"":""5"",""x"":0,""y"":0},{""cat"":""22"",""src"":""6"",""x"":0,""y"":0},{""cat"":""21"",""src"":""17"",""x"":0,""y"":0},{""cat"":""22"",""src"":""11"",""x"":0,""y"":0},{""cat"":""0"",""src"":""11"",""x"":0,""y"":0},{""cat"":""0"",""src"":""7"",""x"":0,""y"":0},{""cat"":""0"",""src"":""4"",""x"":0,""y"":0}]","[{""cat"":22,""src"":9,""loc"":1},{""cat"":21,""src"":9,""loc"":4},{""cat"":21,""src"":5,""loc"":0},{""cat"":22,""src"":6,""loc"":5},{""cat"":21,""src"":17,""loc"":6},{""cat"":22,""src"":11,""loc"":7},{""cat"":0,""src"":11,""loc"":8},{""cat"":0,""src"":7,""loc"":3},{""cat"":0,""src"":4,""loc"":2}]","5","21,22,0,0,21,22,21,22,0,5,9,4,7,9,6,17,11,11,0,1,2,3,4,5,6,7,8,2,0,8,7,1,3,4,5,6",NA
"2659","sort_feedback","32","html-keyboard-response","35","399850","0.0-4.0-10.0","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19914","setup4",NA,"animation","36","419765","0.0-4.0-11.0","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,"[{""cat"":6,""src"":1,""loc"":6},{""cat"":6,""src"":12,""loc"":2},{""cat"":6,""src"":2,""loc"":4},{""cat"":0,""src"":11,""loc"":5},{""cat"":0,""src"":0,""loc"":1},{""cat"":0,""src"":4,""loc"":7},{""cat"":8,""src"":1,""loc"":0},{""cat"":8,""src"":9,""loc"":3},{""cat"":8,""src"":15,""loc"":8}]","4","1101,1102,1100,1101,1101,1101,1102,1102,1102,10002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2390","flanker_instructions","16","html-keyboard-response","37","422155","0.0-4.0-12.0","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","flanker_test","39","image-keyboard-response","38","423803","0.0-4.0-13.0-0.0","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"477","flanker_test","37","image-keyboard-response","39","424907","0.0-4.0-13.0-0.1","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,NA,NA,NA,"incongruent","left","TRUE",NA,NA,NA,NA,NA,NA
"467","flanker_test","37","image-keyboard-response","40","426083","0.0-4.0-13.0-0.2","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
"885","flanker_test","39","image-keyboard-response","41","428099","0.0-4.0-13.0-0.3","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,NA,NA,NA,"incongruent","right","TRUE",NA,NA,NA,NA,NA,NA
"29169","sort_trial",NA,"free-sort","42","457848","0.0-4.0-14.0","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":6,""src"":1,""x"":1,""y"":442},{""cat"":6,""src"":12,""x"":9,""y"":257},{""cat"":6,""src"":2,""x"":15,""y"":314},{""cat"":0,""src"":11,""x"":69,""y"":368},{""cat"":0,""src"":0,""x"":41,""y"":145},{""cat"":0,""src"":4,""x"":55,""y"":74},{""cat"":8,""src"":1,""x"":55,""y"":181},{""cat"":8,""src"":9,""x"":64,""y"":486},{""cat"":8,""src"":15,""x"":15,""y"":27}]","[{""cat"":""8"",""src"":""9"",""x"":0,""y"":0},{""cat"":""6"",""src"":""12"",""x"":0,""y"":0},{""cat"":""8"",""src"":""15"",""x"":0,""y"":0},{""cat"":""6"",""src"":""1"",""x"":1,""y"":442},{""cat"":""6"",""src"":""2"",""x"":0,""y"":0},{""cat"":""6"",""src"":""1"",""x"":0,""y"":0},{""cat"":""0"",""src"":""11"",""x"":0,""y"":0},{""cat"":""8"",""src"":""1"",""x"":0,""y"":0},{""cat"":""0"",""src"":""0"",""x"":0,""y"":0},{""cat"":""0"",""src"":""4"",""x"":0,""y"":0}]","[{""cat"":8,""src"":9,""loc"":4},{""cat"":6,""src"":12,""loc"":2},{""cat"":8,""src"":15,""loc"":1},{""cat"":6,""src"":2,""loc"":3},{""cat"":6,""src"":1,""loc"":8},{""cat"":0,""src"":11,""loc"":7},{""cat"":8,""src"":1,""loc"":0},{""cat"":0,""src"":0,""loc"":5},{""cat"":0,""src"":4,""loc"":6}]","2","8,8,6,6,8,0,0,0,6,1,15,12,2,9,0,4,11,1,0,1,2,3,4,5,6,7,8,6,2,1,3,0,7,8,5,4",NA
"4955","sort_feedback","32","html-keyboard-response","43","462803","0.0-4.0-15.0","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19915","setup5",NA,"animation","44","482719","0.0-4.0-16.0","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,"[{""cat"":32,""src"":2,""loc"":4},{""cat"":24,""src"":2,""loc"":8},{""cat"":31,""src"":11,""loc"":0},{""cat"":24,""src"":12,""loc"":5},{""cat"":31,""src"":6,""loc"":7},{""cat"":32,""src"":15,""loc"":2},{""cat"":32,""src"":9,""loc"":6},{""cat"":31,""src"":15,""loc"":3},{""cat"":24,""src"":3,""loc"":1}]","5","1102,1101,1102,1102,1102,1101,1102,1101,1101,10001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3811","flanker_instructions","16","html-keyboard-response","45","486531","0.0-4.0-17.0","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"flanker_test",NA,"image-keyboard-response","46","488434","0.0-4.0-18.0-0.0","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,NA,NA,NA,"incongruent","left","FALSE",NA,NA,NA,NA,NA,NA
"498","flanker_test","39","image-keyboard-response","47","489588","0.0-4.0-18.0-0.1","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"390","flanker_test","39","image-keyboard-response","48","490339","0.0-4.0-18.0-0.2","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,NA,NA,NA,"incongruent","right","TRUE",NA,NA,NA,NA,NA,NA
"546","flanker_test","37","image-keyboard-response","49","491636","0.0-4.0-18.0-0.3","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
"31193","sort_trial",NA,"free-sort","50","523686","0.0-4.0-19.0","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":32,""src"":2,""x"":4,""y"":497},{""cat"":24,""src"":2,""x"":41,""y"":387},{""cat"":31,""src"":11,""x"":23,""y"":67},{""cat"":24,""src"":12,""x"":41,""y"":241},{""cat"":31,""src"":6,""x"":73,""y"":318},{""cat"":32,""src"":15,""x"":37,""y"":199},{""cat"":32,""src"":9,""x"":18,""y"":148},{""cat"":31,""src"":15,""x"":45,""y"":446},{""cat"":24,""src"":3,""x"":51,""y"":26}]","[{""cat"":""32"",""src"":""2"",""x"":0,""y"":0},{""cat"":""24"",""src"":""12"",""x"":0,""y"":0},{""cat"":""31"",""src"":""15"",""x"":0,""y"":0},{""cat"":""24"",""src"":""2"",""x"":0,""y"":0},{""cat"":""32"",""src"":""9"",""x"":0,""y"":0},{""cat"":""31"",""src"":""6"",""x"":0,""y"":0},{""cat"":""24"",""src"":""3"",""x"":0,""y"":0},{""cat"":""31"",""src"":""11"",""x"":0,""y"":0},{""cat"":""32"",""src"":""15"",""x"":0,""y"":0}]","[{""cat"":32,""src"":2,""loc"":4},{""cat"":24,""src"":12,""loc"":5},{""cat"":31,""src"":15,""loc"":3},{""cat"":24,""src"":2,""loc"":8},{""cat"":32,""src"":9,""loc"":6},{""cat"":31,""src"":6,""loc"":7},{""cat"":24,""src"":3,""loc"":1},{""cat"":31,""src"":11,""loc"":0},{""cat"":32,""src"":15,""loc"":2}]","9","31,24,32,31,32,24,32,31,24,11,3,15,15,2,12,9,6,2,0,1,2,3,4,5,6,7,8,7,6,8,2,0,1,4,5,3",NA
"3293","sort_feedback","32","html-keyboard-response","51","526979","0.0-4.0-20.0","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19914","setup1",NA,"animation","52","546894","0.0-4.0-21.0","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,"[{""cat"":32,""src"":10,""loc"":8},{""cat"":32,""src"":16,""loc"":7},{""cat"":32,""src"":15,""loc"":6},{""cat"":33,""src"":17,""loc"":1},{""cat"":33,""src"":2,""loc"":0},{""cat"":33,""src"":10,""loc"":2},{""cat"":0,""src"":11,""loc"":4},{""cat"":0,""src"":2,""loc"":5},{""cat"":0,""src"":5,""loc"":3}]","1","1101,1101,1102,1101,1102,1102,1102,1101,1101,10001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2076","flanker_instructions","16","html-keyboard-response","53","548972","0.0-4.0-22.0","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"flanker_test",NA,"image-keyboard-response","54","550874","0.0-4.0-23.0-0.0","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,NA,NA,NA,"incongruent","right","FALSE",NA,NA,NA,NA,NA,NA
"589","flanker_test","39","image-keyboard-response","55","552572","0.0-4.0-23.0-0.1","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"482","flanker_test","37","image-keyboard-response","56","553916","0.0-4.0-23.0-0.2","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,NA,NA,NA,"incongruent","left","TRUE",NA,NA,NA,NA,NA,NA
"431","flanker_test","37","image-keyboard-response","57","555331","0.0-4.0-23.0-0.3","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
"34641","sort_trial",NA,"free-sort","58","590900","0.0-4.0-24.0","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":32,""src"":10,""x"":0,""y"":255},{""cat"":32,""src"":16,""x"":65,""y"":128},{""cat"":32,""src"":15,""x"":65,""y"":437},{""cat"":33,""src"":17,""x"":46,""y"":179},{""cat"":33,""src"":2,""x"":73,""y"":377},{""cat"":33,""src"":10,""x"":37,""y"":75},{""cat"":0,""src"":11,""x"":69,""y"":495},{""cat"":0,""src"":2,""x"":6,""y"":324},{""cat"":0,""src"":5,""x"":22,""y"":27}]","[{""cat"":""33"",""src"":""10"",""x"":0,""y"":0},{""cat"":""0"",""src"":""11"",""x"":796,""y"":120},{""cat"":""32"",""src"":""15"",""x"":0,""y"":0},{""cat"":""32"",""src"":""10"",""x"":0,""y"":0},{""cat"":""32"",""src"":""16"",""x"":0,""y"":0},{""cat"":""0"",""src"":""11"",""x"":0,""y"":0},{""cat"":""33"",""src"":""17"",""x"":0,""y"":0},{""cat"":""0"",""src"":""5"",""x"":0,""y"":0},{""cat"":""0"",""src"":""2"",""x"":0,""y"":0},{""cat"":""33"",""src"":""2"",""x"":0,""y"":0}]","[{""cat"":33,""src"":10,""loc"":1},{""cat"":32,""src"":15,""loc"":8},{""cat"":32,""src"":10,""loc"":7},{""cat"":32,""src"":16,""loc"":6},{""cat"":0,""src"":11,""loc"":5},{""cat"":33,""src"":17,""loc"":4},{""cat"":0,""src"":5,""loc"":3},{""cat"":0,""src"":2,""loc"":2},{""cat"":33,""src"":2,""loc"":0}]","2","33,33,0,0,33,0,32,32,32,2,10,2,5,17,11,16,10,15,0,1,2,3,4,5,6,7,8,8,0,7,6,5,4,3,2,1",NA
"2207","sort_feedback","32","html-keyboard-response","59","593108","0.0-4.0-25.0","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19913","setup5",NA,"animation","60","613021","0.0-4.0-26.0","1","2020-1-6 11:45:1","ELEPHANT",NA,NA,"[{""cat"":25,""src"":10,""loc"":2},{""cat"":10,""src"":14,""loc"":3},{""cat"":20,""src"":8,""loc"":8},{""cat"":20,""src"":14,""loc"":4},{""cat"":25,""src"":13,""loc"":7},{""cat"":10,""src"":16,""loc"":0},{""cat"":10,""src"":11,""loc"":6},{""cat"":20,""src"":5,""loc"":1},{""cat"":25,""src"":14,""loc"":5}]","5","1102,1101,1101,1102,1101,1101,1100,1102,1102,10001",NA,NA,NA,NA,NA,NA,NA,NA,NA
