"ID","session","trial","condition","correct","cat1","src1","loc1","room1","time1","cat0","src0","loc0","room0","time0"
"1","1",1,"SpaceSemTime",1,2,19,1,1,1,13,10,9,3,1
"1","1",1,"SpaceSemTime",1,2,2,3,1,2,13,15,7,3,2
"1","1",1,"SpaceSemTime",1,2,13,2,1,3,13,8,8,3,3
"1","1",1,"SpaceSemTime",1,13,10,9,3,4,32,7,4,2,4
"1","1",1,"SpaceSemTime",1,13,8,8,3,5,32,9,5,2,5
"1","1",1,"SpaceSemTime",1,13,15,7,3,6,32,20,6,2,6
"1","1",1,"SpaceSemTime",1,32,20,6,2,7,2,13,2,1,7
"1","1",1,"SpaceSemTime",1,32,9,5,2,8,2,2,3,1,8
"1","1",1,"SpaceSemTime",1,32,7,4,2,9,2,19,1,1,9
"1","1",2,"SpaceTime",0.666666666666667,9,20,1,1,1,9,4,5,2,1
"1","1",2,"SpaceTime",0.666666666666667,2,15,2,1,2,33,20,4,2,2
"1","1",2,"SpaceTime",0.666666666666667,33,18,3,1,3,2,18,6,2,3
"1","1",2,"SpaceTime",0.666666666666667,2,18,6,2,4,9,2,9,3,4
"1","1",2,"SpaceTime",0.666666666666667,9,4,5,2,5,2,15,8,3,5
"1","1",2,"SpaceTime",0.666666666666667,33,20,4,2,6,33,5,7,3,6
"1","1",2,"SpaceTime",0.666666666666667,33,5,7,3,7,9,20,1,1,7
"1","1",2,"SpaceTime",0.666666666666667,9,2,8,3,8,2,9,2,1,8
"1","1",2,"SpaceTime",0.666666666666667,2,9,9,3,9,33,18,3,1,9
"1","1",3,"Control",0.777777777777778,24,16,1,1,1,28,5,9,3,1
"1","1",3,"Control",0.777777777777778,28,19,3,1,2,12,11,2,1,2
"1","1",3,"Control",0.777777777777778,28,5,9,3,3,24,8,6,2,3
"1","1",3,"Control",0.777777777777778,12,4,7,3,4,24,11,8,3,4
"1","1",3,"Control",0.777777777777778,12,11,2,1,5,28,19,3,1,5
"1","1",3,"Control",0.777777777777778,24,8,6,2,6,12,6,4,2,6
"1","1",3,"Control",0.777777777777778,12,6,5,2,7,28,20,5,2,7
"1","1",3,"Control",0.777777777777778,28,20,4,2,8,12,4,7,3,8
"1","1",3,"Control",0.777777777777778,24,11,8,3,9,24,16,1,1,9
"1","1",4,"SpaceSem",1,16,2,1,1,1,2,15,7,3,1
"1","1",4,"SpaceSem",1,16,14,3,1,2,24,19,4,2,2
"1","1",4,"SpaceSem",1,16,7,2,1,3,16,14,3,1,3
"1","1",4,"SpaceSem",1,24,1,6,2,4,2,2,9,3,4
"1","1",4,"SpaceSem",1,24,6,5,2,5,24,6,5,2,5
"1","1",4,"SpaceSem",1,24,19,4,2,6,16,2,1,1,6
"1","1",4,"SpaceSem",1,2,15,7,3,7,16,7,2,1,7
"1","1",4,"SpaceSem",1,2,2,9,3,8,24,1,6,2,8
"1","1",4,"SpaceSem",1,2,4,8,3,9,2,4,8,3,9
"1","1",5,"TimeSem",1,18,11,2,1,1,18,2,9,3,1
"1","1",5,"TimeSem",1,34,7,3,1,2,18,11,2,1,2
"1","1",5,"TimeSem",1,34,8,7,3,3,18,12,6,2,3
"1","1",5,"TimeSem",1,18,2,9,3,4,34,18,4,2,4
"1","1",5,"TimeSem",1,16,19,1,1,5,34,8,7,3,5
"1","1",5,"TimeSem",1,16,10,8,3,6,34,7,3,1,6
"1","1",5,"TimeSem",1,34,18,4,2,7,16,10,8,3,7
"1","1",5,"TimeSem",1,18,12,6,2,8,16,19,1,1,8
"1","1",5,"TimeSem",1,16,4,5,2,9,16,4,5,2,9
"1","1",6,"Control",0.666666666666667,26,10,1,1,1,34,10,6,2,1
"1","1",6,"Control",0.666666666666667,31,17,2,1,2,26,15,9,3,2
"1","1",6,"Control",0.666666666666667,34,9,3,1,3,31,17,2,1,3
"1","1",6,"Control",0.666666666666667,31,12,7,3,4,26,17,5,2,4
"1","1",6,"Control",0.666666666666667,26,15,9,3,5,34,9,3,1,5
"1","1",6,"Control",0.666666666666667,26,17,8,3,6,31,12,7,3,6
"1","1",6,"Control",0.666666666666667,34,10,6,2,7,31,15,4,2,7
"1","1",6,"Control",0.666666666666667,31,15,5,2,8,26,10,1,1,8
"1","1",6,"Control",0.666666666666667,34,3,4,2,9,34,3,8,3,9
"1","1",7,"TimeSem",0.777777777777778,16,14,2,1,1,4,8,1,1,1
"1","1",7,"TimeSem",0.777777777777778,15,1,3,1,2,4,7,8,3,2
"1","1",7,"TimeSem",0.777777777777778,4,8,1,1,3,4,2,4,2,3
"1","1",7,"TimeSem",0.777777777777778,15,10,6,2,4,15,10,6,2,4
"1","1",7,"TimeSem",0.777777777777778,4,2,4,2,5,15,11,9,3,5
"1","1",7,"TimeSem",0.777777777777778,15,11,7,3,6,15,1,3,1,6
"1","1",7,"TimeSem",0.777777777777778,4,7,8,3,7,16,14,2,1,7
"1","1",7,"TimeSem",0.777777777777778,16,19,9,3,8,16,19,7,3,8
"1","1",7,"TimeSem",0.777777777777778,16,3,5,2,9,16,3,5,2,9
"1","1",8,"SpaceSemTime",1,21,13,1,1,1,14,12,7,3,1
"1","1",8,"SpaceSemTime",1,21,11,2,1,2,14,3,9,3,2
"1","1",8,"SpaceSemTime",1,21,14,3,1,3,14,13,8,3,3
"1","1",8,"SpaceSemTime",1,14,12,7,3,4,33,1,6,2,4
"1","1",8,"SpaceSemTime",1,14,13,8,3,5,33,8,4,2,5
"1","1",8,"SpaceSemTime",1,14,3,9,3,6,33,4,5,2,6
"1","1",8,"SpaceSemTime",1,33,1,6,2,7,21,13,1,1,7
"1","1",8,"SpaceSemTime",1,33,4,5,2,8,21,14,3,1,8
"1","1",8,"SpaceSemTime",1,33,8,4,2,9,21,11,2,1,9
"1","1",9,"SpaceSem",0.777777777777778,7,10,3,1,1,10,19,9,3,1
"1","1",9,"SpaceSem",0.777777777777778,7,8,1,1,2,16,17,4,2,2
"1","1",9,"SpaceSem",0.777777777777778,7,3,2,1,3,7,8,1,1,3
"1","1",9,"SpaceSem",0.777777777777778,10,15,7,3,4,7,3,2,1,4
"1","1",9,"SpaceSem",0.777777777777778,10,19,8,3,5,10,15,7,3,5
"1","1",9,"SpaceSem",0.777777777777778,16,14,6,2,6,16,14,6,2,6
"1","1",9,"SpaceSem",0.777777777777778,16,12,5,2,7,16,12,5,2,7
"1","1",9,"SpaceSem",0.777777777777778,16,17,4,2,8,7,10,3,1,8
"1","1",9,"SpaceSem",0.777777777777778,10,18,9,3,9,10,18,8,3,9
"1","1",10,"SpaceTime",1,33,13,3,1,1,22,12,1,1,1
"1","1",10,"SpaceTime",1,8,1,2,1,2,8,1,2,1,2
"1","1",10,"SpaceTime",1,22,12,1,1,3,33,13,3,1,3
"1","1",10,"SpaceTime",1,33,6,8,3,4,33,18,5,2,4
"1","1",10,"SpaceTime",1,8,4,4,2,5,22,19,6,2,5
"1","1",10,"SpaceTime",1,22,19,6,2,6,8,4,4,2,6
"1","1",10,"SpaceTime",1,33,18,5,2,7,8,6,7,3,7
"1","1",10,"SpaceTime",1,8,6,7,3,8,22,9,9,3,8
"1","1",10,"SpaceTime",1,22,9,9,3,9,33,6,8,3,9
"1","1",11,"TimeSem",1,21,11,6,2,1,5,19,2,1,1
"1","1",11,"TimeSem",1,5,8,5,2,2,5,8,5,2,2
"1","1",11,"TimeSem",1,33,9,4,2,3,5,1,9,3,3
"1","1",11,"TimeSem",1,5,1,9,3,4,33,2,8,3,4
"1","1",11,"TimeSem",1,33,2,8,3,5,33,9,4,2,5
"1","1",11,"TimeSem",1,33,16,1,1,6,33,16,1,1,6
"1","1",11,"TimeSem",1,5,19,2,1,7,21,11,6,2,7
"1","1",11,"TimeSem",1,21,14,7,3,8,21,1,3,1,8
"1","1",11,"TimeSem",1,21,1,3,1,9,21,14,7,3,9
"1","1",12,"SpaceSemTime",1,22,4,7,3,1,18,20,3,1,1
"1","1",12,"SpaceSemTime",1,22,16,9,3,2,18,7,1,1,2
"1","1",12,"SpaceSemTime",1,29,12,6,2,3,18,14,2,1,3
"1","1",12,"SpaceSemTime",1,29,5,5,2,4,29,5,5,2,4
"1","1",12,"SpaceSemTime",1,29,14,4,2,5,29,14,4,2,5
"1","1",12,"SpaceSemTime",1,18,7,1,1,6,29,12,6,2,6
"1","1",12,"SpaceSemTime",1,18,14,2,1,7,22,16,9,3,7
"1","1",12,"SpaceSemTime",1,18,20,3,1,8,22,4,7,3,8
"1","1",12,"SpaceSemTime",1,22,13,8,3,9,22,13,8,3,9
"1","1",13,"Control",0.666666666666667,16,18,2,1,1,5,2,4,2,1
"1","1",13,"Control",0.666666666666667,5,19,3,1,2,16,18,2,1,2
"1","1",13,"Control",0.666666666666667,16,12,5,2,3,12,8,9,3,3
"1","1",13,"Control",0.666666666666667,16,13,7,3,4,16,13,7,3,4
"1","1",13,"Control",0.666666666666667,12,8,9,3,5,5,19,3,1,5
"1","1",13,"Control",0.666666666666667,5,2,4,2,6,12,12,6,2,6
"1","1",13,"Control",0.666666666666667,12,12,8,3,7,12,18,1,1,7
"1","1",13,"Control",0.666666666666667,5,9,1,1,8,5,9,8,3,8
"1","1",13,"Control",0.666666666666667,12,18,6,2,9,16,12,5,2,9
"1","1",14,"SpaceTime",1,4,3,2,1,1,4,14,7,3,1
"1","1",14,"SpaceTime",1,4,14,7,3,2,21,19,9,3,2
"1","1",14,"SpaceTime",1,21,19,9,3,3,9,6,8,3,3
"1","1",14,"SpaceTime",1,9,6,8,3,4,4,15,6,2,4
"1","1",14,"SpaceTime",1,4,15,6,2,5,21,20,4,2,5
"1","1",14,"SpaceTime",1,21,20,4,2,6,9,4,5,2,6
"1","1",14,"SpaceTime",1,9,4,5,2,7,4,3,2,1,7
"1","1",14,"SpaceTime",1,21,7,3,1,8,21,7,3,1,8
"1","1",14,"SpaceTime",1,9,18,1,1,9,9,18,1,1,9
"1","1",15,"SpaceSem",0.666666666666667,11,11,7,3,1,13,4,6,2,1
"1","1",15,"SpaceSem",0.666666666666667,11,17,8,3,2,11,11,7,3,2
"1","1",15,"SpaceSem",0.666666666666667,13,4,6,2,3,25,6,3,1,3
"1","1",15,"SpaceSem",0.666666666666667,25,6,3,1,4,11,17,8,3,4
"1","1",15,"SpaceSem",0.666666666666667,25,16,2,1,5,25,16,2,1,5
"1","1",15,"SpaceSem",0.666666666666667,11,15,1,1,6,13,18,5,2,6
"1","1",15,"SpaceSem",0.666666666666667,13,20,4,2,7,11,15,9,3,7
"1","1",15,"SpaceSem",0.666666666666667,13,18,9,3,8,25,1,1,1,8
"1","1",15,"SpaceSem",0.666666666666667,25,1,5,2,9,13,20,4,2,9
"1","1",16,"TimeSem",0.777777777777778,31,19,1,1,1,25,9,3,1,1
"1","1",16,"TimeSem",0.777777777777778,25,9,3,1,2,25,1,9,3,2
"1","1",16,"TimeSem",0.777777777777778,31,10,8,3,3,25,6,4,2,3
"1","1",16,"TimeSem",0.777777777777778,25,1,9,3,4,31,19,1,1,4
"1","1",16,"TimeSem",0.777777777777778,31,16,6,2,5,31,10,8,3,5
"1","1",16,"TimeSem",0.777777777777778,25,6,4,2,6,31,16,6,2,6
"1","1",16,"TimeSem",0.777777777777778,4,10,7,3,7,4,4,7,3,7
"1","1",16,"TimeSem",0.777777777777778,4,14,2,1,8,4,14,2,1,8
"1","1",16,"TimeSem",0.777777777777778,4,4,5,2,9,4,10,5,2,9
"1","1",17,"Control",1,16,6,1,1,1,24,16,8,3,1
"1","1",17,"Control",1,1,6,3,1,2,16,6,1,1,2
"1","1",17,"Control",1,16,9,7,3,3,1,12,5,2,3
"1","1",17,"Control",1,24,16,8,3,4,1,6,3,1,4
"1","1",17,"Control",1,1,1,9,3,5,24,18,4,2,5
"1","1",17,"Control",1,16,3,6,2,6,16,9,7,3,6
"1","1",17,"Control",1,1,12,5,2,7,16,3,6,2,7
"1","1",17,"Control",1,24,9,2,1,8,1,1,9,3,8
"1","1",17,"Control",1,24,18,4,2,9,24,9,2,1,9
"1","1",18,"SpaceTime",0.777777777777778,19,9,7,3,1,19,9,7,3,1
"1","1",18,"SpaceTime",0.777777777777778,5,9,8,3,2,5,9,8,3,2
"1","1",18,"SpaceTime",0.777777777777778,33,11,9,3,3,33,11,9,3,3
"1","1",18,"SpaceTime",0.777777777777778,33,2,4,2,4,19,16,6,2,4
"1","1",18,"SpaceTime",0.777777777777778,19,16,6,2,5,33,2,4,2,5
"1","1",18,"SpaceTime",0.777777777777778,5,16,5,2,6,5,16,5,2,6
"1","1",18,"SpaceTime",0.777777777777778,19,19,2,1,7,5,19,3,1,7
"1","1",18,"SpaceTime",0.777777777777778,5,19,1,1,8,19,19,2,1,8
"1","1",18,"SpaceTime",0.777777777777778,33,6,3,1,9,33,6,1,1,9
"1","1",19,"SpaceSemTime",1,23,7,1,1,1,1,2,5,2,1
"1","1",19,"SpaceSemTime",1,23,3,2,1,2,1,4,4,2,2
"1","1",19,"SpaceSemTime",1,23,15,3,1,3,1,11,6,2,3
"1","1",19,"SpaceSemTime",1,22,4,9,3,4,23,7,1,1,4
"1","1",19,"SpaceSemTime",1,1,11,6,2,5,23,3,2,1,5
"1","1",19,"SpaceSemTime",1,22,15,8,3,6,23,15,3,1,6
"1","1",19,"SpaceSemTime",1,1,2,5,2,7,22,4,9,3,7
"1","1",19,"SpaceSemTime",1,1,4,4,2,8,22,15,8,3,8
"1","1",19,"SpaceSemTime",1,22,16,7,3,9,22,16,7,3,9
"1","1",20,"SpaceSem",0.666666666666667,15,19,9,3,1,16,12,5,2,1
"1","1",20,"SpaceSem",0.666666666666667,16,12,5,2,2,15,14,7,3,2
"1","1",20,"SpaceSem",0.666666666666667,18,5,2,1,3,18,5,2,1,3
"1","1",20,"SpaceSem",0.666666666666667,15,9,8,3,4,15,9,8,3,4
"1","1",20,"SpaceSem",0.666666666666667,18,8,1,1,5,16,10,6,2,5
"1","1",20,"SpaceSem",0.666666666666667,18,20,3,1,6,18,8,1,1,6
"1","1",20,"SpaceSem",0.666666666666667,15,14,6,2,7,16,15,4,2,7
"1","1",20,"SpaceSem",0.666666666666667,16,15,7,3,8,18,20,3,1,8
"1","1",20,"SpaceSem",0.666666666666667,16,10,4,2,9,15,19,9,3,9
"1","1",21,"SpaceTime",1,32,6,9,3,1,32,15,6,2,1
"1","1",21,"SpaceTime",1,23,15,7,3,2,1,5,4,2,2
"1","1",21,"SpaceTime",1,1,19,8,3,3,23,20,5,2,3
"1","1",21,"SpaceTime",1,32,15,6,2,4,23,15,7,3,4
"1","1",21,"SpaceTime",1,23,20,5,2,5,1,19,8,3,5
"1","1",21,"SpaceTime",1,1,5,4,2,6,32,6,9,3,6
"1","1",21,"SpaceTime",1,32,19,3,1,7,1,13,1,1,7
"1","1",21,"SpaceTime",1,1,13,1,1,8,32,19,3,1,8
"1","1",21,"SpaceTime",1,23,13,2,1,9,23,13,2,1,9
"1","1",22,"SpaceSemTime",0.777777777777778,15,14,8,3,1,9,14,5,2,1
"1","1",22,"SpaceSemTime",0.777777777777778,15,11,7,3,2,9,10,4,2,2
"1","1",22,"SpaceSemTime",0.777777777777778,15,3,9,3,3,9,15,6,2,3
"1","1",22,"SpaceSemTime",0.777777777777778,9,10,4,2,4,15,11,7,3,4
"1","1",22,"SpaceSemTime",0.777777777777778,9,14,5,2,5,15,14,8,3,5
"1","1",22,"SpaceSemTime",0.777777777777778,9,15,6,2,6,15,3,9,3,6
"1","1",22,"SpaceSemTime",0.777777777777778,3,13,1,1,7,3,14,3,1,7
"1","1",22,"SpaceSemTime",0.777777777777778,3,15,2,1,8,3,13,2,1,8
"1","1",22,"SpaceSemTime",0.777777777777778,3,14,3,1,9,3,15,1,1,9
"1","1",23,"TimeSem",0.666666666666667,21,16,1,1,1,21,16,1,1,1
"1","1",23,"TimeSem",0.666666666666667,4,16,2,1,2,21,9,8,3,2
"1","1",23,"TimeSem",0.666666666666667,21,9,8,3,3,21,12,5,2,3
"1","1",23,"TimeSem",0.666666666666667,4,14,7,3,4,4,14,7,3,4
"1","1",23,"TimeSem",0.666666666666667,21,12,5,2,5,4,16,2,1,5
"1","1",23,"TimeSem",0.666666666666667,4,9,4,2,6,4,9,4,2,6
"1","1",23,"TimeSem",0.666666666666667,25,18,9,3,7,25,13,9,3,7
"1","1",23,"TimeSem",0.666666666666667,25,13,3,1,8,25,18,6,2,8
"1","1",23,"TimeSem",0.666666666666667,25,2,6,2,9,25,2,3,1,9
"1","1",24,"SpaceSem",1,21,11,7,3,1,21,13,8,3,1
"1","1",24,"SpaceSem",1,21,13,8,3,2,14,17,2,1,2
"1","1",24,"SpaceSem",1,14,16,1,1,3,20,10,4,2,3
"1","1",24,"SpaceSem",1,14,17,2,1,4,20,1,5,2,4
"1","1",24,"SpaceSem",1,14,7,3,1,5,14,16,1,1,5
"1","1",24,"SpaceSem",1,21,15,9,3,6,21,11,7,3,6
"1","1",24,"SpaceSem",1,20,10,4,2,7,20,11,6,2,7
"1","1",24,"SpaceSem",1,20,1,5,2,8,21,15,9,3,8
"1","1",24,"SpaceSem",1,20,11,6,2,9,14,7,3,1,9
"1","1",25,"Control",0.777777777777778,13,18,6,2,1,28,16,1,1,1
"1","1",25,"Control",0.777777777777778,21,18,4,2,2,13,2,8,3,2
"1","1",25,"Control",0.777777777777778,28,5,7,3,3,21,18,4,2,3
"1","1",25,"Control",0.777777777777778,13,2,8,3,4,13,18,6,2,4
"1","1",25,"Control",0.777777777777778,21,11,3,1,5,21,11,3,1,5
"1","1",25,"Control",0.777777777777778,28,16,1,1,6,28,5,7,3,6
"1","1",25,"Control",0.777777777777778,21,7,9,3,7,28,13,5,2,7
"1","1",25,"Control",0.777777777777778,28,13,2,1,8,13,15,2,1,8
"1","1",25,"Control",0.777777777777778,13,15,5,2,9,21,7,9,3,9
"1","1",26,"SpaceSem",1,2,13,6,2,1,2,6,5,2,1
"1","1",26,"SpaceSem",1,2,6,5,2,2,16,6,2,1,2
"1","1",26,"SpaceSem",1,2,1,4,2,3,32,12,9,3,3
"1","1",26,"SpaceSem",1,16,18,3,1,4,2,13,6,2,4
"1","1",26,"SpaceSem",1,16,6,2,1,5,16,18,3,1,5
"1","1",26,"SpaceSem",1,16,8,1,1,6,32,9,7,3,6
"1","1",26,"SpaceSem",1,32,11,8,3,7,32,11,8,3,7
"1","1",26,"SpaceSem",1,32,9,7,3,8,2,1,4,2,8
"1","1",26,"SpaceSem",1,32,12,9,3,9,16,8,1,1,9
"1","1",27,"Control",0.666666666666667,9,9,7,3,1,19,10,5,2,1
"1","1",27,"Control",0.666666666666667,26,3,9,3,2,26,2,1,1,2
"1","1",27,"Control",0.666666666666667,19,10,5,2,3,9,9,7,3,3
"1","1",27,"Control",0.666666666666667,26,2,1,1,4,19,12,3,1,4
"1","1",27,"Control",0.666666666666667,19,12,3,1,5,26,3,9,3,5
"1","1",27,"Control",0.666666666666667,26,1,8,3,6,9,10,6,2,6
"1","1",27,"Control",0.666666666666667,19,19,6,2,7,26,1,4,2,7
"1","1",27,"Control",0.666666666666667,9,8,2,1,8,19,19,8,3,8
"1","1",27,"Control",0.666666666666667,9,10,4,2,9,9,8,2,1,9
"1","1",28,"TimeSem",0.777777777777778,6,12,4,2,1,6,14,1,1,1
"1","1",28,"TimeSem",0.777777777777778,17,11,5,2,2,6,19,9,3,2
"1","1",28,"TimeSem",0.777777777777778,6,19,9,3,3,6,12,4,2,3
"1","1",28,"TimeSem",0.777777777777778,17,2,7,3,4,17,11,5,2,4
"1","1",28,"TimeSem",0.777777777777778,17,7,3,1,5,17,2,7,3,5
"1","1",28,"TimeSem",0.777777777777778,6,14,1,1,6,17,7,3,1,6
"1","1",28,"TimeSem",0.777777777777778,18,6,8,3,7,18,20,2,1,7
"1","1",28,"TimeSem",0.777777777777778,18,17,2,1,8,18,6,8,3,8
"1","1",28,"TimeSem",0.777777777777778,18,20,6,2,9,18,17,6,2,9
"1","1",29,"SpaceTime",0.777777777777778,11,4,2,1,1,24,6,1,1,1
"1","1",29,"SpaceTime",0.777777777777778,17,19,3,1,2,17,19,3,1,2
"1","1",29,"SpaceTime",0.777777777777778,24,6,1,1,3,11,4,2,1,3
"1","1",29,"SpaceTime",0.777777777777778,11,14,6,2,4,24,2,4,2,4
"1","1",29,"SpaceTime",0.777777777777778,24,2,4,2,5,11,14,6,2,5
"1","1",29,"SpaceTime",0.777777777777778,24,8,5,2,6,17,8,5,2,6
"1","1",29,"SpaceTime",0.777777777777778,17,5,8,3,7,17,5,8,3,7
"1","1",29,"SpaceTime",0.777777777777778,17,8,7,3,8,24,8,7,3,8
"1","1",29,"SpaceTime",0.777777777777778,11,11,9,3,9,11,11,9,3,9
"1","1",30,"SpaceSemTime",0.555555555555556,3,12,7,3,1,3,19,8,3,1
"1","1",30,"SpaceSemTime",0.555555555555556,3,19,8,3,2,3,12,7,3,2
"1","1",30,"SpaceSemTime",0.555555555555556,3,11,9,3,3,3,11,9,3,3
"1","1",30,"SpaceSemTime",0.555555555555556,20,1,6,2,4,20,18,5,2,4
"1","1",30,"SpaceSemTime",0.555555555555556,20,18,5,2,5,20,5,6,2,5
"1","1",30,"SpaceSemTime",0.555555555555556,20,5,4,2,6,20,1,4,2,6
"1","1",30,"SpaceSemTime",0.555555555555556,7,9,2,1,7,7,17,3,1,7
"1","1",30,"SpaceSemTime",0.555555555555556,7,17,3,1,8,7,11,2,1,8
"1","1",30,"SpaceSemTime",0.555555555555556,7,11,1,1,9,7,9,1,1,9
"2","1",1,"SpaceSem",0.777777777777778,32,1,5,2,1,32,17,6,2,1
"2","1",1,"SpaceSem",0.777777777777778,32,17,6,2,2,24,10,8,3,2
"2","1",1,"SpaceSem",0.777777777777778,32,4,4,2,3,3,5,3,1,3
"2","1",1,"SpaceSem",0.777777777777778,24,8,9,3,4,3,18,1,1,4
"2","1",1,"SpaceSem",0.777777777777778,3,5,3,1,5,32,1,5,2,5
"2","1",1,"SpaceSem",0.777777777777778,3,18,1,1,6,24,8,9,3,6
"2","1",1,"SpaceSem",0.777777777777778,3,9,2,1,7,24,18,7,3,7
"2","1",1,"SpaceSem",0.777777777777778,24,10,7,3,8,3,9,2,1,8
"2","1",1,"SpaceSem",0.777777777777778,24,18,8,3,9,32,4,4,2,9
"2","1",2,"SpaceTime",0.555555555555556,23,10,2,1,1,1,12,3,1,1
"2","1",2,"SpaceTime",0.555555555555556,22,10,5,2,2,22,6,1,1,2
"2","1",2,"SpaceTime",0.555555555555556,22,6,1,1,3,23,10,2,1,3
"2","1",2,"SpaceTime",0.555555555555556,23,7,6,2,4,22,18,7,3,4
"2","1",2,"SpaceTime",0.555555555555556,22,18,7,3,5,23,12,9,3,5
"2","1",2,"SpaceTime",0.555555555555556,23,12,8,3,6,1,8,8,3,6
"2","1",2,"SpaceTime",0.555555555555556,1,12,9,3,7,1,5,4,2,7
"2","1",2,"SpaceTime",0.555555555555556,1,8,4,2,8,23,7,6,2,8
"2","1",2,"SpaceTime",0.555555555555556,1,5,3,1,9,22,10,5,2,9
"2","1",3,"TimeSem",0.222222222222222,9,10,5,2,1,7,2,7,3,1
"2","1",3,"TimeSem",0.222222222222222,7,13,3,1,2,7,13,3,1,2
"2","1",3,"TimeSem",0.222222222222222,9,16,2,1,3,7,3,5,2,3
"2","1",3,"TimeSem",0.222222222222222,7,3,4,2,4,1,12,6,2,4
"2","1",3,"TimeSem",0.222222222222222,7,2,9,3,5,1,1,2,1,5
"2","1",3,"TimeSem",0.222222222222222,1,12,8,3,6,1,5,8,3,6
"2","1",3,"TimeSem",0.222222222222222,9,2,1,1,7,9,2,1,1,7
"2","1",3,"TimeSem",0.222222222222222,1,1,6,2,8,9,10,4,2,8
"2","1",3,"TimeSem",0.222222222222222,1,5,7,3,9,9,16,9,3,9
"2","1",4,"Control",1,33,3,5,2,1,33,3,5,2,1
"2","1",4,"Control",1,25,13,6,2,2,25,3,9,3,2
"2","1",4,"Control",1,32,16,4,2,3,32,12,1,1,3
"2","1",4,"Control",1,25,3,9,3,4,25,13,6,2,4
"2","1",4,"Control",1,33,10,7,3,5,32,7,8,3,5
"2","1",4,"Control",1,32,7,8,3,6,33,16,3,1,6
"2","1",4,"Control",1,25,4,2,1,7,33,10,7,3,7
"2","1",4,"Control",1,32,12,1,1,8,32,16,4,2,8
"2","1",4,"Control",1,33,16,3,1,9,25,4,2,1,9
"2","1",5,"SpaceSemTime",0.222222222222222,34,11,2,1,1,33,11,9,3,1
"2","1",5,"SpaceSemTime",0.222222222222222,33,16,9,3,2,33,17,8,3,2
"2","1",5,"SpaceSemTime",0.222222222222222,33,11,8,3,3,33,16,7,3,3
"2","1",5,"SpaceSemTime",0.222222222222222,33,17,7,3,4,34,18,2,1,4
"2","1",5,"SpaceSemTime",0.222222222222222,1,12,6,2,5,34,3,1,1,5
"2","1",5,"SpaceSemTime",0.222222222222222,34,18,5,2,6,34,11,3,1,6
"2","1",5,"SpaceSemTime",0.222222222222222,1,6,4,2,7,1,12,5,2,7
"2","1",5,"SpaceSemTime",0.222222222222222,1,3,3,1,8,1,3,6,2,8
"2","1",5,"SpaceSemTime",0.222222222222222,34,3,1,1,9,1,6,4,2,9
"2","1",6,"Control",1,11,17,1,1,1,26,11,3,1,1
"2","1",6,"Control",1,21,6,2,1,2,11,15,4,2,2
"2","1",6,"Control",1,26,11,3,1,3,21,9,9,3,3
"2","1",6,"Control",1,26,15,6,2,4,21,15,5,2,4
"2","1",6,"Control",1,21,15,5,2,5,26,14,8,3,5
"2","1",6,"Control",1,11,15,4,2,6,11,17,1,1,6
"2","1",6,"Control",1,11,12,7,3,7,11,12,7,3,7
"2","1",6,"Control",1,26,14,8,3,8,21,6,2,1,8
"2","1",6,"Control",1,21,9,9,3,9,26,15,6,2,9
"2","1",7,"SpaceTime",1,18,17,2,1,1,15,14,3,1,1
"2","1",7,"SpaceTime",1,15,14,3,1,2,18,17,2,1,2
"2","1",7,"SpaceTime",1,19,10,1,1,3,19,10,1,1,3
"2","1",7,"SpaceTime",1,18,19,8,3,4,19,17,7,3,4
"2","1",7,"SpaceTime",1,19,17,7,3,5,18,19,8,3,5
"2","1",7,"SpaceTime",1,15,15,9,3,6,15,15,9,3,6
"2","1",7,"SpaceTime",1,15,11,6,2,7,18,4,4,2,7
"2","1",7,"SpaceTime",1,19,16,5,2,8,19,16,5,2,8
"2","1",7,"SpaceTime",1,18,4,4,2,9,15,11,6,2,9
"2","1",8,"TimeSem",1,21,1,2,1,1,9,11,4,2,1
"2","1",8,"TimeSem",1,9,9,1,1,2,9,9,1,1,2
"2","1",8,"TimeSem",1,12,17,3,1,3,9,10,9,3,3
"2","1",8,"TimeSem",1,12,5,7,3,4,21,5,8,3,4
"2","1",8,"TimeSem",1,12,2,6,2,5,21,1,2,1,5
"2","1",8,"TimeSem",1,9,11,4,2,6,21,15,5,2,6
"2","1",8,"TimeSem",1,9,10,9,3,7,12,5,7,3,7
"2","1",8,"TimeSem",1,21,5,8,3,8,12,17,3,1,8
"2","1",8,"TimeSem",1,21,15,5,2,9,12,2,6,2,9
"2","1",9,"SpaceSemTime",0.777777777777778,3,2,2,1,1,10,14,9,3,1
"2","1",9,"SpaceSemTime",0.777777777777778,3,11,3,1,2,10,9,8,3,2
"2","1",9,"SpaceSemTime",0.777777777777778,10,9,8,3,3,10,10,7,3,3
"2","1",9,"SpaceSemTime",0.777777777777778,10,10,7,3,4,3,4,1,1,4
"2","1",9,"SpaceSemTime",0.777777777777778,10,14,9,3,5,3,2,2,1,5
"2","1",9,"SpaceSemTime",0.777777777777778,18,18,4,2,6,3,11,3,1,6
"2","1",9,"SpaceSemTime",0.777777777777778,18,12,6,2,7,18,12,6,2,7
"2","1",9,"SpaceSemTime",0.777777777777778,3,4,1,1,8,18,18,5,2,8
