"ID","session","trial","condition","item_correct","room_correct","time_correct","cat_correct","rt","cat_pattern","room_pattern","time_pattern","cat_pattern_norm","room_pattern_norm","time_pattern_norm","k3","k4","k5"
"1","1",1,"SpaceSemTime",1,1,0,1,19629,0.666666666666667,0.666666666666667,-0.5,1,1,0.25,3,2,2
"1","1",2,"SpaceTime",0.666666666666667,0.777777777777778,0,0.777777777777778,24890,0,0.666666666666667,-0.1,0,1,0.45,1,3,1
"1","1",3,"Control",0.777777777777778,1,0,0.777777777777778,25417,0.444444444444444,0.222222222222222,-0.15,0.666666666666667,0.333333333333333,0.425,2,1,4
"1","1",4,"SpaceSem",1,1,0.222222222222222,1,19453,0.666666666666667,0.666666666666667,-0.05,1,1,0.475,3,2,2
"1","1",5,"TimeSem",1,1,0.111111111111111,1,18696,0.444444444444444,0.222222222222222,0.383333333333333,0.666666666666667,0.333333333333333,0.691666666666667,2,1,4
"1","1",6,"Control",0.666666666666667,0.777777777777778,0.111111111111111,0.666666666666667,23355,0.444444444444444,0.666666666666667,0.1,0.666666666666667,1,0.55,3,4,5
"1","1",7,"TimeSem",0.777777777777778,1,0.333333333333333,0.777777777777778,24077,0.222222222222222,0.555555555555556,0.283333333333333,0.333333333333333,0.833333333333333,0.641666666666667,1,4,5
"1","1",8,"SpaceSemTime",1,1,0,1,25345,0.666666666666667,0.666666666666667,-0.4,1,1,0.3,3,2,2
"1","1",9,"SpaceSem",0.777777777777778,1,0.333333333333333,1,20666,0.555555555555556,0.555555555555556,0.133333333333333,0.833333333333333,0.833333333333333,0.566666666666667,3,2,3
"1","1",10,"SpaceTime",1,1,0.111111111111111,1,16436,0,0.555555555555556,0.616666666666667,0,0.833333333333333,0.808333333333333,1,3,1
"1","1",11,"TimeSem",1,1,0.222222222222222,1,16778,0.222222222222222,0.222222222222222,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,2,1,4
"1","1",12,"SpaceSemTime",1,1,0.333333333333333,1,18446,0.333333333333333,0.333333333333333,-0.366666666666667,0.5,0.5,0.316666666666667,2,1,4
"1","1",13,"Control",0.666666666666667,0.666666666666667,0.222222222222222,0.777777777777778,19466,0.222222222222222,0.444444444444444,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,2,4,5
"1","1",14,"SpaceTime",1,1,0.222222222222222,1,19634,0.222222222222222,0.333333333333333,0.65,0.333333333333333,0.5,0.825,2,1,4
"1","1",15,"SpaceSem",0.666666666666667,0.666666666666667,0.111111111111111,0.666666666666667,40467,0.333333333333333,0.555555555555556,0.833333333333333,0.5,0.833333333333333,0.916666666666667,1,4,5
"1","1",16,"TimeSem",0.777777777777778,0.777777777777778,0.111111111111111,1,22411,0.555555555555556,0.222222222222222,0.7,0.833333333333333,0.333333333333333,0.85,2,1,4
"1","1",17,"Control",1,1,0,1,25493,0.222222222222222,0.333333333333333,0.45,0.333333333333333,0.5,0.725,2,1,4
"1","1",18,"SpaceTime",0.777777777777778,1,0.555555555555556,0.777777777777778,18604,0,0.666666666666667,0.966666666666667,0,1,0.983333333333333,1,3,1
"1","1",19,"SpaceSemTime",1,1,0.111111111111111,1,15961,0.555555555555556,0.555555555555556,0.0333333333333333,0.833333333333333,0.833333333333333,0.516666666666667,3,2,2
"1","1",20,"SpaceSem",0.666666666666667,0.777777777777778,0.222222222222222,0.777777777777778,15447,0.222222222222222,0.222222222222222,0.0666666666666667,0.333333333333333,0.333333333333333,0.533333333333333,2,1,4
"1","1",21,"SpaceTime",1,1,0.111111111111111,1,48651,0,0.666666666666667,0.466666666666667,0,1,0.733333333333333,1,3,1
"1","1",22,"SpaceSemTime",0.777777777777778,1,0,1,17192,0.666666666666667,0.666666666666667,0.466666666666667,1,1,0.733333333333333,3,2,3
"1","1",23,"TimeSem",0.666666666666667,0.666666666666667,0.444444444444444,1,24013,0.555555555555556,0.222222222222222,0.866666666666667,0.833333333333333,0.333333333333333,0.933333333333333,2,1,4
"1","1",24,"SpaceSem",1,1,0,1,23133,0.222222222222222,0.222222222222222,0.25,0.333333333333333,0.333333333333333,0.625,2,1,4
"1","1",25,"Control",0.777777777777778,0.777777777777778,0.111111111111111,0.777777777777778,17965,0,0.222222222222222,0.55,0,0.333333333333333,0.775,2,1,4
"1","1",26,"SpaceSem",1,1,0.111111111111111,1,24117,0.666666666666667,0.666666666666667,0.216666666666667,1,1,0.608333333333333,3,2,3
"1","1",27,"Control",0.666666666666667,0.777777777777778,0,0.666666666666667,28185,0.444444444444444,0.333333333333333,0.716666666666667,0.666666666666667,0.5,0.858333333333333,2,1,4
"1","1",28,"TimeSem",0.777777777777778,0.777777777777778,0,1,19633,0.555555555555556,0.222222222222222,0.65,0.833333333333333,0.333333333333333,0.825,2,1,4
"1","1",29,"SpaceTime",0.777777777777778,0.777777777777778,0.333333333333333,0.777777777777778,20882,0.222222222222222,0.666666666666667,0.85,0.333333333333333,1,0.925,1,4,5
"1","1",30,"SpaceSemTime",0.555555555555556,1,0.111111111111111,1,18152,0.666666666666667,0.666666666666667,0.883333333333333,1,1,0.941666666666667,3,2,3
"1","2",31,"Control",1,1,0.333333333333333,1,29979,0.444444444444444,0.333333333333333,0.366666666666667,0.666666666666667,0.5,0.683333333333333,2,1,4
"1","2",32,"TimeSem",1,1,0.333333333333333,1,15912,0,0.666666666666667,-0.0666666666666667,0,1,0.466666666666667,1,3,1
"1","2",33,"SpaceSemTime",1,1,0.222222222222222,1,18392,0.555555555555556,0.555555555555556,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,3,2,3
"1","2",34,"SpaceTime",0.777777777777778,0.777777777777778,0.444444444444444,1,20551,0.333333333333333,0.333333333333333,0.533333333333333,0.5,0.5,0.766666666666667,2,1,4
"1","2",35,"SpaceSem",1,1,0.111111111111111,1,31794,0.444444444444444,0.222222222222222,0.55,0.666666666666667,0.333333333333333,0.775,2,1,4
"1","2",36,"Control",1,1,0.111111111111111,1,27821,0.222222222222222,0.555555555555556,0.166666666666667,0.333333333333333,0.833333333333333,0.583333333333333,1,4,5
"1","2",37,"TimeSem",0.777777777777778,1,0.222222222222222,0.777777777777778,20422,0,0.666666666666667,-0.05,0,1,0.475,1,3,1
"1","2",38,"SpaceTime",0.777777777777778,0.777777777777778,0.222222222222222,0.777777777777778,23190,0.222222222222222,0.333333333333333,-0.316666666666667,0.333333333333333,0.5,0.341666666666667,2,1,4
"1","2",39,"SpaceSem",1,1,0.333333333333333,1,31193,0.555555555555556,0.555555555555556,0.566666666666667,0.833333333333333,0.833333333333333,0.783333333333333,3,2,3
"1","2",40,"SpaceSemTime",0.777777777777778,1,0,1,19950,0.666666666666667,0.666666666666667,0.433333333333333,1,1,0.716666666666667,3,2,3
"1","2",41,"TimeSem",0.666666666666667,0.777777777777778,0.222222222222222,0.777777777777778,18935,0.222222222222222,0.555555555555556,0.55,0.333333333333333,0.833333333333333,0.775,1,4,5
"1","2",42,"SpaceTime",0.777777777777778,1,0,0.777777777777778,19410,0.444444444444444,0.333333333333333,0.0833333333333333,0.666666666666667,0.5,0.541666666666667,2,1,4
"1","2",43,"SpaceSem",0.777777777777778,0.777777777777778,0.444444444444444,0.777777777777778,40179,0.222222222222222,0.222222222222222,0.5,0.333333333333333,0.333333333333333,0.75,2,1,4
"1","2",44,"Control",1,1,0.333333333333333,1,34859,0.444444444444444,0.222222222222222,0.65,0.666666666666667,0.333333333333333,0.825,2,1,4
"1","2",45,"SpaceSemTime",0.777777777777778,1,0.555555555555556,1,30179,0.666666666666667,0.666666666666667,0.916666666666667,1,1,0.958333333333333,3,2,3
"1","2",46,"TimeSem",1,1,0.111111111111111,1,25143,0,0.555555555555556,-0.0333333333333333,0,0.833333333333333,0.483333333333333,1,3,1
"1","2",47,"SpaceSem",0.777777777777778,1,0.111111111111111,1,22743,0.555555555555556,0.222222222222222,0.216666666666667,0.833333333333333,0.333333333333333,0.608333333333333,2,1,4
"1","2",48,"Control",1,1,0.444444444444444,1,18833,0.222222222222222,0.333333333333333,0.383333333333333,0.333333333333333,0.5,0.691666666666667,2,1,4
"1","2",49,"SpaceSemTime",0.777777777777778,1,0.666666666666667,1,21964,0.666666666666667,0.666666666666667,0.95,1,1,0.975,3,2,3
"1","2",50,"SpaceTime",1,1,0.111111111111111,1,24825,0.222222222222222,0.555555555555556,-0.1,0.333333333333333,0.833333333333333,0.45,1,4,5
"1","2",51,"SpaceSem",1,1,0.222222222222222,1,18322,0.333333333333333,0.333333333333333,0.383333333333333,0.5,0.5,0.691666666666667,2,1,4
"1","2",52,"SpaceTime",0.777777777777778,1,0.333333333333333,0.777777777777778,26920,0,0.666666666666667,0.95,0,1,0.975,1,3,1
"1","2",53,"Control",0.666666666666667,0.777777777777778,0,0.777777777777778,22758,0,0.222222222222222,0.65,0,0.333333333333333,0.825,2,1,4
"1","2",54,"TimeSem",0.777777777777778,0.777777777777778,0.333333333333333,1,19806,0.444444444444444,0.555555555555556,0.25,0.666666666666667,0.833333333333333,0.625,3,4,5
"1","2",55,"SpaceSemTime",1,1,0.111111111111111,1,17274,0.666666666666667,0.666666666666667,0.4,1,1,0.7,3,2,3
"1","2",56,"SpaceSem",1,1,0.111111111111111,1,25714,0.333333333333333,0.333333333333333,0.316666666666667,0.5,0.5,0.658333333333333,2,1,4
"1","2",57,"SpaceSemTime",1,1,0,1,23284,0.555555555555556,0.222222222222222,0.0666666666666667,0.833333333333333,0.333333333333333,0.533333333333333,2,1,4
"1","2",58,"Control",0.777777777777778,0.777777777777778,0.111111111111111,0.777777777777778,23585,0.222222222222222,0.555555555555556,0.0666666666666667,0.333333333333333,0.833333333333333,0.533333333333333,1,4,5
"1","2",59,"TimeSem",0.777777777777778,0.777777777777778,0.111111111111111,1,20153,0.444444444444444,0.555555555555556,0.416666666666667,0.666666666666667,0.833333333333333,0.708333333333333,3,4,3
"1","2",60,"SpaceTime",0.777777777777778,1,0.222222222222222,0.777777777777778,15269,0.222222222222222,0.333333333333333,0.533333333333333,0.333333333333333,0.5,0.766666666666667,2,1,4
"1","3",61,"SpaceSem",0.111111111111111,0.111111111111111,0,0.111111111111111,20271,0.222222222222222,0.222222222222222,-0.1,0.333333333333333,0.333333333333333,0.45,2,1,4
"1","3",62,"TimeSem",0.777777777777778,1,0.333333333333333,0.777777777777778,33030,0,0.666666666666667,0.1,0,1,0.55,1,3,1
"1","3",63,"SpaceTime",1,1,0.111111111111111,1,38001,0.444444444444444,0.333333333333333,0.15,0.666666666666667,0.5,0.575,2,1,4
"1","3",64,"Control",0.777777777777778,0.777777777777778,0.555555555555556,0.777777777777778,29956,0,0.555555555555556,0.333333333333333,0,0.833333333333333,0.666666666666667,1,3,1
"1","3",65,"SpaceSemTime",1,1,0.111111111111111,1,47757,0.222222222222222,0.555555555555556,0.6,0.333333333333333,0.833333333333333,0.8,1,4,5
"1","3",66,"TimeSem",0.777777777777778,0.777777777777778,0.222222222222222,1,22277,0.222222222222222,0.333333333333333,0.35,0.333333333333333,0.5,0.675,2,1,4
"1","3",67,"SpaceTime",1,1,0.111111111111111,1,24046,0.333333333333333,0.333333333333333,0.3,0.5,0.5,0.65,2,1,4
"1","3",68,"SpaceSemTime",1,1,0,1,50422,0.666666666666667,0.666666666666667,-0.433333333333333,1,1,0.283333333333333,3,2,2
"1","3",69,"Control",0.777777777777778,0.777777777777778,0.222222222222222,0.777777777777778,41566,0,0.555555555555556,0.0333333333333333,0,0.833333333333333,0.516666666666667,1,3,1
"1","3",70,"SpaceSem",0.777777777777778,0.777777777777778,0,0.777777777777778,20595,0.333333333333333,0.333333333333333,0.233333333333333,0.5,0.5,0.616666666666667,2,1,4
"1","3",71,"SpaceSemTime",1,1,0,1,18984,0.333333333333333,0.333333333333333,-0.366666666666667,0.5,0.5,0.316666666666667,2,1,4
"1","3",72,"Control",0.777777777777778,0.777777777777778,0.222222222222222,0.777777777777778,31883,0,0.333333333333333,0.516666666666667,0,0.5,0.758333333333333,1,3,1
"1","3",73,"SpaceSem",0.666666666666667,0.777777777777778,0.111111111111111,0.777777777777778,38134,0.555555555555556,0.666666666666667,0.116666666666667,0.833333333333333,1,0.558333333333333,3,2,3
"1","3",74,"TimeSem",1,1,0.333333333333333,1,23565,0.222222222222222,0.555555555555556,0.433333333333333,0.333333333333333,0.833333333333333,0.716666666666667,1,4,5
"1","3",75,"SpaceTime",1,1,0,1,39823,0,0.666666666666667,-0.966666666666667,0,1,0.0166666666666667,1,3,1
"1","3",76,"Control",0.777777777777778,0.777777777777778,0.333333333333333,0.777777777777778,21819,0,0.555555555555556,0.566666666666667,0,0.833333333333333,0.783333333333333,1,3,1
"1","3",77,"SpaceSem",0.777777777777778,0.777777777777778,0.222222222222222,0.777777777777778,20548,0.555555555555556,0.555555555555556,0.383333333333333,0.833333333333333,0.833333333333333,0.691666666666667,3,2,3
"1","3",78,"TimeSem",1,1,0.222222222222222,1,45232,0.333333333333333,0.333333333333333,0.35,0.5,0.5,0.675,2,1,4
"1","3",79,"SpaceSemTime",1,1,0,1,22496,0.666666666666667,0.666666666666667,0.366666666666667,1,1,0.683333333333333,3,2,3
"1","3",80,"SpaceTime",1,1,0.444444444444444,1,19650,0.444444444444444,0.555555555555556,0.866666666666667,0.666666666666667,0.833333333333333,0.933333333333333,3,4,3
"1","3",81,"SpaceSemTime",1,1,0.333333333333333,1,22914,0.333333333333333,0.333333333333333,0.566666666666667,0.5,0.5,0.783333333333333,2,1,4
"1","3",82,"TimeSem",1,1,0.111111111111111,1,18039,0.222222222222222,0.333333333333333,0.383333333333333,0.333333333333333,0.5,0.691666666666667,2,1,4
"1","3",83,"SpaceTime",1,1,0.111111111111111,1,39755,0,0.666666666666667,0.466666666666667,0,1,0.733333333333333,1,3,1
"1","3",84,"SpaceSem",0.777777777777778,0.777777777777778,0,0.777777777777778,21859,0.333333333333333,0.333333333333333,0.266666666666667,0.5,0.5,0.633333333333333,2,1,4
"1","3",85,"Control",0.666666666666667,0.666666666666667,0.111111111111111,0.666666666666667,33003,0.222222222222222,0.222222222222222,0.666666666666667,0.333333333333333,0.333333333333333,0.833333333333333,2,1,4
"1","3",86,"SpaceSemTime",1,1,0,1,98668,0.666666666666667,0.666666666666667,-0.45,1,1,0.275,3,2,2
"1","3",87,"SpaceSem",1,1,0.111111111111111,1,45656,0.444444444444444,0.222222222222222,0.55,0.666666666666667,0.333333333333333,0.775,2,1,4
"1","3",88,"SpaceTime",0.777777777777778,1,0,0.777777777777778,28792,0,0.666666666666667,0.483333333333333,0,1,0.741666666666667,1,3,1
"1","3",89,"TimeSem",0.777777777777778,0.777777777777778,0.111111111111111,1,103672,0.444444444444444,0.333333333333333,0.433333333333333,0.666666666666667,0.5,0.716666666666667,2,1,4
"1","3",90,"Control",1,1,0.111111111111111,1,18174,0.333333333333333,0.333333333333333,0.466666666666667,0.5,0.5,0.733333333333333,2,1,4
"2","1",1,"SpaceSem",0.777777777777778,1,0,1,26951,0.555555555555556,0.222222222222222,0.116666666666667,0.833333333333333,0.333333333333333,0.558333333333333,2,1,4
"2","1",2,"SpaceTime",0.555555555555556,0.666666666666667,0,0.777777777777778,36875,0.555555555555556,0.444444444444444,0.0333333333333333,0.833333333333333,0.666666666666667,0.516666666666667,3,2,3
"2","1",3,"TimeSem",0.222222222222222,0.666666666666667,0.222222222222222,0.444444444444444,29169,0.333333333333333,0.444444444444444,-0.0333333333333333,0.5,0.666666666666667,0.483333333333333,2,4,5
"2","1",4,"Control",1,1,0.111111111111111,1,31193,0,0.666666666666667,0.366666666666667,0,1,0.683333333333333,1,3,1
"2","1",5,"SpaceSemTime",0.222222222222222,0.777777777777778,0.111111111111111,0.777777777777778,34641,0.222222222222222,0.333333333333333,0.483333333333333,0.333333333333333,0.5,0.741666666666667,2,1,4
"2","1",6,"Control",1,1,0.111111111111111,1,30921,0,0.666666666666667,-0.266666666666667,0,1,0.366666666666667,1,3,1
"2","1",7,"SpaceTime",1,1,0.333333333333333,1,50659,0,0.666666666666667,0.9,0,1,0.95,1,3,1
"2","1",8,"TimeSem",1,1,0.111111111111111,1,35938,0.222222222222222,0.555555555555556,-0.1,0.333333333333333,0.833333333333333,0.45,1,4,5
"2","1",9,"SpaceSemTime",0.777777777777778,1,0.222222222222222,1,52032,0.333333333333333,0.333333333333333,0.416666666666667,0.5,0.5,0.708333333333333,2,1,4
"2","1",10,"SpaceSem",0.777777777777778,1,0.111111111111111,1,35145,0.666666666666667,0.666666666666667,-0.233333333333333,1,1,0.383333333333333,3,2,2
"2","1",11,"TimeSem",0.777777777777778,1,0.333333333333333,0.777777777777778,32421,0.222222222222222,0.555555555555556,-0.0833333333333333,0.333333333333333,0.833333333333333,0.458333333333333,1,4,5
"2","1",12,"SpaceSemTime",1,1,0,1,28774,0.666666666666667,0.666666666666667,0.483333333333333,1,1,0.741666666666667,3,2,3
"2","1",13,"Control",0.555555555555556,0.777777777777778,0,0.555555555555556,41590,0.222222222222222,0.666666666666667,0.0333333333333333,0.333333333333333,1,0.516666666666667,1,4,5
"2","1",14,"SpaceSem",0.777777777777778,1,0.222222222222222,1,32699,0.666666666666667,0.666666666666667,-0.166666666666667,1,1,0.416666666666667,3,2,2
"2","1",15,"SpaceTime",0.444444444444444,0.777777777777778,0.222222222222222,0.444444444444444,35827,0.222222222222222,0.666666666666667,-0.316666666666667,0.333333333333333,1,0.341666666666667,1,4,5
"2","1",16,"TimeSem",0.777777777777778,0.777777777777778,0.111111111111111,0.777777777777778,35080,0.222222222222222,0.666666666666667,0.05,0.333333333333333,1,0.525,1,4,5
"2","1",17,"SpaceTime",1,1,0,1,30475,0,0.666666666666667,-0.5,0,1,0.25,1,3,1
"2","1",18,"SpaceSemTime",1,1,0,1,29546,0.666666666666667,0.666666666666667,-0.4,1,1,0.3,3,2,2
"2","1",19,"SpaceSem",0.555555555555556,1,0.111111111111111,1,30587,0.666666666666667,0.666666666666667,-0.0666666666666667,1,1,0.466666666666667,3,2,2
"2","1",20,"Control",0.222222222222222,0.777777777777778,0.333333333333333,0.333333333333333,39358,0.222222222222222,0.444444444444444,0.25,0.333333333333333,0.666666666666667,0.625,2,4,5
"2","1",21,"TimeSem",0.444444444444444,0.777777777777778,0.333333333333333,0.444444444444444,32017,0,0.666666666666667,0.0166666666666667,0,1,0.508333333333333,1,3,1
"2","1",22,"SpaceSem",0.555555555555556,1,0.111111111111111,1,23799,0.555555555555556,0.222222222222222,0.333333333333333,0.833333333333333,0.333333333333333,0.666666666666667,2,1,4
"2","1",23,"Control",1,1,0,1,40492,0.555555555555556,0.444444444444444,-0.183333333333333,0.833333333333333,0.666666666666667,0.408333333333333,3,2,2
"2","1",24,"SpaceSemTime",1,1,0,1,29804,0.555555555555556,0.222222222222222,0.166666666666667,0.833333333333333,0.333333333333333,0.583333333333333,2,1,4
"2","1",25,"SpaceTime",0.777777777777778,1,0,0.777777777777778,37081,0,0.666666666666667,-0.516666666666667,0,1,0.241666666666667,1,3,1
"2","1",26,"TimeSem",0.777777777777778,1,0.111111111111111,0.777777777777778,32372,0,0.666666666666667,0.0833333333333333,0,1,0.541666666666667,1,3,1
"2","1",27,"SpaceSem",0.444444444444444,1,0.222222222222222,1,35307,0.666666666666667,0.666666666666667,0.25,1,1,0.625,3,2,3
"2","1",28,"SpaceSemTime",1,1,0,1,23699,0.666666666666667,0.666666666666667,-0.516666666666667,1,1,0.241666666666667,3,2,2
"2","1",29,"Control",0.555555555555556,0.777777777777778,0.222222222222222,0.555555555555556,36282,0.222222222222222,0.222222222222222,0.0833333333333333,0.333333333333333,0.333333333333333,0.541666666666667,2,1,4
"2","1",30,"SpaceTime",0.444444444444444,1,0,0.444444444444444,32041,0,0.666666666666667,-0.916666666666667,0,1,0.0416666666666667,1,3,1
"2","2",31,"Control",0.555555555555556,1,0.222222222222222,0.555555555555556,32551,0,0.666666666666667,0.2,0,1,0.6,1,3,1
"2","2",32,"SpaceSemTime",0.777777777777778,0.777777777777778,0,0.777777777777778,30227,0.555555555555556,0.666666666666667,-0.883333333333333,0.833333333333333,1,0.0583333333333333,3,2,2
"2","2",33,"SpaceSem",0.666666666666667,0.777777777777778,0.111111111111111,0.777777777777778,40736,0.555555555555556,0.666666666666667,-0.333333333333333,0.833333333333333,1,0.333333333333333,3,2,2
"2","2",34,"SpaceTime",0.555555555555556,0.777777777777778,0,0.555555555555556,44268,0.222222222222222,0.666666666666667,-0.166666666666667,0.333333333333333,1,0.416666666666667,1,4,5
"2","2",35,"TimeSem",0.777777777777778,1,0.222222222222222,0.777777777777778,29595,0,0.666666666666667,0.0666666666666667,0,1,0.533333333333333,1,3,1
"2","2",36,"Control",0.777777777777778,1,0.111111111111111,0.777777777777778,38559,0.444444444444444,0.333333333333333,0.233333333333333,0.666666666666667,0.5,0.616666666666667,2,1,4
"2","2",37,"SpaceSemTime",0.555555555555556,1,0,1,25510,0.666666666666667,0.666666666666667,0.433333333333333,1,1,0.716666666666667,3,2,3
"2","2",38,"TimeSem",1,1,0.222222222222222,1,36038,0,0.666666666666667,0.2,0,1,0.6,1,3,1
"2","2",39,"SpaceSem",0.777777777777778,1,0,1,31450,0.666666666666667,0.666666666666667,-0.166666666666667,1,1,0.416666666666667,3,2,2
"2","2",40,"SpaceTime",0.777777777777778,0.777777777777778,0.111111111111111,1,37946,0.444444444444444,0.555555555555556,-0.133333333333333,0.666666666666667,0.833333333333333,0.433333333333333,3,4,5
"2","2",41,"SpaceSemTime",0.777777777777778,1,0.333333333333333,1,27190,0.666666666666667,0.666666666666667,0.45,1,1,0.725,3,2,3
