"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","session","startTime","attn_word","button_pressed","view_history","animation_sequence","condition","time_sequence","stim_type","direction","correct","init_locations","moves","final_locations","sort_correct","finalLocations","responses"
"6949","welcome","13","html-keyboard-response","0","6953","0.0-0.0","3","2020-1-8 9:24:15","OTTER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5153","consent",NA,"html-button-response","1","12108","0.0-1.0","3","2020-1-8 9:24:15","OTTER","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12009","instructions",NA,"instructions","2","24117","0.0-2.0","3","2020-1-8 9:24:15","OTTER",NA,"[{""page_index"":0,""viewing_time"":3184},{""page_index"":1,""viewing_time"":1929},{""page_index"":2,""viewing_time"":1554},{""page_index"":3,""viewing_time"":1912},{""page_index"":4,""viewing_time"":1528},{""page_index"":5,""viewing_time"":1901}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2243","finalInstructions",NA,"html-button-response","3","26362","0.0-3.0-0.0","3","2020-1-8 9:24:15","OTTER","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19919","setup3",NA,"animation","4","46281","0.0-3.0-1.0","3","2020-1-8 9:24:15","OTTER",NA,NA,"[{""cat"":33,""src"":9,""loc"":3},{""cat"":18,""src"":17,""loc"":1},{""cat"":4,""src"":2,""loc"":8},{""cat"":4,""src"":0,""loc"":7},{""cat"":33,""src"":10,""loc"":4},{""cat"":18,""src"":11,""loc"":2},{""cat"":33,""src"":5,""loc"":5},{""cat"":4,""src"":15,""loc"":6},{""cat"":18,""src"":16,""loc"":0}]","3","1103,1102,1101,1103,1101,1102,1101,1102,1102,10002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3821","flanker_instructions","39","html-keyboard-response","5","50103","0.0-3.0-2.0","3","2020-1-8 9:24:15","OTTER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","flanker_test","39","image-keyboard-response","6","51631","0.0-3.0-3.0-0.0","3","2020-1-8 9:24:15","OTTER",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"308","flanker_test","39","image-keyboard-response","7","52768","0.0-3.0-3.0-0.1","3","2020-1-8 9:24:15","OTTER",NA,NA,NA,NA,NA,"incongruent","right","TRUE",NA,NA,NA,NA,NA,NA
"464","flanker_test","37","image-keyboard-response","8","54311","0.0-3.0-3.0-0.2","3","2020-1-8 9:24:15","OTTER",NA,NA,NA,NA,NA,"incongruent","left","TRUE",NA,NA,NA,NA,NA,NA
"312","flanker_test","37","image-keyboard-response","9","55527","0.0-3.0-3.0-0.3","3","2020-1-8 9:24:15","OTTER",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
"26201","sort_trial",NA,"free-sort","10","82448","0.0-3.0-4.0","3","2020-1-8 9:24:15","OTTER",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":33,""src"":9,""x"":31,""y"":307},{""cat"":18,""src"":17,""x"":8,""y"":447},{""cat"":4,""src"":2,""x"":78,""y"":204},{""cat"":4,""src"":0,""x"":75,""y"":124},{""cat"":33,""src"":10,""x"":83,""y"":12},{""cat"":18,""src"":11,""x"":1,""y"":493},{""cat"":33,""src"":5,""x"":58,""y"":261},{""cat"":4,""src"":15,""x"":71,""y"":87},{""cat"":18,""src"":16,""x"":55,""y"":375}]","[{""cat"":""33"",""src"":""10"",""x"":0,""y"":0},{""cat"":""33"",""src"":""5"",""x"":0,""y"":0},{""cat"":""33"",""src"":""9"",""x"":0,""y"":0},{""cat"":""4"",""src"":""15"",""x"":0,""y"":0},{""cat"":""4"",""src"":""0"",""x"":0,""y"":0},{""cat"":""4"",""src"":""2"",""x"":0,""y"":0},{""cat"":""18"",""src"":""16"",""x"":0,""y"":0},{""cat"":""18"",""src"":""17"",""x"":0,""y"":0},{""cat"":""18"",""src"":""11"",""x"":0,""y"":0}]","[{""cat"":33,""src"":10,""loc"":4},{""cat"":33,""src"":5,""loc"":3},{""cat"":33,""src"":9,""loc"":5},{""cat"":4,""src"":15,""loc"":1},{""cat"":4,""src"":0,""loc"":0},{""cat"":4,""src"":2,""loc"":2},{""cat"":18,""src"":16,""loc"":7},{""cat"":18,""src"":17,""loc"":6},{""cat"":18,""src"":11,""loc"":8}]","1","4,4,4,33,33,33,18,18,18,0,15,2,5,10,9,17,16,11,0,1,2,3,4,5,6,7,8,4,3,5,1,0,2,7,6,8",NA
"6819","sort_feedback","16","html-keyboard-response","11","89268","0.0-3.0-5.0","3","2020-1-8 9:24:15","OTTER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19911","setup2",NA,"animation","12","109180","0.0-3.0-6.0","3","2020-1-8 9:24:15","OTTER",NA,NA,"[{""cat"":12,""src"":5,""loc"":6},{""cat"":5,""src"":0,""loc"":8},{""cat"":26,""src"":14,""loc"":7},{""cat"":5,""src"":6,""loc"":4},{""cat"":26,""src"":11,""loc"":3},{""cat"":12,""src"":14,""loc"":5},{""cat"":26,""src"":18,""loc"":0},{""cat"":5,""src"":3,""loc"":1},{""cat"":12,""src"":19,""loc"":2}]","2","1102,1102,1101,1100,1101,1101,1102,1101,1100,10001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1722","flanker_instructions","39","html-keyboard-response","13","110903","0.0-3.0-7.0","3","2020-1-8 9:24:15","OTTER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","flanker_test","39","image-keyboard-response","14","112568","0.0-3.0-8.0-0.0","3","2020-1-8 9:24:15","OTTER",NA,NA,NA,NA,NA,"incongruent","right","TRUE",NA,NA,NA,NA,NA,NA
"551","flanker_test","37","image-keyboard-response","15","113800","0.0-3.0-8.0-0.1","3","2020-1-8 9:24:15","OTTER",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
"373","flanker_test","39","image-keyboard-response","16","114992","0.0-3.0-8.0-0.2","3","2020-1-8 9:24:15","OTTER",NA,NA,NA,NA,NA,"incongruent","left","FALSE",NA,NA,NA,NA,NA,NA
"261","flanker_test","39","image-keyboard-response","17","116303","0.0-3.0-8.0-0.3","3","2020-1-8 9:24:15","OTTER",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"33507","sort_trial",NA,"free-sort","18","150390","0.0-3.0-9.0","3","2020-1-8 9:24:15","OTTER",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":12,""src"":5,""x"":75,""y"":481},{""cat"":5,""src"":0,""x"":2,""y"":373},{""cat"":26,""src"":14,""x"":38,""y"":259},{""cat"":5,""src"":6,""x"":8,""y"":26},{""cat"":26,""src"":11,""x"":16,""y"":430},{""cat"":12,""src"":14,""x"":82,""y"":86},{""cat"":26,""src"":18,""x"":11,""y"":181},{""cat"":5,""src"":3,""x"":51,""y"":324},{""cat"":12,""src"":19,""x"":60,""y"":144}]","[{""cat"":""5"",""src"":""3"",""x"":0,""y"":0},{""cat"":""26"",""src"":""18"",""x"":0,""y"":0},{""cat"":""12"",""src"":""19"",""x"":0,""y"":0},{""cat"":""12"",""src"":""5"",""x"":0,""y"":0},{""cat"":""26"",""src"":""14"",""x"":0,""y"":0},{""cat"":""5"",""src"":""0"",""x"":0,""y"":0},{""cat"":""12"",""src"":""14"",""x"":0,""y"":0},{""cat"":""5"",""src"":""6"",""x"":0,""y"":0},{""cat"":""26"",""src"":""11"",""x"":0,""y"":0}]","[{""cat"":5,""src"":3,""loc"":1},{""cat"":26,""src"":18,""loc"":0},{""cat"":12,""src"":19,""loc"":2},{""cat"":12,""src"":5,""loc"":6},{""cat"":26,""src"":14,""loc"":7},{""cat"":5,""src"":0,""loc"":8},{""cat"":12,""src"":14,""loc"":4},{""cat"":5,""src"":6,""loc"":3},{""cat"":26,""src"":11,""loc"":5}]","6","26,5,12,5,12,26,12,26,5,18,3,19,6,14,11,5,14,0,0,1,2,3,4,5,6,7,8,1,0,2,7,6,8,3,4,5",NA
"1978","sort_feedback","13","html-keyboard-response","19","152368","0.0-3.0-10.0","3","2020-1-8 9:24:15","OTTER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19919","setup1",NA,"animation","20","172287","0.0-3.0-11.0","3","2020-1-8 9:24:15","OTTER",NA,NA,"[{""cat"":27,""src"":13,""loc"":6},{""cat"":27,""src"":16,""loc"":7},{""cat"":27,""src"":12,""loc"":8},{""cat"":19,""src"":19,""loc"":1},{""cat"":19,""src"":5,""loc"":2},{""cat"":19,""src"":1,""loc"":0},{""cat"":9,""src"":8,""loc"":5},{""cat"":9,""src"":6,""loc"":4},{""cat"":9,""src"":10,""loc"":3}]","1","1102,1101,1103,1101,1102,1102,1102,1102,1102,10002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1832","flanker_instructions","39","html-keyboard-response","21","174120","0.0-3.0-12.0","3","2020-1-8 9:24:15","OTTER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781","flanker_test","37","image-keyboard-response","22","175903","0.0-3.0-13.0-0.0","3","2020-1-8 9:24:15","OTTER",NA,NA,NA,NA,NA,"incongruent","left","TRUE",NA,NA,NA,NA,NA,NA
"378","flanker_test","37","image-keyboard-response","23","176727","0.0-3.0-13.0-0.1","3","2020-1-8 9:24:15","OTTER",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
"298","flanker_test","39","image-keyboard-response","24","177456","0.0-3.0-13.0-0.2","3","2020-1-8 9:24:15","OTTER",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"356","flanker_test","39","image-keyboard-response","25","178464","0.0-3.0-13.0-0.3","3","2020-1-8 9:24:15","OTTER",NA,NA,NA,NA,NA,"incongruent","right","TRUE",NA,NA,NA,NA,NA,NA
