"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","session","startTime","attn_word","button_pressed","view_history","animation_sequence","condition","time_sequence","stim_type","direction","correct","init_locations","moves","final_locations","sort_correct","finalLocations","responses"
"2427","sort_feedback","32","html-keyboard-response","35","413832","0.0-3.0-20.0","3","2020-1-8 9:0:57","LION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19940","setup1",NA,"animation","36","433774","0.0-3.0-21.0","3","2020-1-8 9:0:57","LION",NA,NA,"[{""cat"":18,""src"":17,""loc"":2},{""cat"":18,""src"":12,""loc"":1},{""cat"":18,""src"":0,""loc"":0},{""cat"":30,""src"":19,""loc"":3},{""cat"":30,""src"":7,""loc"":4},{""cat"":30,""src"":10,""loc"":5},{""cat"":3,""src"":18,""loc"":8},{""cat"":3,""src"":15,""loc"":7},{""cat"":3,""src"":5,""loc"":6}]","1","1106,1103,1105,1104,1103,1106,1104,1104,1104,10001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1304","flanker_instructions","37","html-keyboard-response","37","435082","0.0-3.0-22.0","3","2020-1-8 9:0:57","LION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","flanker_test","39","image-keyboard-response","38","436794","0.0-3.0-23.0-0.0","3","2020-1-8 9:0:57","LION",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"670","flanker_test","37","image-keyboard-response","39","438005","0.0-3.0-23.0-0.1","3","2020-1-8 9:0:57","LION",NA,NA,NA,NA,NA,"incongruent","left","TRUE",NA,NA,NA,NA,NA,NA
"582","flanker_test","39","image-keyboard-response","40","439192","0.0-3.0-23.0-0.2","3","2020-1-8 9:0:57","LION",NA,NA,NA,NA,NA,"incongruent","right","TRUE",NA,NA,NA,NA,NA,NA
"467","flanker_test","37","image-keyboard-response","41","440376","0.0-3.0-23.0-0.3","3","2020-1-8 9:0:57","LION",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
"27398","sort_trial",NA,"free-sort","42","468785","0.0-3.0-24.0","3","2020-1-8 9:0:57","LION",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":18,""src"":17,""x"":11,""y"":493},{""cat"":18,""src"":12,""x"":18,""y"":368},{""cat"":18,""src"":0,""x"":30,""y"":180},{""cat"":30,""src"":19,""x"":73,""y"":314},{""cat"":30,""src"":7,""x"":66,""y"":448},{""cat"":30,""src"":10,""x"":0,""y"":129},{""cat"":3,""src"":18,""x"":55,""y"":16},{""cat"":3,""src"":15,""x"":47,""y"":257},{""cat"":3,""src"":5,""x"":63,""y"":87}]","[{""cat"":""30"",""src"":""10"",""x"":0,""y"":0},{""cat"":""18"",""src"":""12"",""x"":0,""y"":0},{""cat"":""3"",""src"":""5"",""x"":0,""y"":0},{""cat"":""3"",""src"":""18"",""x"":0,""y"":0},{""cat"":""3"",""src"":""15"",""x"":0,""y"":0},{""cat"":""30"",""src"":""7"",""x"":0,""y"":0},{""cat"":""30"",""src"":""19"",""x"":0,""y"":0},{""cat"":""18"",""src"":""0"",""x"":0,""y"":0},{""cat"":""18"",""src"":""17"",""x"":0,""y"":0}]","[{""cat"":30,""src"":10,""loc"":5},{""cat"":18,""src"":12,""loc"":1},{""cat"":3,""src"":5,""loc"":6},{""cat"":3,""src"":18,""loc"":8},{""cat"":3,""src"":15,""loc"":7},{""cat"":30,""src"":7,""loc"":4},{""cat"":30,""src"":19,""loc"":3},{""cat"":18,""src"":0,""loc"":0},{""cat"":18,""src"":17,""loc"":2}]","9","18,18,18,30,30,30,3,3,3,0,12,17,19,7,10,5,15,18,0,1,2,3,4,5,6,7,8,7,1,8,6,5,0,2,4,3",NA
"1693","sort_feedback","32","html-keyboard-response","43","470483","0.0-3.0-25.0","3","2020-1-8 9:0:57","LION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19949","setup4",NA,"animation","44","490433","0.0-3.0-26.0","3","2020-1-8 9:0:57","LION",NA,NA,"[{""cat"":5,""src"":10,""loc"":7},{""cat"":5,""src"":0,""loc"":5},{""cat"":5,""src"":13,""loc"":2},{""cat"":6,""src"":18,""loc"":8},{""cat"":6,""src"":19,""loc"":0},{""cat"":6,""src"":11,""loc"":4},{""cat"":10,""src"":8,""loc"":3},{""cat"":10,""src"":4,""loc"":1},{""cat"":10,""src"":13,""loc"":6}]","4","1105,1115,1103,1103,1103,1104,1104,1105,1105,10002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1660","flanker_instructions","37","html-keyboard-response","45","492098","0.0-3.0-27.0","3","2020-1-8 9:0:57","LION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","flanker_test","39","image-keyboard-response","46","493844","0.0-3.0-28.0-0.0","3","2020-1-8 9:0:57","LION",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"594","flanker_test","37","image-keyboard-response","47","495392","0.0-3.0-28.0-0.1","3","2020-1-8 9:0:57","LION",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
"872","flanker_test","37","image-keyboard-response","48","496989","0.0-3.0-28.0-0.2","3","2020-1-8 9:0:57","LION",NA,NA,NA,NA,NA,"incongruent","left","TRUE",NA,NA,NA,NA,NA,NA
"725","flanker_test","39","image-keyboard-response","49","498327","0.0-3.0-28.0-0.3","3","2020-1-8 9:0:57","LION",NA,NA,NA,NA,NA,"incongruent","right","TRUE",NA,NA,NA,NA,NA,NA
"32773","sort_trial",NA,"free-sort","50","531810","0.0-3.0-29.0","3","2020-1-8 9:0:57","LION",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":5,""src"":10,""x"":11,""y"":318},{""cat"":5,""src"":0,""x"":0,""y"":7},{""cat"":5,""src"":13,""x"":48,""y"":179},{""cat"":6,""src"":18,""x"":40,""y"":88},{""cat"":6,""src"":19,""x"":58,""y"":147},{""cat"":6,""src"":11,""x"":57,""y"":367},{""cat"":10,""src"":8,""x"":76,""y"":420},{""cat"":10,""src"":4,""x"":71,""y"":506},{""cat"":10,""src"":13,""x"":47,""y"":242}]","[{""cat"":""10"",""src"":""4"",""x"":414,""y"":39},{""cat"":""10"",""src"":""4"",""x"":0,""y"":0},{""cat"":""6"",""src"":""19"",""x"":0,""y"":0},{""cat"":""5"",""src"":""13"",""x"":0,""y"":0},{""cat"":""10"",""src"":""13"",""x"":0,""y"":0},{""cat"":""5"",""src"":""10"",""x"":0,""y"":0},{""cat"":""5"",""src"":""0"",""x"":0,""y"":0},{""cat"":""6"",""src"":""18"",""x"":0,""y"":0},{""cat"":""6"",""src"":""11"",""x"":0,""y"":0},{""cat"":""10"",""src"":""8"",""x"":0,""y"":0}]","[{""cat"":10,""src"":4,""loc"":1},{""cat"":6,""src"":19,""loc"":0},{""cat"":5,""src"":13,""loc"":2},{""cat"":10,""src"":13,""loc"":6},{""cat"":5,""src"":10,""loc"":7},{""cat"":5,""src"":0,""loc"":5},{""cat"":6,""src"":18,""loc"":8},{""cat"":6,""src"":11,""loc"":4},{""cat"":10,""src"":8,""loc"":3}]","9","6,10,5,10,6,5,10,5,6,19,4,13,8,11,0,13,10,18,0,1,2,3,4,5,6,7,8,1,0,2,8,7,5,3,4,6",NA
"1729","sort_feedback","32","html-keyboard-response","51","533542","0.0-3.0-30.0","3","2020-1-8 9:0:57","LION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19937","setup3",NA,"animation","52","553482","0.0-3.0-31.0","3","2020-1-8 9:0:57","LION",NA,NA,"[{""cat"":18,""src"":11,""loc"":5},{""cat"":4,""src"":18,""loc"":6},{""cat"":24,""src"":0,""loc"":2},{""cat"":4,""src"":12,""loc"":8},{""cat"":24,""src"":3,""loc"":0},{""cat"":18,""src"":0,""loc"":4},{""cat"":24,""src"":9,""loc"":1},{""cat"":4,""src"":0,""loc"":7},{""cat"":18,""src"":13,""loc"":3}]","3","1105,1103,1103,1103,1107,1104,1102,1104,1104,10002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1767","flanker_instructions","37","html-keyboard-response","53","555254","0.0-3.0-32.0","3","2020-1-8 9:0:57","LION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754","flanker_test","39","image-keyboard-response","54","557011","0.0-3.0-33.0-0.0","3","2020-1-8 9:0:57","LION",NA,NA,NA,NA,NA,"incongruent","right","TRUE",NA,NA,NA,NA,NA,NA
"540","flanker_test","39","image-keyboard-response","55","558510","0.0-3.0-33.0-0.1","3","2020-1-8 9:0:57","LION",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"644","flanker_test","37","image-keyboard-response","56","559865","0.0-3.0-33.0-0.2","3","2020-1-8 9:0:57","LION",NA,NA,NA,NA,NA,"incongruent","left","TRUE",NA,NA,NA,NA,NA,NA
"602","flanker_test","37","image-keyboard-response","57","561629","0.0-3.0-33.0-0.3","3","2020-1-8 9:0:57","LION",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
"24667","sort_trial",NA,"free-sort","58","587410","0.0-3.0-34.0","3","2020-1-8 9:0:57","LION",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":18,""src"":11,""x"":31,""y"":262},{""cat"":4,""src"":18,""x"":65,""y"":315},{""cat"":24,""src"":0,""x"":29,""y"":184},{""cat"":4,""src"":12,""x"":64,""y"":501},{""cat"":24,""src"":3,""x"":38,""y"":132},{""cat"":18,""src"":0,""x"":28,""y"":421},{""cat"":24,""src"":9,""x"":59,""y"":378},{""cat"":4,""src"":0,""x"":22,""y"":76},{""cat"":18,""src"":13,""x"":79,""y"":16}]","[{""cat"":""24"",""src"":""9"",""x"":0,""y"":0},{""cat"":""24"",""src"":""3"",""x"":0,""y"":0},{""cat"":""24"",""src"":""0"",""x"":0,""y"":0},{""cat"":""4"",""src"":""18"",""x"":0,""y"":0},{""cat"":""18"",""src"":""11"",""x"":0,""y"":0},{""cat"":""18"",""src"":""13"",""x"":0,""y"":0},{""cat"":""18"",""src"":""0"",""x"":0,""y"":0},{""cat"":""4"",""src"":""12"",""x"":0,""y"":0},{""cat"":""4"",""src"":""0"",""x"":0,""y"":0}]","[{""cat"":24,""src"":9,""loc"":1},{""cat"":24,""src"":3,""loc"":0},{""cat"":24,""src"":0,""loc"":2},{""cat"":4,""src"":18,""loc"":6},{""cat"":18,""src"":11,""loc"":5},{""cat"":18,""src"":13,""loc"":3},{""cat"":18,""src"":0,""loc"":4},{""cat"":4,""src"":12,""loc"":8},{""cat"":4,""src"":0,""loc"":7}]","9","24,24,24,18,18,18,4,4,4,3,9,0,13,0,11,18,0,12,0,1,2,3,4,5,6,7,8,1,0,2,5,6,4,3,8,7",NA
"1661","sort_feedback","32","html-keyboard-response","59","589076","0.0-3.0-35.0","3","2020-1-8 9:0:57","LION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19935","setup5",NA,"animation","60","609012","0.0-3.0-36.0","3","2020-1-8 9:0:57","LION",NA,NA,"[{""cat"":27,""src"":3,""loc"":0},{""cat"":9,""src"":11,""loc"":6},{""cat"":0,""src"":0,""loc"":5},{""cat"":0,""src"":6,""loc"":7},{""cat"":27,""src"":13,""loc"":4},{""cat"":9,""src"":13,""loc"":1},{""cat"":27,""src"":5,""loc"":8},{""cat"":9,""src"":4,""loc"":3},{""cat"":0,""src"":19,""loc"":2}]","5","1108,1102,1105,1102,1103,1103,1103,1103,1104,10002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1468","flanker_instructions","37","html-keyboard-response","61","610485","0.0-3.0-37.0","3","2020-1-8 9:0:57","LION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","flanker_test","39","image-keyboard-response","62","612194","0.0-3.0-38.0-0.0","3","2020-1-8 9:0:57","LION",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"619","flanker_test","37","image-keyboard-response","63","613383","0.0-3.0-38.0-0.1","3","2020-1-8 9:0:57","LION",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
