"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","session","startTime","attn_word","button_pressed","view_history","animation_sequence","condition","time_sequence","stim_type","direction","correct","init_locations","moves","final_locations","sort_correct","finalLocations","responses"
"3855","welcome","32","html-keyboard-response","0","3882","0.0-0.0","3","2020-1-8 10:23:14","ELEPHANT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2441","consent",NA,"html-button-response","1","6327","0.0-1.0","3","2020-1-8 10:23:14","ELEPHANT","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25377","instructions",NA,"instructions","2","31706","0.0-2.0","3","2020-1-8 10:23:14","ELEPHANT",NA,"[{""page_index"":0,""viewing_time"":3818},{""page_index"":1,""viewing_time"":2486},{""page_index"":2,""viewing_time"":12089},{""page_index"":3,""viewing_time"":591},{""page_index"":4,""viewing_time"":840},{""page_index"":5,""viewing_time"":5552}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1270","finalInstructions",NA,"html-button-response","3","32977","0.0-3.0-0.0","3","2020-1-8 10:23:14","ELEPHANT","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19954","setup3",NA,"animation","4","52940","0.0-3.0-1.0","3","2020-1-8 10:23:14","ELEPHANT",NA,NA,"[{""cat"":20,""src"":6,""loc"":3},{""cat"":9,""src"":6,""loc"":7},{""cat"":16,""src"":18,""loc"":1},{""cat"":9,""src"":18,""loc"":6},{""cat"":20,""src"":15,""loc"":4},{""cat"":16,""src"":17,""loc"":0},{""cat"":16,""src"":12,""loc"":2},{""cat"":20,""src"":16,""loc"":5},{""cat"":9,""src"":0,""loc"":8}]","3","1112,1103,1106,1107,1104,1104,1104,1105,1103,10006",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3305","flanker_instructions","72","html-keyboard-response","5","56251","0.0-3.0-2.0","3","2020-1-8 10:23:14","ELEPHANT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"flanker_test",NA,"image-keyboard-response","6","58164","0.0-3.0-3.0-0.0","3","2020-1-8 10:23:14","ELEPHANT",NA,NA,NA,NA,NA,"incongruent","left","FALSE",NA,NA,NA,NA,NA,NA
NA,"flanker_test",NA,"image-keyboard-response","7","60268","0.0-3.0-3.0-0.1","3","2020-1-8 10:23:14","ELEPHANT",NA,NA,NA,NA,NA,"congruent","left","FALSE",NA,NA,NA,NA,NA,NA
NA,"flanker_test",NA,"image-keyboard-response","8","61919","0.0-3.0-3.0-0.2","3","2020-1-8 10:23:14","ELEPHANT",NA,NA,NA,NA,NA,"incongruent","right","FALSE",NA,NA,NA,NA,NA,NA
NA,"flanker_test",NA,"image-keyboard-response","9","63227","0.0-3.0-3.0-0.3","3","2020-1-8 10:23:14","ELEPHANT",NA,NA,NA,NA,NA,"congruent","right","FALSE",NA,NA,NA,NA,NA,NA
