"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","session","startTime","attn_word","button_pressed","view_history","animation_sequence","condition","time_sequence","stim_type","direction","correct","init_locations","moves","final_locations","sort_correct","finalLocations","responses"
"35387","sort_trial",NA,"free-sort","10","158280","0.0-3.0-4.0","3","2020-1-8 20:29:15","FISH",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":19,""src"":4,""x"":21,""y"":371},{""cat"":19,""src"":3,""x"":25,""y"":323},{""cat"":19,""src"":9,""x"":34,""y"":68},{""cat"":3,""src"":16,""x"":30,""y"":480},{""cat"":3,""src"":1,""x"":17,""y"":13},{""cat"":3,""src"":19,""x"":22,""y"":447},{""cat"":32,""src"":13,""x"":23,""y"":268},{""cat"":32,""src"":8,""x"":33,""y"":205},{""cat"":32,""src"":1,""x"":46,""y"":138}]","[{""cat"":""19"",""src"":""4"",""x"":0,""y"":0},{""cat"":""19"",""src"":""3"",""x"":0,""y"":0},{""cat"":""19"",""src"":""9"",""x"":0,""y"":0},{""cat"":""3"",""src"":""1"",""x"":0,""y"":0},{""cat"":""3"",""src"":""19"",""x"":0,""y"":0},{""cat"":""3"",""src"":""16"",""x"":0,""y"":0},{""cat"":""32"",""src"":""1"",""x"":0,""y"":0},{""cat"":""32"",""src"":""8"",""x"":0,""y"":0},{""cat"":""32"",""src"":""13"",""x"":0,""y"":0}]","[{""cat"":19,""src"":4,""loc"":7},{""cat"":19,""src"":3,""loc"":6},{""cat"":19,""src"":9,""loc"":8},{""cat"":3,""src"":1,""loc"":0},{""cat"":3,""src"":19,""loc"":1},{""cat"":3,""src"":16,""loc"":2},{""cat"":32,""src"":1,""loc"":5},{""cat"":32,""src"":8,""loc"":4},{""cat"":32,""src"":13,""loc"":3}]","6","3,3,3,32,32,32,19,19,19,1,19,16,13,8,1,3,4,9,0,1,2,3,4,5,6,7,8,3,4,5,8,7,6,1,0,2",NA
"1475","sort_feedback","32","html-keyboard-response","11","159759","0.0-3.0-5.0","3","2020-1-8 20:29:15","FISH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19926","setup4",NA,"animation","12","179688","0.0-3.0-6.0","3","2020-1-8 20:29:15","FISH",NA,NA,"[{""cat"":20,""src"":6,""loc"":8},{""cat"":20,""src"":10,""loc"":5},{""cat"":20,""src"":19,""loc"":0},{""cat"":4,""src"":19,""loc"":2},{""cat"":4,""src"":12,""loc"":6},{""cat"":4,""src"":7,""loc"":4},{""cat"":27,""src"":8,""loc"":3},{""cat"":27,""src"":7,""loc"":1},{""cat"":27,""src"":4,""loc"":7}]","4","1107,1101,1103,1102,1102,1102,1103,1103,1102,10000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","flanker_instructions","39","html-keyboard-response","13","180247","0.0-3.0-7.0","3","2020-1-8 20:29:15","FISH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","flanker_test","39","image-keyboard-response","14","181812","0.0-3.0-8.0-0.0","3","2020-1-8 20:29:15","FISH",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"698","flanker_test","39","image-keyboard-response","15","183410","0.0-3.0-8.0-0.1","3","2020-1-8 20:29:15","FISH",NA,NA,NA,NA,NA,"incongruent","right","TRUE",NA,NA,NA,NA,NA,NA
"489","flanker_test","37","image-keyboard-response","16","184803","0.0-3.0-8.0-0.2","3","2020-1-8 20:29:15","FISH",NA,NA,NA,NA,NA,"incongruent","left","TRUE",NA,NA,NA,NA,NA,NA
"463","flanker_test","37","image-keyboard-response","17","185582","0.0-3.0-8.0-0.3","3","2020-1-8 20:29:15","FISH",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
"28752","sort_trial",NA,"free-sort","18","215174","0.0-3.0-9.0","3","2020-1-8 20:29:15","FISH",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":20,""src"":6,""x"":64,""y"":203},{""cat"":20,""src"":10,""x"":39,""y"":439},{""cat"":20,""src"":19,""x"":43,""y"":494},{""cat"":4,""src"":19,""x"":1,""y"":10},{""cat"":4,""src"":12,""x"":29,""y"":244},{""cat"":4,""src"":7,""x"":18,""y"":77},{""cat"":27,""src"":8,""x"":58,""y"":365},{""cat"":27,""src"":7,""x"":42,""y"":325},{""cat"":27,""src"":4,""x"":79,""y"":130}]","[{""cat"":""27"",""src"":""4"",""x"":0,""y"":0},{""cat"":""4"",""src"":""12"",""x"":0,""y"":0},{""cat"":""20"",""src"":""6"",""x"":0,""y"":0},{""cat"":""4"",""src"":""19"",""x"":0,""y"":0},{""cat"":""4"",""src"":""7"",""x"":0,""y"":0},{""cat"":""27"",""src"":""7"",""x"":0,""y"":0},{""cat"":""27"",""src"":""8"",""x"":0,""y"":0},{""cat"":""20"",""src"":""10"",""x"":0,""y"":0},{""cat"":""20"",""src"":""19"",""x"":0,""y"":0}]","[{""cat"":27,""src"":4,""loc"":7},{""cat"":4,""src"":12,""loc"":6},{""cat"":20,""src"":6,""loc"":8},{""cat"":4,""src"":19,""loc"":1},{""cat"":4,""src"":7,""loc"":0},{""cat"":27,""src"":7,""loc"":2},{""cat"":27,""src"":8,""loc"":5},{""cat"":20,""src"":10,""loc"":4},{""cat"":20,""src"":19,""loc"":3}]","3","4,4,27,20,20,27,4,27,20,7,19,7,19,10,8,12,4,6,0,1,2,3,4,5,6,7,8,4,3,5,8,7,6,1,0,2",NA
"1151","sort_feedback","32","html-keyboard-response","19","216329","0.0-3.0-10.0","3","2020-1-8 20:29:15","FISH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19924","setup2",NA,"animation","20","236254","0.0-3.0-11.0","3","2020-1-8 20:29:15","FISH",NA,NA,"[{""cat"":15,""src"":7,""loc"":1},{""cat"":0,""src"":15,""loc"":2},{""cat"":4,""src"":2,""loc"":0},{""cat"":4,""src"":4,""loc"":6},{""cat"":15,""src"":16,""loc"":7},{""cat"":0,""src"":1,""loc"":8},{""cat"":0,""src"":4,""loc"":3},{""cat"":4,""src"":14,""loc"":5},{""cat"":15,""src"":17,""loc"":4}]","2","1103,1103,1102,1101,1102,1103,1102,1103,1104,10000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","flanker_instructions","39","html-keyboard-response","21","236754","0.0-3.0-12.0","3","2020-1-8 20:29:15","FISH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","flanker_test","39","image-keyboard-response","22","238225","0.0-3.0-13.0-0.0","3","2020-1-8 20:29:15","FISH",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"435","flanker_test","37","image-keyboard-response","23","239299","0.0-3.0-13.0-0.1","3","2020-1-8 20:29:15","FISH",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
"641","flanker_test","39","image-keyboard-response","24","240549","0.0-3.0-13.0-0.2","3","2020-1-8 20:29:15","FISH",NA,NA,NA,NA,NA,"incongruent","right","TRUE",NA,NA,NA,NA,NA,NA
"522","flanker_test","37","image-keyboard-response","25","241644","0.0-3.0-13.0-0.3","3","2020-1-8 20:29:15","FISH",NA,NA,NA,NA,NA,"incongruent","left","TRUE",NA,NA,NA,NA,NA,NA
"28476","sort_trial",NA,"free-sort","26","271227","0.0-3.0-14.0","3","2020-1-8 20:29:15","FISH",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":15,""src"":7,""x"":27,""y"":67},{""cat"":0,""src"":15,""x"":39,""y"":441},{""cat"":4,""src"":2,""x"":30,""y"":484},{""cat"":4,""src"":4,""x"":31,""y"":186},{""cat"":15,""src"":16,""x"":61,""y"":24},{""cat"":0,""src"":1,""x"":69,""y"":240},{""cat"":0,""src"":4,""x"":61,""y"":378},{""cat"":4,""src"":14,""x"":38,""y"":323},{""cat"":15,""src"":17,""x"":6,""y"":145}]","[{""cat"":""15"",""src"":""7"",""x"":0,""y"":0},{""cat"":""4"",""src"":""2"",""x"":0,""y"":0},{""cat"":""0"",""src"":""15"",""x"":0,""y"":0},{""cat"":""15"",""src"":""16"",""x"":0,""y"":0},{""cat"":""15"",""src"":""17"",""x"":0,""y"":0},{""cat"":""4"",""src"":""4"",""x"":0,""y"":0},{""cat"":""0"",""src"":""1"",""x"":0,""y"":0},{""cat"":""4"",""src"":""14"",""x"":0,""y"":0},{""cat"":""0"",""src"":""4"",""x"":0,""y"":0}]","[{""cat"":15,""src"":7,""loc"":1},{""cat"":4,""src"":2,""loc"":0},{""cat"":0,""src"":15,""loc"":2},{""cat"":15,""src"":16,""loc"":5},{""cat"":15,""src"":17,""loc"":4},{""cat"":4,""src"":4,""loc"":3},{""cat"":0,""src"":1,""loc"":6},{""cat"":4,""src"":14,""loc"":7},{""cat"":0,""src"":4,""loc"":8}]","4","4,15,0,4,15,15,0,4,0,2,7,15,4,17,16,1,14,4,0,1,2,3,4,5,6,7,8,1,0,2,5,4,3,6,7,8",NA
"1107","sort_feedback","32","html-keyboard-response","27","272343","0.0-3.0-15.0","3","2020-1-8 20:29:15","FISH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19932","setup3",NA,"animation","28","292281","0.0-3.0-16.0","3","2020-1-8 20:29:15","FISH",NA,NA,"[{""cat"":29,""src"":2,""loc"":8},{""cat"":32,""src"":19,""loc"":3},{""cat"":24,""src"":10,""loc"":2},{""cat"":32,""src"":17,""loc"":4},{""cat"":24,""src"":19,""loc"":0},{""cat"":29,""src"":1,""loc"":6},{""cat"":24,""src"":2,""loc"":1},{""cat"":32,""src"":14,""loc"":5},{""cat"":29,""src"":9,""loc"":7}]","3","1111,1102,1102,1103,1102,1103,1102,1103,1104,10000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1052","flanker_instructions","39","html-keyboard-response","29","293335","0.0-3.0-17.0","3","2020-1-8 20:29:15","FISH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","flanker_test","37","image-keyboard-response","30","295048","0.0-3.0-18.0-0.0","3","2020-1-8 20:29:15","FISH",NA,NA,NA,NA,NA,"incongruent","left","TRUE",NA,NA,NA,NA,NA,NA
"685","flanker_test","39","image-keyboard-response","31","296850","0.0-3.0-18.0-0.1","3","2020-1-8 20:29:15","FISH",NA,NA,NA,NA,NA,"incongruent","right","TRUE",NA,NA,NA,NA,NA,NA
"484","flanker_test","39","image-keyboard-response","32","297808","0.0-3.0-18.0-0.2","3","2020-1-8 20:29:15","FISH",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"516","flanker_test","37","image-keyboard-response","33","299142","0.0-3.0-18.0-0.3","3","2020-1-8 20:29:15","FISH",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
"25533","sort_trial",NA,"free-sort","34","325242","0.0-3.0-19.0","3","2020-1-8 20:29:15","FISH",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":29,""src"":2,""x"":75,""y"":69},{""cat"":32,""src"":19,""x"":75,""y"":313},{""cat"":24,""src"":10,""x"":83,""y"":366},{""cat"":32,""src"":17,""x"":21,""y"":202},{""cat"":24,""src"":19,""x"":2,""y"":494},{""cat"":29,""src"":1,""x"":45,""y"":436},{""cat"":24,""src"":2,""x"":59,""y"":252},{""cat"":32,""src"":14,""x"":82,""y"":148},{""cat"":29,""src"":9,""x"":19,""y"":26}]","[{""cat"":""24"",""src"":""19"",""x"":0,""y"":0},{""cat"":""24"",""src"":""2"",""x"":0,""y"":0},{""cat"":""24"",""src"":""10"",""x"":0,""y"":0},{""cat"":""29"",""src"":""9"",""x"":0,""y"":0},{""cat"":""29"",""src"":""2"",""x"":0,""y"":0},{""cat"":""32"",""src"":""14"",""x"":0,""y"":0},{""cat"":""32"",""src"":""17"",""x"":0,""y"":0},{""cat"":""32"",""src"":""19"",""x"":0,""y"":0},{""cat"":""29"",""src"":""1"",""x"":0,""y"":0}]","[{""cat"":24,""src"":19,""loc"":7},{""cat"":24,""src"":2,""loc"":6},{""cat"":24,""src"":10,""loc"":8},{""cat"":29,""src"":9,""loc"":1},{""cat"":29,""src"":2,""loc"":4},{""cat"":32,""src"":14,""loc"":0},{""cat"":32,""src"":17,""loc"":5},{""cat"":32,""src"":19,""loc"":3},{""cat"":29,""src"":1,""loc"":2}]","1","32,29,29,32,29,32,24,24,24,14,9,1,19,2,17,2,19,10,0,1,2,3,4,5,6,7,8,5,3,8,7,4,6,1,0,2",NA
"1325","sort_feedback","32","html-keyboard-response","35","326571","0.0-3.0-20.0","3","2020-1-8 20:29:15","FISH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19927","setup5",NA,"animation","36","346499","0.0-3.0-21.0","3","2020-1-8 20:29:15","FISH",NA,NA,"[{""cat"":33,""src"":12,""loc"":6},{""cat"":28,""src"":10,""loc"":1},{""cat"":18,""src"":17,""loc"":4},{""cat"":33,""src"":5,""loc"":2},{""cat"":28,""src"":5,""loc"":5},{""cat"":18,""src"":14,""loc"":7},{""cat"":18,""src"":1,""loc"":0},{""cat"":33,""src"":19,""loc"":3},{""cat"":28,""src"":12,""loc"":8}]","5","1105,1103,1102,1103,1102,1103,1102,1102,1103,10001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","flanker_instructions","39","html-keyboard-response","37","347248","0.0-3.0-22.0","3","2020-1-8 20:29:15","FISH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","flanker_test","39","image-keyboard-response","38","348784","0.0-3.0-23.0-0.0","3","2020-1-8 20:29:15","FISH",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"460","flanker_test","37","image-keyboard-response","39","350070","0.0-3.0-23.0-0.1","3","2020-1-8 20:29:15","FISH",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
"621","flanker_test","39","image-keyboard-response","40","351494","0.0-3.0-23.0-0.2","3","2020-1-8 20:29:15","FISH",NA,NA,NA,NA,NA,"incongruent","right","TRUE",NA,NA,NA,NA,NA,NA
"526","flanker_test","37","image-keyboard-response","41","352510","0.0-3.0-23.0-0.3","3","2020-1-8 20:29:15","FISH",NA,NA,NA,NA,NA,"incongruent","left","TRUE",NA,NA,NA,NA,NA,NA
"29643","sort_trial",NA,"free-sort","42","383256","0.0-3.0-24.0","3","2020-1-8 20:29:15","FISH",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":33,""src"":12,""x"":5,""y"":306},{""cat"":28,""src"":10,""x"":24,""y"":12},{""cat"":18,""src"":17,""x"":77,""y"":387},{""cat"":33,""src"":5,""x"":6,""y"":263},{""cat"":28,""src"":5,""x"":42,""y"":82},{""cat"":18,""src"":14,""x"":81,""y"":125},{""cat"":18,""src"":1,""x"":74,""y"":496},{""cat"":33,""src"":19,""x"":10,""y"":432},{""cat"":28,""src"":12,""x"":39,""y"":201}]","[{""cat"":""33"",""src"":""12"",""x"":0,""y"":0},{""cat"":""18"",""src"":""14"",""x"":0,""y"":0},{""cat"":""28"",""src"":""12"",""x"":0,""y"":0},{""cat"":""28"",""src"":""10"",""x"":0,""y"":0},{""cat"":""28"",""src"":""5"",""x"":0,""y"":0},{""cat"":""33"",""src"":""5"",""x"":0,""y"":0},{""cat"":""18"",""src"":""17"",""x"":0,""y"":0},{""cat"":""33"",""src"":""19"",""x"":0,""y"":0},{""cat"":""18"",""src"":""1"",""x"":0,""y"":0}]","[{""cat"":33,""src"":12,""loc"":6},{""cat"":18,""src"":14,""loc"":7},{""cat"":28,""src"":12,""loc"":8},{""cat"":28,""src"":10,""loc"":1},{""cat"":28,""src"":5,""loc"":0},{""cat"":33,""src"":5,""loc"":5},{""cat"":18,""src"":17,""loc"":2},{""cat"":33,""src"":19,""loc"":3},{""cat"":18,""src"":1,""loc"":4}]","5","28,28,18,33,18,33,33,18,28,5,10,17,19,1,5,12,14,12,0,1,2,3,4,5,6,7,8,4,3,6,7,8,5,0,1,2",NA
"851","sort_feedback","32","html-keyboard-response","43","384111","0.0-3.0-25.0","3","2020-1-8 20:29:15","FISH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19924","setup1",NA,"animation","44","404036","0.0-3.0-26.0","3","2020-1-8 20:29:15","FISH",NA,NA,"[{""cat"":16,""src"":0,""loc"":2},{""cat"":16,""src"":9,""loc"":0},{""cat"":16,""src"":7,""loc"":1},{""cat"":4,""src"":0,""loc"":6},{""cat"":4,""src"":9,""loc"":7},{""cat"":4,""src"":19,""loc"":8},{""cat"":12,""src"":7,""loc"":5},{""cat"":12,""src"":3,""loc"":4},{""cat"":12,""src"":17,""loc"":3}]","1","1105,1101,1101,1102,1102,1103,1103,1103,1103,10001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","flanker_instructions","39","html-keyboard-response","45","404455","0.0-3.0-27.0","3","2020-1-8 20:29:15","FISH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","flanker_test","37","image-keyboard-response","46","406069","0.0-3.0-28.0-0.0","3","2020-1-8 20:29:15","FISH",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
"579","flanker_test","39","image-keyboard-response","47","407263","0.0-3.0-28.0-0.1","3","2020-1-8 20:29:15","FISH",NA,NA,NA,NA,NA,"incongruent","right","TRUE",NA,NA,NA,NA,NA,NA
"614","flanker_test","37","image-keyboard-response","48","408507","0.0-3.0-28.0-0.2","3","2020-1-8 20:29:15","FISH",NA,NA,NA,NA,NA,"incongruent","left","TRUE",NA,NA,NA,NA,NA,NA
"516","flanker_test","39","image-keyboard-response","49","409488","0.0-3.0-28.0-0.3","3","2020-1-8 20:29:15","FISH",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"25257","sort_trial",NA,"free-sort","50","435337","0.0-3.0-29.0","3","2020-1-8 20:29:15","FISH",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":16,""src"":0,""x"":69,""y"":81},{""cat"":16,""src"":9,""x"":23,""y"":248},{""cat"":16,""src"":7,""x"":40,""y"":502},{""cat"":4,""src"":0,""x"":78,""y"":22},{""cat"":4,""src"":9,""x"":30,""y"":143},{""cat"":4,""src"":19,""x"":63,""y"":369},{""cat"":12,""src"":7,""x"":35,""y"":327},{""cat"":12,""src"":3,""x"":5,""y"":447},{""cat"":12,""src"":17,""x"":82,""y"":185}]","[{""cat"":""4"",""src"":""19"",""x"":0,""y"":0},{""cat"":""4"",""src"":""0"",""x"":0,""y"":0},{""cat"":""4"",""src"":""9"",""x"":0,""y"":0},{""cat"":""16"",""src"":""0"",""x"":0,""y"":0},{""cat"":""12"",""src"":""17"",""x"":0,""y"":0},{""cat"":""16"",""src"":""9"",""x"":0,""y"":0},{""cat"":""12"",""src"":""7"",""x"":0,""y"":0},{""cat"":""12"",""src"":""3"",""x"":0,""y"":0},{""cat"":""16"",""src"":""7"",""x"":0,""y"":0}]","[{""cat"":4,""src"":19,""loc"":8},{""cat"":4,""src"":0,""loc"":6},{""cat"":4,""src"":9,""loc"":7},{""cat"":16,""src"":0,""loc"":1},{""cat"":12,""src"":17,""loc"":0},{""cat"":16,""src"":9,""loc"":2},{""cat"":12,""src"":7,""loc"":5},{""cat"":12,""src"":3,""loc"":4},{""cat"":16,""src"":7,""loc"":3}]","5","12,16,16,16,12,12,4,4,4,17,0,9,7,3,7,0,9,19,0,1,2,3,4,5,6,7,8,4,3,5,8,7,6,1,2,0",NA
"907","sort_feedback","32","html-keyboard-response","51","436248","0.0-3.0-30.0","3","2020-1-8 20:29:15","FISH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19927","setup5",NA,"animation","52","456177","0.0-3.0-31.0","3","2020-1-8 20:29:15","FISH",NA,NA,"[{""cat"":31,""src"":9,""loc"":0},{""cat"":6,""src"":3,""loc"":5},{""cat"":7,""src"":3,""loc"":7},{""cat"":7,""src"":15,""loc"":1},{""cat"":6,""src"":14,""loc"":8},{""cat"":31,""src"":19,""loc"":4},{""cat"":6,""src"":7,""loc"":2},{""cat"":7,""src"":7,""loc"":3},{""cat"":31,""src"":0,""loc"":6}]","5","1104,1104,1101,1101,1109,1102,1102,1101,1102,10001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"757","flanker_instructions","39","html-keyboard-response","53","456938","0.0-3.0-32.0","3","2020-1-8 20:29:15","FISH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","flanker_test","37","image-keyboard-response","54","458437","0.0-3.0-33.0-0.0","3","2020-1-8 20:29:15","FISH",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
"609","flanker_test","39","image-keyboard-response","55","460212","0.0-3.0-33.0-0.1","3","2020-1-8 20:29:15","FISH",NA,NA,NA,NA,NA,"incongruent","right","TRUE",NA,NA,NA,NA,NA,NA
"619","flanker_test","37","image-keyboard-response","56","461335","0.0-3.0-33.0-0.2","3","2020-1-8 20:29:15","FISH",NA,NA,NA,NA,NA,"incongruent","left","TRUE",NA,NA,NA,NA,NA,NA
"501","flanker_test","39","image-keyboard-response","57","462702","0.0-3.0-33.0-0.3","3","2020-1-8 20:29:15","FISH",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"26458","sort_trial",NA,"free-sort","58","490355","0.0-3.0-34.0","3","2020-1-8 20:29:15","FISH",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":31,""src"":9,""x"":6,""y"":254},{""cat"":6,""src"":3,""x"":65,""y"":77},{""cat"":7,""src"":3,""x"":64,""y"":387},{""cat"":7,""src"":15,""x"":64,""y"":499},{""cat"":6,""src"":14,""x"":42,""y"":121},{""cat"":31,""src"":19,""x"":34,""y"":421},{""cat"":6,""src"":7,""x"":72,""y"":313},{""cat"":7,""src"":7,""x"":83,""y"":10},{""cat"":31,""src"":0,""x"":16,""y"":181}]","[{""cat"":""7"",""src"":""3"",""x"":0,""y"":0},{""cat"":""31"",""src"":""0"",""x"":0,""y"":0},{""cat"":""6"",""src"":""14"",""x"":0,""y"":0},{""cat"":""7"",""src"":""7"",""x"":0,""y"":0},{""cat"":""6"",""src"":""3"",""x"":0,""y"":0},{""cat"":""31"",""src"":""9"",""x"":0,""y"":0},{""cat"":""6"",""src"":""7"",""x"":0,""y"":0},{""cat"":""31"",""src"":""19"",""x"":0,""y"":0},{""cat"":""7"",""src"":""15"",""x"":0,""y"":0}]","[{""cat"":7,""src"":3,""loc"":7},{""cat"":31,""src"":0,""loc"":6},{""cat"":6,""src"":14,""loc"":8},{""cat"":7,""src"":7,""loc"":5},{""cat"":6,""src"":3,""loc"":4},{""cat"":31,""src"":9,""loc"":3},{""cat"":6,""src"":7,""loc"":1},{""cat"":31,""src"":19,""loc"":0},{""cat"":7,""src"":15,""loc"":2}]","3","31,6,7,31,6,7,31,7,6,19,7,15,9,3,7,0,3,14,0,1,2,3,4,5,6,7,8,7,6,8,5,4,3,1,0,2",NA
"1775","sort_feedback","32","html-keyboard-response","59","492137","0.0-3.0-35.0","3","2020-1-8 20:29:15","FISH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19926","setup3",NA,"animation","60","512065","0.0-3.0-36.0","3","2020-1-8 20:29:15","FISH",NA,NA,"[{""cat"":11,""src"":6,""loc"":5},{""cat"":19,""src"":13,""loc"":8},{""cat"":22,""src"":13,""loc"":2},{""cat"":19,""src"":16,""loc"":7},{""cat"":11,""src"":11,""loc"":4},{""cat"":22,""src"":8,""loc"":1},{""cat"":22,""src"":3,""loc"":0},{""cat"":19,""src"":18,""loc"":6},{""cat"":11,""src"":18,""loc"":3}]","3","1107,1101,1102,1102,1102,1103,1103,1102,1103,10001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","flanker_instructions","39","html-keyboard-response","61","512713","0.0-3.0-37.0","3","2020-1-8 20:29:15","FISH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","flanker_test","39","image-keyboard-response","62","514247","0.0-3.0-38.0-0.0","3","2020-1-8 20:29:15","FISH",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"639","flanker_test","39","image-keyboard-response","63","515490","0.0-3.0-38.0-0.1","3","2020-1-8 20:29:15","FISH",NA,NA,NA,NA,NA,"incongruent","right","TRUE",NA,NA,NA,NA,NA,NA
"461","flanker_test","37","image-keyboard-response","64","516913","0.0-3.0-38.0-0.2","3","2020-1-8 20:29:15","FISH",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
