"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","session","startTime","attn_word","button_pressed","view_history","animation_sequence","condition","time_sequence","stim_type","direction","correct","init_locations","moves","final_locations","sort_correct","finalLocations","responses"
"48398","sort_trial",NA,"free-sort","10","163986","0.0-3.0-4.0","3","2020-1-8 8:35:34","LION",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":20,""src"":5,""x"":63,""y"":192},{""cat"":20,""src"":17,""x"":79,""y"":436},{""cat"":20,""src"":12,""x"":59,""y"":325},{""cat"":24,""src"":19,""x"":7,""y"":22},{""cat"":24,""src"":15,""x"":31,""y"":367},{""cat"":24,""src"":0,""x"":8,""y"":146},{""cat"":6,""src"":6,""x"":31,""y"":74},{""cat"":6,""src"":4,""x"":10,""y"":496},{""cat"":6,""src"":16,""x"":0,""y"":264}]","[{""cat"":""24"",""src"":""19"",""x"":0,""y"":0},{""cat"":""24"",""src"":""0"",""x"":0,""y"":0},{""cat"":""24"",""src"":""15"",""x"":181,""y"":264},{""cat"":""24"",""src"":""15"",""x"":0,""y"":0},{""cat"":""6"",""src"":""6"",""x"":0,""y"":0},{""cat"":""6"",""src"":""16"",""x"":0,""y"":0},{""cat"":""6"",""src"":""4"",""x"":0,""y"":0},{""cat"":""20"",""src"":""12"",""x"":0,""y"":0},{""cat"":""20"",""src"":""5"",""x"":0,""y"":0},{""cat"":""20"",""src"":""17"",""x"":0,""y"":0}]","[{""cat"":24,""src"":19,""loc"":0},{""cat"":24,""src"":0,""loc"":1},{""cat"":24,""src"":15,""loc"":2},{""cat"":6,""src"":6,""loc"":5},{""cat"":6,""src"":16,""loc"":4},{""cat"":6,""src"":4,""loc"":3},{""cat"":20,""src"":12,""loc"":6},{""cat"":20,""src"":5,""loc"":7},{""cat"":20,""src"":17,""loc"":8}]","9","24,24,24,6,6,6,20,20,20,19,0,15,4,16,6,12,5,17,0,1,2,3,4,5,6,7,8,0,1,2,5,4,3,6,7,8",NA
"9504","sort_feedback","32","html-keyboard-response","11","173494","0.0-3.0-5.0","3","2020-1-8 8:35:34","LION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20013","setup4",NA,"animation","12","193509","0.0-3.0-6.0","3","2020-1-8 8:35:34","LION",NA,NA,"[{""cat"":7,""src"":8,""loc"":2},{""cat"":7,""src"":5,""loc"":7},{""cat"":7,""src"":3,""loc"":3},{""cat"":24,""src"":3,""loc"":1},{""cat"":24,""src"":19,""loc"":5},{""cat"":24,""src"":4,""loc"":8},{""cat"":26,""src"":3,""loc"":4},{""cat"":26,""src"":16,""loc"":6},{""cat"":26,""src"":11,""loc"":0}]","4","1106,1117,1114,1102,1105,1117,1109,1113,1118,10011",NA,NA,NA,NA,NA,NA,NA,NA,NA
"27249","flanker_instructions","39","html-keyboard-response","13","220763","0.0-3.0-7.0","3","2020-1-8 8:35:34","LION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"flanker_test",NA,"image-keyboard-response","14","222685","0.0-3.0-8.0-0.0","3","2020-1-8 8:35:34","LION",NA,NA,NA,NA,NA,"incongruent","right","FALSE",NA,NA,NA,NA,NA,NA
"561","flanker_test","39","image-keyboard-response","15","224108","0.0-3.0-8.0-0.1","3","2020-1-8 8:35:34","LION",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"485","flanker_test","37","image-keyboard-response","16","225768","0.0-3.0-8.0-0.2","3","2020-1-8 8:35:34","LION",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
"507","flanker_test","37","image-keyboard-response","17","226695","0.0-3.0-8.0-0.3","3","2020-1-8 8:35:34","LION",NA,NA,NA,NA,NA,"incongruent","left","TRUE",NA,NA,NA,NA,NA,NA
"57196","sort_trial",NA,"free-sort","18","284610","0.0-3.0-9.0","3","2020-1-8 8:35:34","LION",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":7,""src"":8,""x"":82,""y"":445},{""cat"":7,""src"":5,""x"":55,""y"":1},{""cat"":7,""src"":3,""x"":52,""y"":385},{""cat"":24,""src"":3,""x"":79,""y"":481},{""cat"":24,""src"":19,""x"":63,""y"":139},{""cat"":24,""src"":4,""x"":34,""y"":262},{""cat"":26,""src"":3,""x"":13,""y"":182},{""cat"":26,""src"":16,""x"":2,""y"":87},{""cat"":26,""src"":11,""x"":26,""y"":310}]","[{""cat"":""24"",""src"":""3"",""x"":0,""y"":0},{""cat"":""26"",""src"":""11"",""x"":0,""y"":0},{""cat"":""7"",""src"":""8"",""x"":0,""y"":0},{""cat"":""24"",""src"":""19"",""x"":0,""y"":0},{""cat"":""26"",""src"":""3"",""x"":0,""y"":0},{""cat"":""7"",""src"":""3"",""x"":0,""y"":0},{""cat"":""26"",""src"":""16"",""x"":0,""y"":0},{""cat"":""24"",""src"":""4"",""x"":0,""y"":0},{""cat"":""7"",""src"":""5"",""x"":0,""y"":0}]","[{""cat"":24,""src"":3,""loc"":1},{""cat"":26,""src"":11,""loc"":0},{""cat"":7,""src"":8,""loc"":2},{""cat"":24,""src"":19,""loc"":5},{""cat"":26,""src"":3,""loc"":4},{""cat"":7,""src"":3,""loc"":3},{""cat"":26,""src"":16,""loc"":6},{""cat"":24,""src"":4,""loc"":8},{""cat"":7,""src"":5,""loc"":7}]","9","26,24,7,7,26,24,26,7,24,11,3,8,3,3,19,16,5,4,0,1,2,3,4,5,6,7,8,1,0,2,5,4,3,6,8,7",NA
"8752","sort_feedback","32","html-keyboard-response","19","293366","0.0-3.0-10.0","3","2020-1-8 8:35:34","LION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20021","setup5",NA,"animation","20","313389","0.0-3.0-11.0","3","2020-1-8 8:35:34","LION",NA,NA,"[{""cat"":24,""src"":1,""loc"":8},{""cat"":9,""src"":10,""loc"":4},{""cat"":16,""src"":10,""loc"":2},{""cat"":9,""src"":6,""loc"":7},{""cat"":16,""src"":17,""loc"":5},{""cat"":24,""src"":11,""loc"":1},{""cat"":16,""src"":18,""loc"":6},{""cat"":24,""src"":0,""loc"":3},{""cat"":9,""src"":18,""loc"":0}]","5","1113,1116,1104,1116,1119,1113,1102,1117,1113,10008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3057","flanker_instructions","39","html-keyboard-response","21","316451","0.0-3.0-12.0","3","2020-1-8 8:35:34","LION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","flanker_test","37","image-keyboard-response","22","318042","0.0-3.0-13.0-0.0","3","2020-1-8 8:35:34","LION",NA,NA,NA,NA,NA,"incongruent","left","TRUE",NA,NA,NA,NA,NA,NA
"764","flanker_test","39","image-keyboard-response","23","319223","0.0-3.0-13.0-0.1","3","2020-1-8 8:35:34","LION",NA,NA,NA,NA,NA,"incongruent","right","TRUE",NA,NA,NA,NA,NA,NA
"594","flanker_test","37","image-keyboard-response","24","320643","0.0-3.0-13.0-0.2","3","2020-1-8 8:35:34","LION",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
"433","flanker_test","39","image-keyboard-response","25","322023","0.0-3.0-13.0-0.3","3","2020-1-8 8:35:34","LION",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"62236","sort_trial",NA,"free-sort","26","384628","0.0-3.0-14.0","3","2020-1-8 8:35:34","LION",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":24,""src"":1,""x"":0,""y"":14},{""cat"":9,""src"":10,""x"":12,""y"":324},{""cat"":16,""src"":10,""x"":8,""y"":362},{""cat"":9,""src"":6,""x"":57,""y"":76},{""cat"":16,""src"":17,""x"":46,""y"":191},{""cat"":24,""src"":11,""x"":11,""y"":504},{""cat"":16,""src"":18,""x"":34,""y"":449},{""cat"":24,""src"":0,""x"":3,""y"":142},{""cat"":9,""src"":18,""x"":46,""y"":249}]","[{""cat"":""24"",""src"":""11"",""x"":146,""y"":400},{""cat"":""24"",""src"":""11"",""x"":0,""y"":0},{""cat"":""9"",""src"":""18"",""x"":0,""y"":0},{""cat"":""16"",""src"":""10"",""x"":0,""y"":0},{""cat"":""16"",""src"":""18"",""x"":0,""y"":0},{""cat"":""16"",""src"":""17"",""x"":0,""y"":0},{""cat"":""9"",""src"":""10"",""x"":0,""y"":0},{""cat"":""24"",""src"":""0"",""x"":0,""y"":0},{""cat"":""24"",""src"":""1"",""x"":55,""y"":319},{""cat"":""24"",""src"":""1"",""x"":0,""y"":0},{""cat"":""9"",""src"":""6"",""x"":0,""y"":0}]","[{""cat"":24,""src"":11,""loc"":1},{""cat"":9,""src"":18,""loc"":0},{""cat"":16,""src"":10,""loc"":2},{""cat"":16,""src"":18,""loc"":6},{""cat"":16,""src"":17,""loc"":5},{""cat"":9,""src"":10,""loc"":4},{""cat"":24,""src"":0,""loc"":3},{""cat"":24,""src"":1,""loc"":8},{""cat"":9,""src"":6,""loc"":7}]","9","9,24,16,24,9,16,16,9,24,18,11,10,0,10,17,18,6,1,0,1,2,3,4,5,6,7,8,1,0,2,6,5,4,3,8,7",NA
"3993","sort_feedback","32","html-keyboard-response","27","388626","0.0-3.0-15.0","3","2020-1-8 8:35:34","LION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20017","setup2",NA,"animation","28","408646","0.0-3.0-16.0","3","2020-1-8 8:35:34","LION",NA,NA,"[{""cat"":15,""src"":0,""loc"":4},{""cat"":3,""src"":8,""loc"":3},{""cat"":25,""src"":17,""loc"":5},{""cat"":25,""src"":13,""loc"":6},{""cat"":15,""src"":12,""loc"":7},{""cat"":3,""src"":9,""loc"":8},{""cat"":15,""src"":5,""loc"":1},{""cat"":3,""src"":3,""loc"":2},{""cat"":25,""src"":9,""loc"":0}]","2","1119,1113,1111,1106,1104,1102,1108,1117,1120,10017",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2566","flanker_instructions","39","html-keyboard-response","29","411216","0.0-3.0-17.0","3","2020-1-8 8:35:34","LION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","flanker_test","39","image-keyboard-response","30","412895","0.0-3.0-18.0-0.0","3","2020-1-8 8:35:34","LION",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"647","flanker_test","37","image-keyboard-response","31","413858","0.0-3.0-18.0-0.1","3","2020-1-8 8:35:34","LION",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
"607","flanker_test","39","image-keyboard-response","32","415377","0.0-3.0-18.0-0.2","3","2020-1-8 8:35:34","LION",NA,NA,NA,NA,NA,"incongruent","right","TRUE",NA,NA,NA,NA,NA,NA
"406","flanker_test","37","image-keyboard-response","33","416937","0.0-3.0-18.0-0.3","3","2020-1-8 8:35:34","LION",NA,NA,NA,NA,NA,"incongruent","left","TRUE",NA,NA,NA,NA,NA,NA
"63998","sort_trial",NA,"free-sort","34","481469","0.0-3.0-19.0","3","2020-1-8 8:35:34","LION",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":15,""src"":0,""x"":20,""y"":315},{""cat"":3,""src"":8,""x"":71,""y"":485},{""cat"":25,""src"":17,""x"":35,""y"":266},{""cat"":25,""src"":13,""x"":24,""y"":84},{""cat"":15,""src"":12,""x"":40,""y"":17},{""cat"":3,""src"":9,""x"":37,""y"":428},{""cat"":15,""src"":5,""x"":24,""y"":139},{""cat"":3,""src"":3,""x"":55,""y"":195},{""cat"":25,""src"":9,""x"":42,""y"":366}]","[{""cat"":""15"",""src"":""5"",""x"":0,""y"":0},{""cat"":""25"",""src"":""9"",""x"":0,""y"":0},{""cat"":""3"",""src"":""3"",""x"":0,""y"":0},{""cat"":""25"",""src"":""17"",""x"":0,""y"":0},{""cat"":""15"",""src"":""0"",""x"":0,""y"":0},{""cat"":""3"",""src"":""8"",""x"":741,""y"":257},{""cat"":""3"",""src"":""8"",""x"":0,""y"":0},{""cat"":""3"",""src"":""9"",""x"":523,""y"":364},{""cat"":""3"",""src"":""9"",""x"":0,""y"":0},{""cat"":""15"",""src"":""12"",""x"":0,""y"":0},{""cat"":""25"",""src"":""13"",""x"":0,""y"":0}]","[{""cat"":15,""src"":5,""loc"":1},{""cat"":25,""src"":9,""loc"":0},{""cat"":3,""src"":3,""loc"":2},{""cat"":25,""src"":17,""loc"":5},{""cat"":15,""src"":0,""loc"":4},{""cat"":3,""src"":8,""loc"":3},{""cat"":3,""src"":9,""loc"":8},{""cat"":15,""src"":12,""loc"":7},{""cat"":25,""src"":13,""loc"":6}]","9","25,15,3,3,15,25,25,15,3,9,5,3,8,0,17,13,12,9,0,1,2,3,4,5,6,7,8,1,0,2,5,4,3,8,7,6",NA
"6895","sort_feedback","32","html-keyboard-response","35","488367","0.0-3.0-20.0","3","2020-1-8 8:35:34","LION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20053","setup3",NA,"animation","36","508422","0.0-3.0-21.0","3","2020-1-8 8:35:34","LION",NA,NA,"[{""cat"":11,""src"":17,""loc"":7},{""cat"":24,""src"":12,""loc"":3},{""cat"":21,""src"":0,""loc"":1},{""cat"":24,""src"":14,""loc"":4},{""cat"":11,""src"":2,""loc"":6},{""cat"":21,""src"":14,""loc"":0},{""cat"":11,""src"":0,""loc"":8},{""cat"":24,""src"":9,""loc"":5},{""cat"":21,""src"":2,""loc"":2}]","3","1104,1144,1115,1116,1115,1103,1116,1116,1116,10008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2385","flanker_instructions","39","html-keyboard-response","37","510812","0.0-3.0-22.0","3","2020-1-8 8:35:34","LION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","flanker_test","39","image-keyboard-response","38","512520","0.0-3.0-23.0-0.0","3","2020-1-8 8:35:34","LION",NA,NA,NA,NA,NA,"incongruent","right","TRUE",NA,NA,NA,NA,NA,NA
"638","flanker_test","37","image-keyboard-response","39","514373","0.0-3.0-23.0-0.1","3","2020-1-8 8:35:34","LION",NA,NA,NA,NA,NA,"incongruent","left","TRUE",NA,NA,NA,NA,NA,NA
"532","flanker_test","37","image-keyboard-response","40","515711","0.0-3.0-23.0-0.2","3","2020-1-8 8:35:34","LION",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
"622","flanker_test","39","image-keyboard-response","41","516683","0.0-3.0-23.0-0.3","3","2020-1-8 8:35:34","LION",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"61277","sort_trial",NA,"free-sort","42","578692","0.0-3.0-24.0","3","2020-1-8 8:35:34","LION",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":11,""src"":17,""x"":16,""y"":201},{""cat"":24,""src"":12,""x"":53,""y"":87},{""cat"":21,""src"":0,""x"":61,""y"":495},{""cat"":24,""src"":14,""x"":20,""y"":254},{""cat"":11,""src"":2,""x"":30,""y"":5},{""cat"":21,""src"":14,""x"":14,""y"":447},{""cat"":11,""src"":0,""x"":80,""y"":123},{""cat"":24,""src"":9,""x"":5,""y"":302},{""cat"":21,""src"":2,""x"":54,""y"":373}]","[{""cat"":""21"",""src"":""0"",""x"":0,""y"":0},{""cat"":""11"",""src"":""0"",""x"":103,""y"":141},{""cat"":""11"",""src"":""0"",""x"":81,""y"":123},{""cat"":""11"",""src"":""0"",""x"":81,""y"":123},{""cat"":""11"",""src"":""0"",""x"":0,""y"":0},{""cat"":""21"",""src"":""14"",""x"":0,""y"":0},{""cat"":""21"",""src"":""2"",""x"":0,""y"":0},{""cat"":""11"",""src"":""2"",""x"":0,""y"":0},{""cat"":""11"",""src"":""17"",""x"":0,""y"":0},{""cat"":""24"",""src"":""14"",""x"":0,""y"":0},{""cat"":""24"",""src"":""12"",""x"":0,""y"":0},{""cat"":""24"",""src"":""9"",""x"":0,""y"":0}]","[{""cat"":21,""src"":0,""loc"":1},{""cat"":11,""src"":0,""loc"":8},{""cat"":21,""src"":14,""loc"":0},{""cat"":21,""src"":2,""loc"":2},{""cat"":11,""src"":2,""loc"":6},{""cat"":11,""src"":17,""loc"":7},{""cat"":24,""src"":14,""loc"":4},{""cat"":24,""src"":12,""loc"":3},{""cat"":24,""src"":9,""loc"":5}]","9","21,21,21,24,24,24,11,11,11,14,0,2,12,14,9,2,17,0,0,1,2,3,4,5,6,7,8,2,0,3,7,6,8,4,5,1",NA
"1470","sort_feedback","32","html-keyboard-response","43","580165","0.0-3.0-25.0","3","2020-1-8 8:35:34","LION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20011","setup5",NA,"animation","44","600177","0.0-3.0-26.0","3","2020-1-8 8:35:34","LION",NA,NA,"[{""cat"":23,""src"":7,""loc"":1},{""cat"":0,""src"":4,""loc"":7},{""cat"":2,""src"":15,""loc"":4},{""cat"":23,""src"":14,""loc"":5},{""cat"":0,""src"":10,""loc"":2},{""cat"":2,""src"":5,""loc"":6},{""cat"":0,""src"":0,""loc"":3},{""cat"":2,""src"":11,""loc"":0},{""cat"":23,""src"":2,""loc"":8}]","5","1105,1122,1104,1104,1116,1115,1113,1105,1117,10009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7428","flanker_instructions","39","html-keyboard-response","45","607609","0.0-3.0-27.0","3","2020-1-8 8:35:34","LION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892","flanker_test","39","image-keyboard-response","46","609522","0.0-3.0-28.0-0.0","3","2020-1-8 8:35:34","LION",NA,NA,NA,NA,NA,"incongruent","right","TRUE",NA,NA,NA,NA,NA,NA
"595","flanker_test","37","image-keyboard-response","47","611004","0.0-3.0-28.0-0.1","3","2020-1-8 8:35:34","LION",NA,NA,NA,NA,NA,"incongruent","left","TRUE",NA,NA,NA,NA,NA,NA
"559","flanker_test","37","image-keyboard-response","48","611960","0.0-3.0-28.0-0.2","3","2020-1-8 8:35:34","LION",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
"542","flanker_test","39","image-keyboard-response","49","612815","0.0-3.0-28.0-0.3","3","2020-1-8 8:35:34","LION",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"52870","sort_trial",NA,"free-sort","50","666242","0.0-3.0-29.0","3","2020-1-8 8:35:34","LION",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":23,""src"":7,""x"":55,""y"":314},{""cat"":0,""src"":4,""x"":75,""y"":0},{""cat"":2,""src"":15,""x"":67,""y"":423},{""cat"":23,""src"":14,""x"":60,""y"":259},{""cat"":0,""src"":10,""x"":72,""y"":205},{""cat"":2,""src"":5,""x"":72,""y"":85},{""cat"":0,""src"":0,""x"":83,""y"":140},{""cat"":2,""src"":11,""x"":51,""y"":494},{""cat"":23,""src"":2,""x"":34,""y"":380}]","[{""cat"":""23"",""src"":""7"",""x"":194,""y"":251},{""cat"":""23"",""src"":""7"",""x"":0,""y"":0},{""cat"":""2"",""src"":""11"",""x"":0,""y"":0},{""cat"":""0"",""src"":""10"",""x"":0,""y"":0},{""cat"":""23"",""src"":""14"",""x"":0,""y"":0},{""cat"":""2"",""src"":""15"",""x"":0,""y"":0},{""cat"":""0"",""src"":""0"",""x"":0,""y"":0},{""cat"":""0"",""src"":""4"",""x"":0,""y"":0},{""cat"":""23"",""src"":""2"",""x"":0,""y"":0},{""cat"":""2"",""src"":""5"",""x"":0,""y"":0}]","[{""cat"":23,""src"":7,""loc"":1},{""cat"":2,""src"":11,""loc"":0},{""cat"":0,""src"":10,""loc"":2},{""cat"":23,""src"":14,""loc"":5},{""cat"":2,""src"":15,""loc"":4},{""cat"":0,""src"":0,""loc"":3},{""cat"":0,""src"":4,""loc"":7},{""cat"":23,""src"":2,""loc"":8},{""cat"":2,""src"":5,""loc"":6}]","9","2,23,0,0,2,23,2,0,23,11,7,10,0,15,14,5,4,2,0,1,2,3,4,5,6,7,8,1,0,2,5,4,3,8,6,7",NA
"5185","sort_feedback","32","html-keyboard-response","51","671429","0.0-3.0-30.0","3","2020-1-8 8:35:34","LION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19998","setup3",NA,"animation","52","691443","0.0-3.0-31.0","3","2020-1-8 8:35:34","LION",NA,NA,"[{""cat"":25,""src"":0,""loc"":6},{""cat"":5,""src"":1,""loc"":3},{""cat"":27,""src"":9,""loc"":0},{""cat"":25,""src"":6,""loc"":8},{""cat"":27,""src"":10,""loc"":1},{""cat"":5,""src"":0,""loc"":5},{""cat"":5,""src"":19,""loc"":4},{""cat"":27,""src"":17,""loc"":2},{""cat"":25,""src"":11,""loc"":7}]","3","1104,1115,1111,1103,1111,1103,1115,1117,1104,10015",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6913","flanker_instructions","39","html-keyboard-response","53","698361","0.0-3.0-32.0","3","2020-1-8 8:35:34","LION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"flanker_test",NA,"image-keyboard-response","54","700297","0.0-3.0-33.0-0.0","3","2020-1-8 8:35:34","LION",NA,NA,NA,NA,NA,"congruent","left","FALSE",NA,NA,NA,NA,NA,NA
"736","flanker_test","37","image-keyboard-response","55","702123","0.0-3.0-33.0-0.1","3","2020-1-8 8:35:34","LION",NA,NA,NA,NA,NA,"incongruent","left","TRUE",NA,NA,NA,NA,NA,NA
"455","flanker_test","39","image-keyboard-response","56","703595","0.0-3.0-33.0-0.2","3","2020-1-8 8:35:34","LION",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"559","flanker_test","39","image-keyboard-response","57","704487","0.0-3.0-33.0-0.3","3","2020-1-8 8:35:34","LION",NA,NA,NA,NA,NA,"incongruent","right","TRUE",NA,NA,NA,NA,NA,NA
"43543","sort_trial",NA,"free-sort","58","748908","0.0-3.0-34.0","3","2020-1-8 8:35:34","LION",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":25,""src"":0,""x"":75,""y"":314},{""cat"":5,""src"":1,""x"":62,""y"":443},{""cat"":27,""src"":9,""x"":62,""y"":77},{""cat"":25,""src"":6,""x"":42,""y"":136},{""cat"":27,""src"":10,""x"":49,""y"":200},{""cat"":5,""src"":0,""x"":65,""y"":493},{""cat"":5,""src"":19,""x"":70,""y"":359},{""cat"":27,""src"":17,""x"":23,""y"":29},{""cat"":25,""src"":11,""x"":64,""y"":259}]","[{""cat"":""27"",""src"":""10"",""x"":0,""y"":0},{""cat"":""27"",""src"":""9"",""x"":0,""y"":0},{""cat"":""27"",""src"":""17"",""x"":0,""y"":0},{""cat"":""5"",""src"":""0"",""x"":0,""y"":0},{""cat"":""5"",""src"":""19"",""x"":0,""y"":0},{""cat"":""5"",""src"":""1"",""x"":0,""y"":0},{""cat"":""25"",""src"":""0"",""x"":0,""y"":0},{""cat"":""25"",""src"":""11"",""x"":0,""y"":0},{""cat"":""25"",""src"":""6"",""x"":0,""y"":0}]","[{""cat"":27,""src"":10,""loc"":1},{""cat"":27,""src"":9,""loc"":0},{""cat"":27,""src"":17,""loc"":2},{""cat"":5,""src"":0,""loc"":5},{""cat"":5,""src"":19,""loc"":4},{""cat"":5,""src"":1,""loc"":3},{""cat"":25,""src"":0,""loc"":6},{""cat"":25,""src"":11,""loc"":7},{""cat"":25,""src"":6,""loc"":8}]","9","27,27,27,5,5,5,25,25,25,9,10,17,1,19,0,0,11,6,0,1,2,3,4,5,6,7,8,1,0,2,5,4,3,6,7,8",NA
"7121","sort_feedback","32","html-keyboard-response","59","756032","0.0-3.0-35.0","3","2020-1-8 8:35:34","LION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20002","setup2",NA,"animation","60","776035","0.0-3.0-36.0","3","2020-1-8 8:35:34","LION",NA,NA,"[{""cat"":25,""src"":16,""loc"":2},{""cat"":23,""src"":3,""loc"":1},{""cat"":2,""src"":4,""loc"":0},{""cat"":2,""src"":9,""loc"":6},{""cat"":23,""src"":5,""loc"":8},{""cat"":25,""src"":17,""loc"":7},{""cat"":23,""src"":17,""loc"":3},{""cat"":25,""src"":6,""loc"":4},{""cat"":2,""src"":13,""loc"":5}]","2","1117,1117,1102,1103,1107,1102,1118,1110,1106,10020",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3492","flanker_instructions","39","html-keyboard-response","61","779531","0.0-3.0-37.0","3","2020-1-8 8:35:34","LION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","flanker_test","39","image-keyboard-response","62","781254","0.0-3.0-38.0-0.0","3","2020-1-8 8:35:34","LION",NA,NA,NA,NA,NA,"incongruent","right","TRUE",NA,NA,NA,NA,NA,NA
