"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","session","startTime","attn_word","button_pressed","view_history","animation_sequence","condition","time_sequence","stim_type","direction","correct","init_locations","moves","final_locations","sort_correct","finalLocations","responses"
"85276","welcome","32","html-keyboard-response","0","85289","0.0-0.0","2","2020-1-7 23:5:35","OTTER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9289","consent",NA,"html-button-response","1","94586","0.0-1.0","2","2020-1-7 23:5:35","OTTER","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39024","instructions",NA,"instructions","2","133614","0.0-2.0","2","2020-1-7 23:5:35","OTTER",NA,"[{""page_index"":0,""viewing_time"":7614},{""page_index"":1,""viewing_time"":6556},{""page_index"":2,""viewing_time"":5285},{""page_index"":3,""viewing_time"":6855},{""page_index"":4,""viewing_time"":4131},{""page_index"":5,""viewing_time"":8582}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3910","finalInstructions",NA,"html-button-response","3","137528","0.0-3.0-0.0","2","2020-1-7 23:5:35","OTTER","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19931","setup1",NA,"animation","4","157462","0.0-3.0-1.0","2","2020-1-7 23:5:35","OTTER",NA,NA,"[{""cat"":15,""src"":15,""loc"":8},{""cat"":15,""src"":18,""loc"":6},{""cat"":15,""src"":10,""loc"":7},{""cat"":25,""src"":16,""loc"":1},{""cat"":25,""src"":3,""loc"":0},{""cat"":25,""src"":19,""loc"":2},{""cat"":0,""src"":11,""loc"":4},{""cat"":0,""src"":5,""loc"":5},{""cat"":0,""src"":2,""loc"":3}]","1","1108,1102,1102,1102,1103,1102,1103,1103,1104,10001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1043","flanker_instructions","39","html-keyboard-response","5","158511","0.0-3.0-2.0","2","2020-1-7 23:5:35","OTTER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","flanker_test","39","image-keyboard-response","6","160076","0.0-3.0-3.0-0.0","2","2020-1-7 23:5:35","OTTER",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"616","flanker_test","37","image-keyboard-response","7","161121","0.0-3.0-3.0-0.1","2","2020-1-7 23:5:35","OTTER",NA,NA,NA,NA,NA,"incongruent","left","TRUE",NA,NA,NA,NA,NA,NA
"449","flanker_test","37","image-keyboard-response","8","162390","0.0-3.0-3.0-0.2","2","2020-1-7 23:5:35","OTTER",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
"593","flanker_test","39","image-keyboard-response","9","163451","0.0-3.0-3.0-0.3","2","2020-1-7 23:5:35","OTTER",NA,NA,NA,NA,NA,"incongruent","right","TRUE",NA,NA,NA,NA,NA,NA
"39090","sort_trial",NA,"free-sort","10","202900","0.0-3.0-4.0","2","2020-1-7 23:5:35","OTTER",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":15,""src"":15,""x"":2,""y"":316},{""cat"":15,""src"":18,""x"":56,""y"":505},{""cat"":15,""src"":10,""x"":54,""y"":77},{""cat"":25,""src"":16,""x"":45,""y"":436},{""cat"":25,""src"":3,""x"":60,""y"":120},{""cat"":25,""src"":19,""x"":53,""y"":206},{""cat"":0,""src"":11,""x"":79,""y"":255},{""cat"":0,""src"":5,""x"":29,""y"":382},{""cat"":0,""src"":2,""x"":21,""y"":27}]","[{""cat"":""15"",""src"":""10"",""x"":0,""y"":0},{""cat"":""15"",""src"":""18"",""x"":0,""y"":0},{""cat"":""15"",""src"":""15"",""x"":0,""y"":0},{""cat"":""25"",""src"":""19"",""x"":0,""y"":0},{""cat"":""25"",""src"":""3"",""x"":0,""y"":0},{""cat"":""25"",""src"":""16"",""x"":0,""y"":0},{""cat"":""0"",""src"":""2"",""x"":0,""y"":0},{""cat"":""0"",""src"":""11"",""x"":0,""y"":0},{""cat"":""0"",""src"":""5"",""x"":0,""y"":0}]","[{""cat"":15,""src"":10,""loc"":7},{""cat"":15,""src"":18,""loc"":6},{""cat"":15,""src"":15,""loc"":8},{""cat"":25,""src"":19,""loc"":2},{""cat"":25,""src"":3,""loc"":0},{""cat"":25,""src"":16,""loc"":1},{""cat"":0,""src"":2,""loc"":5},{""cat"":0,""src"":11,""loc"":4},{""cat"":0,""src"":5,""loc"":3}]","7","25,25,25,0,0,0,15,15,15,3,16,19,5,11,2,18,10,15,0,1,2,3,4,5,6,7,8,4,5,3,8,7,6,1,0,2",NA
"2739","sort_feedback","32","html-keyboard-response","11","205644","0.0-3.0-5.0","2","2020-1-7 23:5:35","OTTER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19926","setup4",NA,"animation","12","225572","0.0-3.0-6.0","2","2020-1-7 23:5:35","OTTER",NA,NA,"[{""cat"":6,""src"":2,""loc"":7},{""cat"":6,""src"":13,""loc"":2},{""cat"":6,""src"":19,""loc"":5},{""cat"":23,""src"":11,""loc"":4},{""cat"":23,""src"":18,""loc"":0},{""cat"":23,""src"":4,""loc"":8},{""cat"":11,""src"":2,""loc"":3},{""cat"":11,""src"":9,""loc"":6},{""cat"":11,""src"":5,""loc"":1}]","4","1105,1101,1102,1102,1103,1102,1104,1103,1103,10001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1125","flanker_instructions","39","html-keyboard-response","13","226700","0.0-3.0-7.0","2","2020-1-7 23:5:35","OTTER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","flanker_test","39","image-keyboard-response","14","228388","0.0-3.0-8.0-0.0","2","2020-1-7 23:5:35","OTTER",NA,NA,NA,NA,NA,"incongruent","right","TRUE",NA,NA,NA,NA,NA,NA
"500","flanker_test","37","image-keyboard-response","15","229545","0.0-3.0-8.0-0.1","2","2020-1-7 23:5:35","OTTER",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
"512","flanker_test","39","image-keyboard-response","16","230512","0.0-3.0-8.0-0.2","2","2020-1-7 23:5:35","OTTER",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"417","flanker_test","37","image-keyboard-response","17","231460","0.0-3.0-8.0-0.3","2","2020-1-7 23:5:35","OTTER",NA,NA,NA,NA,NA,"incongruent","left","TRUE",NA,NA,NA,NA,NA,NA
"33192","sort_trial",NA,"free-sort","18","265560","0.0-3.0-9.0","2","2020-1-7 23:5:35","OTTER",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":6,""src"":2,""x"":21,""y"":426},{""cat"":6,""src"":13,""x"":3,""y"":24},{""cat"":6,""src"":19,""x"":42,""y"":252},{""cat"":23,""src"":11,""x"":23,""y"":79},{""cat"":23,""src"":18,""x"":5,""y"":194},{""cat"":23,""src"":4,""x"":42,""y"":382},{""cat"":11,""src"":2,""x"":83,""y"":489},{""cat"":11,""src"":9,""x"":4,""y"":301},{""cat"":11,""src"":5,""x"":58,""y"":136}]","[{""cat"":""23"",""src"":""11"",""x"":0,""y"":0},{""cat"":""6"",""src"":""19"",""x"":0,""y"":0},{""cat"":""11"",""src"":""9"",""x"":0,""y"":0},{""cat"":""23"",""src"":""4"",""x"":0,""y"":0},{""cat"":""6"",""src"":""2"",""x"":0,""y"":0},{""cat"":""11"",""src"":""2"",""x"":0,""y"":0},{""cat"":""6"",""src"":""13"",""x"":0,""y"":0},{""cat"":""11"",""src"":""5"",""x"":58,""y"":136},{""cat"":""11"",""src"":""5"",""x"":0,""y"":0},{""cat"":""23"",""src"":""18"",""x"":0,""y"":0}]","[{""cat"":23,""src"":11,""loc"":4},{""cat"":6,""src"":19,""loc"":5},{""cat"":11,""src"":9,""loc"":3},{""cat"":23,""src"":4,""loc"":6},{""cat"":6,""src"":2,""loc"":8},{""cat"":11,""src"":2,""loc"":7},{""cat"":6,""src"":13,""loc"":1},{""cat"":11,""src"":5,""loc"":0},{""cat"":23,""src"":18,""loc"":2}]","2","11,6,23,11,23,6,23,11,6,5,13,18,9,11,19,4,2,2,0,1,2,3,4,5,6,7,8,7,6,8,2,0,1,3,5,4",NA
"3145","sort_feedback","32","html-keyboard-response","19","268709","0.0-3.0-10.0","2","2020-1-7 23:5:35","OTTER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19923","setup2",NA,"animation","20","288633","0.0-3.0-11.0","2","2020-1-7 23:5:35","OTTER",NA,NA,"[{""cat"":18,""src"":15,""loc"":6},{""cat"":23,""src"":18,""loc"":8},{""cat"":25,""src"":16,""loc"":7},{""cat"":25,""src"":19,""loc"":5},{""cat"":18,""src"":10,""loc"":3},{""cat"":23,""src"":11,""loc"":4},{""cat"":25,""src"":11,""loc"":1},{""cat"":18,""src"":4,""loc"":2},{""cat"":23,""src"":10,""loc"":0}]","2","1105,1101,1103,1101,1102,1102,1102,1102,1103,10001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"864","flanker_instructions","39","html-keyboard-response","21","289500","0.0-3.0-12.0","2","2020-1-7 23:5:35","OTTER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792","flanker_test","39","image-keyboard-response","22","291296","0.0-3.0-13.0-0.0","2","2020-1-7 23:5:35","OTTER",NA,NA,NA,NA,NA,"incongruent","right","TRUE",NA,NA,NA,NA,NA,NA
"573","flanker_test","37","image-keyboard-response","23","292743","0.0-3.0-13.0-0.1","2","2020-1-7 23:5:35","OTTER",NA,NA,NA,NA,NA,"incongruent","left","TRUE",NA,NA,NA,NA,NA,NA
