"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","session","startTime","attn_word","button_pressed","view_history","animation_sequence","condition","time_sequence","stim_type","direction","correct","init_locations","moves","final_locations","sort_correct","finalLocations","responses"
NA,"flanker_test",NA,"image-keyboard-response","31","208915","0.0-3.0-18.0-0.1","2","2020-1-7 7:19:46","ZEBRA",NA,NA,NA,NA,NA,"congruent","right","FALSE",NA,NA,NA,NA,NA,NA
NA,"flanker_test",NA,"image-keyboard-response","32","210335","0.0-3.0-18.0-0.2","2","2020-1-7 7:19:46","ZEBRA",NA,NA,NA,NA,NA,"congruent","left","FALSE",NA,NA,NA,NA,NA,NA
NA,"flanker_test",NA,"image-keyboard-response","33","212114","0.0-3.0-18.0-0.3","2","2020-1-7 7:19:46","ZEBRA",NA,NA,NA,NA,NA,"incongruent","right","FALSE",NA,NA,NA,NA,NA,NA
"20551","sort_trial",NA,"free-sort","34","233767","0.0-3.0-19.0","2","2020-1-7 7:19:46","ZEBRA",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":6,""src"":3,""x"":60,""y"":85},{""cat"":12,""src"":9,""x"":43,""y"":129},{""cat"":17,""src"":17,""x"":41,""y"":484},{""cat"":12,""src"":15,""x"":24,""y"":183},{""cat"":17,""src"":9,""x"":76,""y"":257},{""cat"":6,""src"":2,""x"":5,""y"":315},{""cat"":17,""src"":10,""x"":76,""y"":23},{""cat"":12,""src"":13,""x"":83,""y"":432},{""cat"":6,""src"":9,""x"":46,""y"":360}]","[{""cat"":""17"",""src"":""10"",""x"":0,""y"":0},{""cat"":""12"",""src"":""9"",""x"":0,""y"":0},{""cat"":""17"",""src"":""17"",""x"":0,""y"":0},{""cat"":""6"",""src"":""3"",""x"":0,""y"":0},{""cat"":""6"",""src"":""2"",""x"":0,""y"":0},{""cat"":""17"",""src"":""9"",""x"":0,""y"":0},{""cat"":""12"",""src"":""15"",""x"":0,""y"":0},{""cat"":""12"",""src"":""13"",""x"":0,""y"":0},{""cat"":""6"",""src"":""9"",""x"":0,""y"":0}]","[{""cat"":17,""src"":10,""loc"":2},{""cat"":12,""src"":9,""loc"":6},{""cat"":17,""src"":17,""loc"":8},{""cat"":6,""src"":3,""loc"":7},{""cat"":6,""src"":2,""loc"":5},{""cat"":17,""src"":9,""loc"":3},{""cat"":12,""src"":15,""loc"":0},{""cat"":12,""src"":13,""loc"":4},{""cat"":6,""src"":9,""loc"":1}]","7","12,6,17,17,12,6,12,6,17,15,9,10,9,13,2,9,3,17,0,1,2,3,4,5,6,7,8,6,8,0,5,7,4,1,3,2",NA
"1170","sort_feedback","75","html-keyboard-response","35","234938","0.0-3.0-20.0","2","2020-1-7 7:19:46","ZEBRA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19918","setup3",NA,"animation","36","254857","0.0-3.0-21.0","2","2020-1-7 7:19:46","ZEBRA",NA,NA,"[{""cat"":14,""src"":2,""loc"":8},{""cat"":31,""src"":18,""loc"":0},{""cat"":10,""src"":2,""loc"":4},{""cat"":14,""src"":7,""loc"":6},{""cat"":10,""src"":1,""loc"":3},{""cat"":31,""src"":2,""loc"":1},{""cat"":10,""src"":16,""loc"":5},{""cat"":14,""src"":14,""loc"":7},{""cat"":31,""src"":5,""loc"":2}]","3","1103,1101,1102,1101,1102,1101,1102,1103,1101,10002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"699","flanker_instructions","68","html-keyboard-response","37","255558","0.0-3.0-22.0","2","2020-1-7 7:19:46","ZEBRA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"flanker_test",NA,"image-keyboard-response","38","257462","0.0-3.0-23.0-0.0","2","2020-1-7 7:19:46","ZEBRA",NA,NA,NA,NA,NA,"congruent","right","FALSE",NA,NA,NA,NA,NA,NA
NA,"flanker_test",NA,"image-keyboard-response","39","259141","0.0-3.0-23.0-0.1","2","2020-1-7 7:19:46","ZEBRA",NA,NA,NA,NA,NA,"incongruent","left","FALSE",NA,NA,NA,NA,NA,NA
NA,"flanker_test",NA,"image-keyboard-response","40","260905","0.0-3.0-23.0-0.2","2","2020-1-7 7:19:46","ZEBRA",NA,NA,NA,NA,NA,"incongruent","right","FALSE",NA,NA,NA,NA,NA,NA
NA,"flanker_test",NA,"image-keyboard-response","41","262117","0.0-3.0-23.0-0.3","2","2020-1-7 7:19:46","ZEBRA",NA,NA,NA,NA,NA,"congruent","left","FALSE",NA,NA,NA,NA,NA,NA
"31794","sort_trial",NA,"free-sort","42","295056","0.0-3.0-24.0","2","2020-1-7 7:19:46","ZEBRA",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":14,""src"":2,""x"":11,""y"":431},{""cat"":31,""src"":18,""x"":80,""y"":133},{""cat"":10,""src"":2,""x"":50,""y"":314},{""cat"":14,""src"":7,""x"":7,""y"":250},{""cat"":10,""src"":1,""x"":28,""y"":490},{""cat"":31,""src"":2,""x"":12,""y"":14},{""cat"":10,""src"":16,""x"":21,""y"":187},{""cat"":14,""src"":14,""x"":45,""y"":388},{""cat"":31,""src"":5,""x"":46,""y"":84}]","[{""cat"":""31"",""src"":""2"",""x"":0,""y"":0},{""cat"":""31"",""src"":""18"",""x"":0,""y"":0},{""cat"":""14"",""src"":""7"",""x"":0,""y"":0},{""cat"":""14"",""src"":""2"",""x"":0,""y"":0},{""cat"":""10"",""src"":""16"",""x"":0,""y"":0},{""cat"":""10"",""src"":""2"",""x"":0,""y"":0},{""cat"":""10"",""src"":""1"",""x"":729,""y"":218},{""cat"":""10"",""src"":""1"",""x"":0,""y"":0},{""cat"":""14"",""src"":""14"",""x"":341,""y"":384},{""cat"":""31"",""src"":""5"",""x"":0,""y"":0},{""cat"":""14"",""src"":""14"",""x"":0,""y"":0}]","[{""cat"":31,""src"":2,""loc"":1},{""cat"":31,""src"":18,""loc"":0},{""cat"":14,""src"":7,""loc"":6},{""cat"":14,""src"":2,""loc"":8},{""cat"":10,""src"":16,""loc"":5},{""cat"":10,""src"":2,""loc"":4},{""cat"":10,""src"":1,""loc"":3},{""cat"":31,""src"":5,""loc"":2},{""cat"":14,""src"":14,""loc"":7}]","9","31,31,31,10,10,10,14,14,14,18,2,5,1,2,16,7,14,2,0,1,2,3,4,5,6,7,8,1,0,7,6,5,4,2,8,3",NA
"1710","sort_feedback","74","html-keyboard-response","43","296768","0.0-3.0-25.0","2","2020-1-7 7:19:46","ZEBRA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19916","setup5",NA,"animation","44","316687","0.0-3.0-26.0","2","2020-1-7 7:19:46","ZEBRA",NA,NA,"[{""cat"":9,""src"":11,""loc"":5},{""cat"":0,""src"":2,""loc"":2},{""cat"":20,""src"":15,""loc"":8},{""cat"":0,""src"":8,""loc"":3},{""cat"":20,""src"":11,""loc"":1},{""cat"":9,""src"":16,""loc"":6},{""cat"":9,""src"":13,""loc"":0},{""cat"":0,""src"":18,""loc"":7},{""cat"":20,""src"":19,""loc"":4}]","5","1103,1101,1101,1102,1101,1102,1101,1102,1102,10001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","flanker_instructions","68","html-keyboard-response","45","317146","0.0-3.0-27.0","2","2020-1-7 7:19:46","ZEBRA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"flanker_test",NA,"image-keyboard-response","46","319049","0.0-3.0-28.0-0.0","2","2020-1-7 7:19:46","ZEBRA",NA,NA,NA,NA,NA,"congruent","right","FALSE",NA,NA,NA,NA,NA,NA
NA,"flanker_test",NA,"image-keyboard-response","47","321044","0.0-3.0-28.0-0.1","2","2020-1-7 7:19:46","ZEBRA",NA,NA,NA,NA,NA,"incongruent","left","FALSE",NA,NA,NA,NA,NA,NA
NA,"flanker_test",NA,"image-keyboard-response","48","322529","0.0-3.0-28.0-0.2","2","2020-1-7 7:19:46","ZEBRA",NA,NA,NA,NA,NA,"incongruent","right","FALSE",NA,NA,NA,NA,NA,NA
NA,"flanker_test",NA,"image-keyboard-response","49","324380","0.0-3.0-28.0-0.3","2","2020-1-7 7:19:46","ZEBRA",NA,NA,NA,NA,NA,"congruent","left","FALSE",NA,NA,NA,NA,NA,NA
"27821","sort_trial",NA,"free-sort","50","353000","0.0-3.0-29.0","2","2020-1-7 7:19:46","ZEBRA",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":9,""src"":11,""x"":82,""y"":359},{""cat"":0,""src"":2,""x"":27,""y"":191},{""cat"":20,""src"":15,""x"":20,""y"":83},{""cat"":0,""src"":8,""x"":51,""y"":501},{""cat"":20,""src"":11,""x"":67,""y"":301},{""cat"":9,""src"":16,""x"":11,""y"":421},{""cat"":9,""src"":13,""x"":38,""y"":250},{""cat"":0,""src"":18,""x"":48,""y"":6},{""cat"":20,""src"":19,""x"":0,""y"":135}]","[{""cat"":""9"",""src"":""13"",""x"":0,""y"":0},{""cat"":""20"",""src"":""11"",""x"":400,""y"":83},{""cat"":""0"",""src"":""2"",""x"":0,""y"":0},{""cat"":""20"",""src"":""11"",""x"":0,""y"":0},{""cat"":""9"",""src"":""16"",""x"":0,""y"":0},{""cat"":""20"",""src"":""15"",""x"":0,""y"":0},{""cat"":""9"",""src"":""11"",""x"":0,""y"":0},{""cat"":""0"",""src"":""18"",""x"":0,""y"":0},{""cat"":""20"",""src"":""19"",""x"":0,""y"":0},{""cat"":""0"",""src"":""8"",""x"":0,""y"":0}]","[{""cat"":9,""src"":13,""loc"":0},{""cat"":0,""src"":2,""loc"":2},{""cat"":20,""src"":11,""loc"":1},{""cat"":9,""src"":16,""loc"":6},{""cat"":20,""src"":15,""loc"":8},{""cat"":9,""src"":11,""loc"":5},{""cat"":0,""src"":18,""loc"":7},{""cat"":20,""src"":19,""loc"":4},{""cat"":0,""src"":8,""loc"":3}]","9","9,20,0,0,20,9,9,0,20,13,11,2,8,19,11,16,18,15,0,1,2,3,4,5,6,7,8,0,2,1,8,7,5,3,6,4",NA
"739","sort_feedback","69","html-keyboard-response","51","353741","0.0-3.0-30.0","2","2020-1-7 7:19:46","ZEBRA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19921","setup4",NA,"animation","52","373665","0.0-3.0-31.0","2","2020-1-7 7:19:46","ZEBRA",NA,NA,"[{""cat"":29,""src"":0,""loc"":5},{""cat"":29,""src"":11,""loc"":6},{""cat"":29,""src"":17,""loc"":2},{""cat"":2,""src"":2,""loc"":0},{""cat"":2,""src"":8,""loc"":4},{""cat"":2,""src"":9,""loc"":8},{""cat"":11,""src"":11,""loc"":3},{""cat"":11,""src"":7,""loc"":1},{""cat"":11,""src"":2,""loc"":7}]","4","1104,1101,1102,1102,1102,1102,1102,1102,1102,10002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1323","flanker_instructions","83","html-keyboard-response","53","374992","0.0-3.0-32.0","2","2020-1-7 7:19:46","ZEBRA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"flanker_test",NA,"image-keyboard-response","54","376898","0.0-3.0-33.0-0.0","2","2020-1-7 7:19:46","ZEBRA",NA,NA,NA,NA,NA,"incongruent","left","FALSE",NA,NA,NA,NA,NA,NA
NA,"flanker_test",NA,"image-keyboard-response","55","378203","0.0-3.0-33.0-0.1","2","2020-1-7 7:19:46","ZEBRA",NA,NA,NA,NA,NA,"incongruent","right","FALSE",NA,NA,NA,NA,NA,NA
NA,"flanker_test",NA,"image-keyboard-response","56","379915","0.0-3.0-33.0-0.2","2","2020-1-7 7:19:46","ZEBRA",NA,NA,NA,NA,NA,"congruent","right","FALSE",NA,NA,NA,NA,NA,NA
NA,"flanker_test",NA,"image-keyboard-response","57","381722","0.0-3.0-33.0-0.3","2","2020-1-7 7:19:46","ZEBRA",NA,NA,NA,NA,NA,"congruent","left","FALSE",NA,NA,NA,NA,NA,NA
"20422","sort_trial",NA,"free-sort","58","403008","0.0-3.0-34.0","2","2020-1-7 7:19:46","ZEBRA",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":29,""src"":0,""x"":41,""y"":128},{""cat"":29,""src"":11,""x"":52,""y"":365},{""cat"":29,""src"":17,""x"":28,""y"":9},{""cat"":2,""src"":2,""x"":1,""y"":419},{""cat"":2,""src"":8,""x"":65,""y"":488},{""cat"":2,""src"":9,""x"":11,""y"":191},{""cat"":11,""src"":11,""x"":38,""y"":265},{""cat"":11,""src"":7,""x"":81,""y"":300},{""cat"":11,""src"":2,""x"":49,""y"":66}]","[{""cat"":""11"",""src"":""7"",""x"":0,""y"":0},{""cat"":""2"",""src"":""2"",""x"":0,""y"":0},{""cat"":""29"",""src"":""17"",""x"":0,""y"":0},{""cat"":""29"",""src"":""11"",""x"":0,""y"":0},{""cat"":""11"",""src"":""2"",""x"":0,""y"":0},{""cat"":""2"",""src"":""9"",""x"":0,""y"":0},{""cat"":""29"",""src"":""0"",""x"":0,""y"":0},{""cat"":""11"",""src"":""11"",""x"":0,""y"":0},{""cat"":""2"",""src"":""8"",""x"":0,""y"":0}]","[{""cat"":11,""src"":7,""loc"":1},{""cat"":2,""src"":2,""loc"":0},{""cat"":29,""src"":17,""loc"":2},{""cat"":29,""src"":11,""loc"":6},{""cat"":11,""src"":2,""loc"":7},{""cat"":2,""src"":9,""loc"":8},{""cat"":29,""src"":0,""loc"":5},{""cat"":11,""src"":11,""loc"":4},{""cat"":2,""src"":8,""loc"":3}]","7","2,11,29,2,11,29,29,11,2,2,7,17,8,11,0,11,2,9,0,1,2,3,4,5,6,7,8,1,0,2,8,7,6,3,4,5",NA
"3371","sort_feedback","68","html-keyboard-response","59","406381","0.0-3.0-35.0","2","2020-1-7 7:19:46","ZEBRA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19923","setup2",NA,"animation","60","426304","0.0-3.0-36.0","2","2020-1-7 7:19:46","ZEBRA",NA,NA,"[{""cat"":3,""src"":17,""loc"":3},{""cat"":26,""src"":11,""loc"":4},{""cat"":11,""src"":17,""loc"":5},{""cat"":3,""src"":16,""loc"":6},{""cat"":26,""src"":4,""loc"":8},{""cat"":11,""src"":9,""loc"":7},{""cat"":11,""src"":0,""loc"":0},{""cat"":26,""src"":16,""loc"":2},{""cat"":3,""src"":10,""loc"":1}]","2","1103,1103,1102,1104,1102,1102,1102,1101,1103,10001",NA,NA,NA,NA,NA,NA,NA,NA,NA
