"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","session","startTime","attn_word","button_pressed","view_history","animation_sequence","condition","time_sequence","stim_type","direction","correct","init_locations","moves","final_locations","sort_correct","finalLocations","responses"
"1950","welcome","32","html-keyboard-response","0","1973","0.0-0.0","2","2020-1-7 20:40:28","FISH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571237","consent",NA,"html-button-response","1","573217","0.0-1.0","2","2020-1-7 20:40:28","FISH","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25368","instructions",NA,"instructions","2","598590","0.0-2.0","2","2020-1-7 20:40:28","FISH",NA,"[{""page_index"":0,""viewing_time"":14456},{""page_index"":1,""viewing_time"":3376},{""page_index"":2,""viewing_time"":2132},{""page_index"":3,""viewing_time"":985},{""page_index"":4,""viewing_time"":2529},{""page_index"":5,""viewing_time"":1888}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1225","finalInstructions",NA,"html-button-response","3","599821","0.0-3.0-0.0","2","2020-1-7 20:40:28","FISH","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19931","setup3",NA,"animation","4","619756","0.0-3.0-1.0","2","2020-1-7 20:40:28","FISH",NA,NA,"[{""cat"":8,""src"":2,""loc"":0},{""cat"":18,""src"":13,""loc"":8},{""cat"":33,""src"":7,""loc"":3},{""cat"":18,""src"":15,""loc"":7},{""cat"":8,""src"":16,""loc"":1},{""cat"":33,""src"":11,""loc"":5},{""cat"":8,""src"":0,""loc"":2},{""cat"":18,""src"":12,""loc"":6},{""cat"":33,""src"":18,""loc"":4}]","3","1107,1102,1102,1104,1103,1102,1104,1102,1102,10002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"761","flanker_instructions","39","html-keyboard-response","5","620522","0.0-3.0-2.0","2","2020-1-7 20:40:28","FISH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","flanker_test","39","image-keyboard-response","6","621973","0.0-3.0-3.0-0.0","2","2020-1-7 20:40:28","FISH",NA,NA,NA,NA,NA,"incongruent","left","FALSE",NA,NA,NA,NA,NA,NA
"541","flanker_test","39","image-keyboard-response","7","623143","0.0-3.0-3.0-0.1","2","2020-1-7 20:40:28","FISH",NA,NA,NA,NA,NA,"incongruent","right","TRUE",NA,NA,NA,NA,NA,NA
"375","flanker_test","37","image-keyboard-response","8","624326","0.0-3.0-3.0-0.2","2","2020-1-7 20:40:28","FISH",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
"538","flanker_test","39","image-keyboard-response","9","626034","0.0-3.0-3.0-0.3","2","2020-1-7 20:40:28","FISH",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"47050","sort_trial",NA,"free-sort","10","673838","0.0-3.0-4.0","2","2020-1-7 20:40:28","FISH",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":8,""src"":2,""x"":25,""y"":84},{""cat"":18,""src"":13,""x"":12,""y"":4},{""cat"":33,""src"":7,""x"":41,""y"":252},{""cat"":18,""src"":15,""x"":55,""y"":381},{""cat"":8,""src"":16,""x"":83,""y"":128},{""cat"":33,""src"":11,""x"":38,""y"":432},{""cat"":8,""src"":0,""x"":58,""y"":483},{""cat"":18,""src"":12,""x"":56,""y"":321},{""cat"":33,""src"":18,""x"":7,""y"":183}]","[{""cat"":""18"",""src"":""12"",""x"":0,""y"":0},{""cat"":""18"",""src"":""15"",""x"":0,""y"":0},{""cat"":""8"",""src"":""16"",""x"":83,""y"":128},{""cat"":""18"",""src"":""13"",""x"":12,""y"":4},{""cat"":""18"",""src"":""13"",""x"":0,""y"":0},{""cat"":""33"",""src"":""7"",""x"":0,""y"":0},{""cat"":""33"",""src"":""18"",""x"":0,""y"":0},{""cat"":""8"",""src"":""0"",""x"":-12,""y"":195},{""cat"":""8"",""src"":""16"",""x"":0,""y"":0},{""cat"":""8"",""src"":""2"",""x"":0,""y"":0},{""cat"":""8"",""src"":""0"",""x"":0,""y"":0},{""cat"":""33"",""src"":""11"",""x"":0,""y"":0}]","[{""cat"":18,""src"":12,""loc"":2},{""cat"":18,""src"":15,""loc"":7},{""cat"":18,""src"":13,""loc"":8},{""cat"":33,""src"":7,""loc"":3},{""cat"":33,""src"":18,""loc"":4},{""cat"":8,""src"":16,""loc"":5},{""cat"":8,""src"":2,""loc"":0},{""cat"":8,""src"":0,""loc"":1},{""cat"":33,""src"":11,""loc"":6}]","5","8,8,18,33,33,8,33,18,18,2,0,12,7,18,16,11,15,13,0,1,2,3,4,5,6,7,8,6,7,0,3,4,5,8,1,2",NA
"6000","sort_feedback","74","html-keyboard-response","11","679907","0.0-3.0-5.0","2","2020-1-7 20:40:28","FISH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19930","setup5",NA,"animation","12","699839","0.0-3.0-6.0","2","2020-1-7 20:40:28","FISH",NA,NA,"[{""cat"":18,""src"":3,""loc"":5},{""cat"":7,""src"":8,""loc"":0},{""cat"":24,""src"":3,""loc"":6},{""cat"":18,""src"":15,""loc"":2},{""cat"":24,""src"":4,""loc"":3},{""cat"":7,""src"":6,""loc"":7},{""cat"":18,""src"":5,""loc"":8},{""cat"":24,""src"":19,""loc"":1},{""cat"":7,""src"":7,""loc"":4}]","5","1105,1102,1102,1103,1103,1102,1103,1103,1105,10002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2348","flanker_instructions","39","html-keyboard-response","13","702190","0.0-3.0-7.0","2","2020-1-7 20:40:28","FISH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","flanker_test","37","image-keyboard-response","14","703717","0.0-3.0-8.0-0.0","2","2020-1-7 20:40:28","FISH",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
NA,"flanker_test",NA,"image-keyboard-response","15","705291","0.0-3.0-8.0-0.1","2","2020-1-7 20:40:28","FISH",NA,NA,NA,NA,NA,"incongruent","right","FALSE",NA,NA,NA,NA,NA,NA
"540","flanker_test","37","image-keyboard-response","16","706678","0.0-3.0-8.0-0.2","2","2020-1-7 20:40:28","FISH",NA,NA,NA,NA,NA,"incongruent","left","TRUE",NA,NA,NA,NA,NA,NA
"475","flanker_test","39","image-keyboard-response","17","708161","0.0-3.0-8.0-0.3","2","2020-1-7 20:40:28","FISH",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"35132","sort_trial",NA,"free-sort","18","743841","0.0-3.0-9.0","2","2020-1-7 20:40:28","FISH",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":18,""src"":3,""x"":7,""y"":324},{""cat"":7,""src"":8,""x"":54,""y"":420},{""cat"":24,""src"":3,""x"":14,""y"":67},{""cat"":18,""src"":15,""x"":5,""y"":29},{""cat"":24,""src"":4,""x"":1,""y"":507},{""cat"":7,""src"":6,""x"":25,""y"":248},{""cat"":18,""src"":5,""x"":37,""y"":359},{""cat"":24,""src"":19,""x"":56,""y"":119},{""cat"":7,""src"":7,""x"":63,""y"":200}]","[{""cat"":""24"",""src"":""4"",""x"":372,""y"":171},{""cat"":""24"",""src"":""3"",""x"":0,""y"":0},{""cat"":""24"",""src"":""4"",""x"":0,""y"":0},{""cat"":""18"",""src"":""5"",""x"":0,""y"":0},{""cat"":""18"",""src"":""3"",""x"":0,""y"":0},{""cat"":""18"",""src"":""15"",""x"":5,""y"":29},{""cat"":""18"",""src"":""15"",""x"":0,""y"":0},{""cat"":""7"",""src"":""6"",""x"":0,""y"":0},{""cat"":""24"",""src"":""19"",""x"":0,""y"":0},{""cat"":""7"",""src"":""7"",""x"":0,""y"":0},{""cat"":""7"",""src"":""8"",""x"":0,""y"":0}]","[{""cat"":24,""src"":3,""loc"":0},{""cat"":24,""src"":4,""loc"":2},{""cat"":18,""src"":5,""loc"":3},{""cat"":18,""src"":3,""loc"":5},{""cat"":18,""src"":15,""loc"":4},{""cat"":7,""src"":6,""loc"":6},{""cat"":24,""src"":19,""loc"":1},{""cat"":7,""src"":7,""loc"":7},{""cat"":7,""src"":8,""loc"":8}]","2","24,24,24,18,18,18,7,7,7,3,19,4,5,15,3,6,7,8,0,1,2,3,4,5,6,7,8,0,6,1,2,4,3,5,7,8",NA
"1841","sort_feedback","74","html-keyboard-response","19","745686","0.0-3.0-10.0","2","2020-1-7 20:40:28","FISH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19931","setup1",NA,"animation","20","765619","0.0-3.0-11.0","2","2020-1-7 20:40:28","FISH",NA,NA,"[{""cat"":19,""src"":19,""loc"":4},{""cat"":19,""src"":16,""loc"":3},{""cat"":19,""src"":15,""loc"":5},{""cat"":2,""src"":14,""loc"":8},{""cat"":2,""src"":18,""loc"":6},{""cat"":2,""src"":13,""loc"":7},{""cat"":24,""src"":12,""loc"":0},{""cat"":24,""src"":0,""loc"":2},{""cat"":24,""src"":13,""loc"":1}]","1","1105,1102,1102,1103,1102,1104,1101,1107,1103,10002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1416","flanker_instructions","39","html-keyboard-response","21","767039","0.0-3.0-12.0","2","2020-1-7 20:40:28","FISH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","flanker_test","37","image-keyboard-response","22","768761","0.0-3.0-13.0-0.0","2","2020-1-7 20:40:28","FISH",NA,NA,NA,NA,NA,"incongruent","left","TRUE",NA,NA,NA,NA,NA,NA
"531","flanker_test","37","image-keyboard-response","23","770478","0.0-3.0-13.0-0.1","2","2020-1-7 20:40:28","FISH",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
"396","flanker_test","39","image-keyboard-response","24","771439","0.0-3.0-13.0-0.2","2","2020-1-7 20:40:28","FISH",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"733","flanker_test","39","image-keyboard-response","25","773100","0.0-3.0-13.0-0.3","2","2020-1-7 20:40:28","FISH",NA,NA,NA,NA,NA,"incongruent","right","TRUE",NA,NA,NA,NA,NA,NA
"24044","sort_trial",NA,"free-sort","26","797947","0.0-3.0-14.0","2","2020-1-7 20:40:28","FISH",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":19,""src"":19,""x"":70,""y"":308},{""cat"":19,""src"":16,""x"":35,""y"":367},{""cat"":19,""src"":15,""x"":82,""y"":140},{""cat"":2,""src"":14,""x"":74,""y"":261},{""cat"":2,""src"":18,""x"":16,""y"":84},{""cat"":2,""src"":13,""x"":76,""y"":483},{""cat"":24,""src"":12,""x"":41,""y"":423},{""cat"":24,""src"":0,""x"":29,""y"":202},{""cat"":24,""src"":13,""x"":42,""y"":28}]","[{""cat"":""19"",""src"":""15"",""x"":0,""y"":0},{""cat"":""19"",""src"":""19"",""x"":0,""y"":0},{""cat"":""19"",""src"":""16"",""x"":0,""y"":0},{""cat"":""2"",""src"":""14"",""x"":0,""y"":0},{""cat"":""2"",""src"":""13"",""x"":0,""y"":0},{""cat"":""2"",""src"":""18"",""x"":0,""y"":0},{""cat"":""24"",""src"":""0"",""x"":0,""y"":0},{""cat"":""24"",""src"":""12"",""x"":0,""y"":0},{""cat"":""24"",""src"":""13"",""x"":0,""y"":0}]","[{""cat"":19,""src"":15,""loc"":5},{""cat"":19,""src"":19,""loc"":4},{""cat"":19,""src"":16,""loc"":3},{""cat"":2,""src"":14,""loc"":8},{""cat"":2,""src"":13,""loc"":7},{""cat"":2,""src"":18,""loc"":6},{""cat"":24,""src"":0,""loc"":2},{""cat"":24,""src"":12,""loc"":0},{""cat"":24,""src"":13,""loc"":1}]","9","24,24,24,19,19,19,2,2,2,12,13,0,16,19,15,18,13,14,0,1,2,3,4,5,6,7,8,7,8,6,2,1,0,5,4,3",NA
"80880","sort_feedback","77","html-keyboard-response","27","878833","0.0-3.0-15.0","2","2020-1-7 20:40:28","FISH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19928","setup2",NA,"animation","28","898764","0.0-3.0-16.0","2","2020-1-7 20:40:28","FISH",NA,NA,"[{""cat"":6,""src"":4,""loc"":7},{""cat"":15,""src"":18,""loc"":6},{""cat"":22,""src"":6,""loc"":8},{""cat"":6,""src"":10,""loc"":1},{""cat"":15,""src"":1,""loc"":0},{""cat"":22,""src"":10,""loc"":2},{""cat"":6,""src"":12,""loc"":5},{""cat"":15,""src"":12,""loc"":4},{""cat"":22,""src"":9,""loc"":3}]","2","1105,1101,1105,1103,1102,1102,1104,1102,1103,10001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1399","flanker_instructions","39","html-keyboard-response","29","900167","0.0-3.0-17.0","2","2020-1-7 20:40:28","FISH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","flanker_test","37","image-keyboard-response","30","901615","0.0-3.0-18.0-0.0","2","2020-1-7 20:40:28","FISH",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
"601","flanker_test","37","image-keyboard-response","31","902953","0.0-3.0-18.0-0.1","2","2020-1-7 20:40:28","FISH",NA,NA,NA,NA,NA,"incongruent","left","TRUE",NA,NA,NA,NA,NA,NA
"463","flanker_test","39","image-keyboard-response","32","904516","0.0-3.0-18.0-0.2","2","2020-1-7 20:40:28","FISH",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
