"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","session","startTime","attn_word","button_pressed","view_history","animation_sequence","condition","time_sequence","stim_type","direction","correct","init_locations","moves","final_locations","sort_correct","finalLocations","responses"
"106906","welcome","32","html-keyboard-response","0","106917","0.0-0.0","2","2020-1-7 8:47:44","SEAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6818","consent",NA,"html-button-response","1","113739","0.0-1.0","2","2020-1-7 8:47:44","SEAL","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97580","instructions",NA,"instructions","2","211321","0.0-2.0","2","2020-1-7 8:47:44","SEAL",NA,"[{""page_index"":0,""viewing_time"":21139},{""page_index"":1,""viewing_time"":8523},{""page_index"":2,""viewing_time"":8940},{""page_index"":3,""viewing_time"":4914},{""page_index"":4,""viewing_time"":8086},{""page_index"":5,""viewing_time"":45977}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6049","finalInstructions",NA,"html-button-response","3","217374","0.0-3.0-0.0","2","2020-1-7 8:47:44","SEAL","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19987","setup1",NA,"animation","4","237363","0.0-3.0-1.0","2","2020-1-7 8:47:44","SEAL",NA,NA,"[{""cat"":5,""src"":15,""loc"":8},{""cat"":5,""src"":4,""loc"":7},{""cat"":5,""src"":6,""loc"":6},{""cat"":25,""src"":6,""loc"":4},{""cat"":25,""src"":0,""loc"":5},{""cat"":25,""src"":7,""loc"":3},{""cat"":9,""src"":4,""loc"":2},{""cat"":9,""src"":0,""loc"":1},{""cat"":9,""src"":1,""loc"":0}]","1","1105,1104,1103,1104,1103,1108,1117,1120,1115,10008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3629","flanker_instructions","37","html-keyboard-response","5","240998","0.0-3.0-2.0","2","2020-1-7 8:47:44","SEAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777","flanker_test","37","image-keyboard-response","6","242781","0.0-3.0-3.0-0.0","2","2020-1-7 8:47:44","SEAL",NA,NA,NA,NA,NA,"incongruent","left","TRUE",NA,NA,NA,NA,NA,NA
"589","flanker_test","39","image-keyboard-response","7","244473","0.0-3.0-3.0-0.1","2","2020-1-7 8:47:44","SEAL",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"670","flanker_test","37","image-keyboard-response","8","246253","0.0-3.0-3.0-0.2","2","2020-1-7 8:47:44","SEAL",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
"659","flanker_test","39","image-keyboard-response","9","247754","0.0-3.0-3.0-0.3","2","2020-1-7 8:47:44","SEAL",NA,NA,NA,NA,NA,"incongruent","right","TRUE",NA,NA,NA,NA,NA,NA
